,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2151,7.7,0.28,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.4429370830255843,8.369379432242681,5
2158,7.4,0.18,0.27,1.3,0.048,26.0,105.0,0.9940000000000001,3.52,0.6029370830255844,9.369379432242681,6
2179,7.7,0.24,0.31,1.3,0.047,33.0,106.0,0.993,3.22,0.49293708302558437,9.569379432242682,6
2188,6.4,0.18,0.32,9.6,0.052000000000000005,24.0,90.0,0.9963,3.35,0.4329370830255843,8.169379432242682,6
2192,7.9,0.28,0.41,4.9,0.057999999999999996,31.0,153.0,0.9966,3.27,0.45293708302558433,8.46937943224268,6
2194,6.4,0.18,0.32,9.6,0.052000000000000005,24.0,90.0,0.9963,3.35,0.4329370830255843,8.169379432242682,6
2199,6.6,0.25,0.42,11.3,0.049,77.0,231.0,0.9966,3.24,0.46293708302558434,8.269379432242681,6
2200,6.4,0.24,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.47293708302558435,7.869379432242681,5
2201,6.0,0.28,0.27,2.3,0.051,23.0,147.0,0.9940000000000001,3.23,0.6129370830255844,9.069379432242682,6
2203,7.8,0.24,0.38,2.1,0.057999999999999996,14.0,167.0,0.9940000000000001,3.21,0.49293708302558437,8.669379432242682,5
2204,7.6,0.27,0.33,2.0,0.059000000000000004,19.0,175.0,0.9944,3.22,0.5029370830255844,8.669379432242682,5
2211,6.9,0.21,0.33,1.4,0.055999999999999994,35.0,136.0,0.9938,3.63,0.7229370830255843,9.069379432242682,6
2213,7.4,0.17,0.29,1.4,0.047,23.0,107.0,0.9939,3.52,0.5929370830255843,9.169379432242682,6
2216,7.8,0.3,0.37,1.3,0.051,16.0,96.0,0.9941,3.32,0.5629370830255843,8.769379432242681,5
2218,7.7,0.28,0.29,6.9,0.040999999999999995,29.0,163.0,0.9952,3.44,0.5429370830255843,9.269379432242681,6
2243,6.7,0.23,0.42,11.2,0.047,52.0,171.0,0.9975799999999999,3.54,0.6829370830255843,9.169379432242682,5
2251,7.4,0.18,0.29,1.4,0.042,34.0,101.0,0.99384,3.54,0.5429370830255843,9.269379432242681,7
2264,6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.9975200000000001,3.52,0.7129370830255843,9.169379432242682,6
2267,6.6,0.19,0.43,10.9,0.045,53.0,154.0,0.9975200000000001,3.52,0.7129370830255843,9.169379432242682,6
2270,7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.6029370830255844,9.269379432242681,7
2274,7.3,0.19,0.25,1.4,0.051,41.0,107.0,0.99382,3.53,0.6029370830255844,9.269379432242681,7
2280,6.4,0.16,0.25,1.3,0.047,20.0,77.0,0.9933,3.61,0.48293708302558436,8.96937943224268,6
2281,6.3,0.16,0.22,1.3,0.046,18.0,66.0,0.9930700000000001,3.61,0.49293708302558437,9.069379432242682,6
2290,7.4,0.18,0.24,1.4,0.047,21.0,106.0,0.9938299999999999,3.52,0.5829370830255843,9.269379432242681,7
2296,6.9,0.28,0.31,7.2,0.04,47.0,168.0,0.9946,3.29,0.5129370830255843,9.369379432242681,7
2297,6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.47293708302558435,8.269379432242681,6
2306,5.6,0.295,0.2,2.2,0.049,18.0,134.0,0.9937799999999999,3.21,0.6229370830255844,8.769379432242681,5
2323,7.6,0.2,0.34,1.8,0.040999999999999995,42.0,148.0,0.99335,3.35,0.6029370830255844,9.869379432242681,6
2336,6.8,0.26,0.22,4.8,0.040999999999999995,110.0,198.0,0.9943700000000001,3.29,0.6129370830255844,9.369379432242681,5
2339,7.0,0.23,0.26,7.2,0.040999999999999995,21.0,90.0,0.9950899999999999,3.22,0.49293708302558437,8.269379432242681,6
2340,7.7,0.29,0.29,4.8,0.06,27.0,156.0,0.99572,3.49,0.5329370830255843,9.069379432242682,6
2343,6.7,0.17,0.27,1.4,0.032,39.0,149.0,0.99254,3.4,0.46293708302558434,9.269379432242681,5
2344,7.0,0.23,0.26,7.2,0.040999999999999995,21.0,90.0,0.9950899999999999,3.22,0.49293708302558437,8.269379432242681,6
2361,8.2,0.25,0.46,3.75,0.05,14.0,102.0,0.99524,3.28,0.5229370830255843,8.46937943224268,5
2362,6.5,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,3.49,0.4429370830255843,9.269379432242681,6
2370,6.3,0.1,0.24,6.0,0.039,25.0,107.0,0.99511,3.59,0.4329370830255843,9.269379432242681,7
2379,6.4,0.27,0.19,2.0,0.084,21.0,191.0,0.99516,3.49,0.5729370830255843,8.369379432242681,4
2380,6.4,0.27,0.19,1.9,0.085,21.0,196.0,0.99516,3.49,0.5829370830255843,8.269379432242681,4
2381,7.0,0.23,0.42,5.1,0.042,37.0,144.0,0.99518,3.5,0.5329370830255843,8.96937943224268,6
2383,6.7,0.26,0.29,5.8,0.025,26.0,74.0,0.9929,3.28,0.47293708302558435,9.769379432242681,6
2386,6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.9936200000000001,3.29,0.48293708302558436,8.669379432242682,4
2387,6.9,0.3,0.3,1.3,0.053,24.0,186.0,0.99361,3.29,0.48293708302558436,8.669379432242682,4
2390,7.0,0.28,0.26,1.7,0.042,34.0,130.0,0.9925,3.43,0.4429370830255843,9.46937943224268,8
2392,6.4,0.17,0.34,1.5,0.091,42.0,135.0,0.9938,3.25,0.4329370830255843,8.369379432242681,7
2393,6.4,0.17,0.34,1.5,0.09300000000000001,43.0,136.0,0.9938,3.25,0.4329370830255843,8.369379432242681,6
2395,7.0,0.27,0.29,3.9,0.059000000000000004,28.0,199.0,0.9961,3.54,0.5329370830255843,9.069379432242682,5
2399,6.1,0.16,0.24,1.4,0.046,17.0,77.0,0.99319,3.66,0.5129370830255843,9.069379432242682,6
2409,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.5829370830255843,8.96937943224268,4
2410,7.0,0.16,0.26,7.3,0.047,30.0,220.0,0.9962200000000001,3.38,0.5229370830255843,8.869379432242681,6
2413,7.1,0.21,0.28,2.7,0.034,23.0,111.0,0.99405,3.35,0.5829370830255843,8.96937943224268,4
2416,7.0,0.16,0.26,6.85,0.047,30.0,220.0,0.9962200000000001,3.38,0.5229370830255843,8.869379432242681,6
2421,6.8,0.26,0.43,11.75,0.045,53.0,198.0,0.9969,3.26,0.49293708302558437,8.269379432242681,5
2423,7.2,0.24,0.29,3.0,0.036000000000000004,17.0,117.0,0.99411,3.36,0.6229370830255844,8.869379432242681,6
2425,7.2,0.24,0.29,3.0,0.036000000000000004,17.0,117.0,0.99411,3.36,0.6229370830255844,8.869379432242681,6
2439,7.3,0.27,0.37,9.7,0.042,36.0,130.0,0.9979,3.48,0.6929370830255843,8.669379432242682,6
2447,6.5,0.27,0.26,8.2,0.042,21.0,133.0,0.9961200000000001,3.43,0.5829370830255843,8.569379432242682,6
2448,6.6,0.26,0.27,1.5,0.04,19.0,114.0,0.99295,3.36,0.5629370830255843,9.269379432242681,6
2449,6.7,0.27,0.26,2.3,0.043,61.0,181.0,0.9939399999999999,3.45,0.5729370830255843,9.369379432242681,6
2452,7.3,0.19,0.27,1.6,0.027000000000000003,35.0,136.0,0.9924799999999999,3.38,0.48293708302558436,9.769379432242681,7
2453,6.3,0.2,0.26,1.6,0.027000000000000003,36.0,141.0,0.9926799999999999,3.53,0.5029370830255844,9.569379432242682,6
2454,7.1,0.29,0.3,16.0,0.036000000000000004,58.0,201.0,0.99954,3.3,0.6129370830255844,7.7693794322426815,5
2463,7.0,0.26,0.26,10.8,0.039,37.0,184.0,0.99787,3.47,0.5229370830255843,9.069379432242682,7
2467,7.0,0.28,0.32,1.7,0.038,27.0,128.0,0.99375,3.2,0.5629370830255843,8.96937943224268,6
2468,5.2,0.16,0.34,0.8,0.028999999999999998,26.0,77.0,0.99155,3.25,0.45293708302558433,8.869379432242681,6
2479,6.6,0.24,0.3,13.0,0.052000000000000005,18.0,143.0,0.99825,3.37,0.4329370830255843,8.169379432242682,6
2499,6.9,0.26,0.31,7.0,0.039,37.0,175.0,0.9937600000000001,3.32,0.4329370830255843,10.169379432242682,6
2519,6.3,0.24,0.55,8.1,0.04,67.0,216.0,0.9959600000000001,3.24,0.4429370830255843,7.969379432242681,5
2521,6.5,0.18,0.33,1.4,0.028999999999999998,35.0,138.0,0.9911399999999999,3.36,0.5429370830255843,10.269379432242681,7
2526,6.5,0.18,0.33,1.4,0.028999999999999998,35.0,138.0,0.9911399999999999,3.36,0.5429370830255843,10.269379432242681,7
2527,7.3,0.16,0.35,1.5,0.036000000000000004,29.0,108.0,0.9934200000000001,3.27,0.45293708302558433,8.96937943224268,6
2528,6.4,0.16,0.37,1.5,0.037000000000000005,27.0,109.0,0.99345,3.38,0.4429370830255843,8.569379432242682,6
2530,5.8,0.3,0.12,1.6,0.036000000000000004,57.0,163.0,0.99239,3.38,0.5329370830255843,9.269379432242681,6
2539,6.2,0.27,0.18,1.5,0.027999999999999997,20.0,111.0,0.9922799999999999,3.41,0.4429370830255843,8.769379432242681,5
2545,7.2,0.22,0.24,1.4,0.040999999999999995,17.0,159.0,0.9919600000000001,3.25,0.47293708302558435,9.96937943224268,6
2548,6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.47293708302558435,8.269379432242681,6
2551,6.3,0.26,0.42,7.1,0.045,62.0,209.0,0.99544,3.2,0.47293708302558435,8.269379432242681,6
2569,6.6,0.24,0.24,8.6,0.034,25.0,135.0,0.99582,3.33,0.5329370830255843,9.069379432242682,6
2596,7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,3.23,0.5829370830255843,8.569379432242682,5
2598,7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,3.23,0.5829370830255843,8.569379432242682,5
2601,6.2,0.26,0.32,15.3,0.031,64.0,185.0,0.99835,3.31,0.5529370830255843,8.169379432242682,5
2603,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.5729370830255843,10.069379432242682,7
2604,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.5729370830255843,10.069379432242682,7
2606,7.2,0.2,0.36,2.5,0.027999999999999997,22.0,157.0,0.9938,3.48,0.4329370830255843,9.369379432242681,6
2612,6.7,0.3,0.29,2.8,0.025,37.0,107.0,0.99159,3.31,0.5729370830255843,10.069379432242682,7
2615,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.6629370830255843,9.069379432242682,7
2616,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.6629370830255843,9.069379432242682,7
2617,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.6629370830255843,9.069379432242682,7
2623,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.9967799999999999,3.28,0.6629370830255843,9.069379432242682,7
2626,8.0,0.24,0.26,1.7,0.033,36.0,136.0,0.99316,3.44,0.45293708302558433,9.169379432242682,7
2638,7.5,0.13,0.38,1.1,0.023,42.0,104.0,0.9911200000000001,3.28,0.47293708302558435,10.569379432242682,6
2646,5.7,0.18,0.36,1.2,0.046,9.0,71.0,0.9919899999999999,3.7,0.6229370830255844,9.669379432242682,7
2647,5.8,0.15,0.28,0.8,0.037000000000000005,43.0,127.0,0.99198,3.24,0.45293708302558433,8.069379432242682,5
2648,6.6,0.23,0.29,14.45,0.057,29.0,144.0,0.99756,3.33,0.48293708302558436,8.96937943224268,6
2655,6.8,0.19,0.23,5.1,0.034,71.0,204.0,0.9942,3.23,0.6329370830255843,8.869379432242681,5
2657,6.45,0.14,0.42,1.2,0.05,51.0,129.0,0.99116,3.27,0.6329370830255843,9.869379432242681,7
2658,6.5,0.15,0.44,12.6,0.052000000000000005,65.0,158.0,0.9968799999999999,3.26,0.6429370830255843,9.069379432242682,7
2669,6.8,0.26,0.4,7.5,0.046,45.0,179.0,0.9958299999999999,3.2,0.4329370830255843,8.069379432242682,5
2693,6.7,0.23,0.25,1.6,0.036000000000000004,28.0,143.0,0.99256,3.3,0.48293708302558436,9.069379432242682,6
2709,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.6929370830255843,7.669379432242682,5
2710,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.6929370830255843,7.669379432242682,5
2714,6.8,0.24,0.37,7.45,0.043,59.0,188.0,0.99579,3.2,0.4429370830255843,8.169379432242682,6
2716,7.8,0.25,0.34,13.7,0.044000000000000004,66.0,184.0,0.99976,3.22,0.6929370830255843,7.669379432242682,5
2718,5.2,0.28,0.29,1.1,0.027999999999999997,18.0,69.0,0.9916799999999999,3.24,0.48293708302558436,8.769379432242681,6
2723,7.5,0.26,0.25,1.7,0.038,29.0,129.0,0.9931200000000001,3.45,0.5029370830255844,9.169379432242682,6
2726,5.3,0.2,0.31,3.6,0.036000000000000004,22.0,91.0,0.9927799999999999,3.41,0.4429370830255843,8.569379432242682,6
2729,6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.9905299999999999,3.27,0.6329370830255843,10.169379432242682,7
2733,6.5,0.29,0.31,1.7,0.035,24.0,79.0,0.9905299999999999,3.27,0.6329370830255843,10.169379432242682,7
2742,8.0,0.23,0.28,2.7,0.048,49.0,165.0,0.9952,3.26,0.6629370830255843,8.269379432242681,6
2748,5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.8429370830255843,10.569379432242682,8
2750,5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.8429370830255843,10.569379432242682,8
2759,7.7,0.18,0.35,5.8,0.055,25.0,144.0,0.9957600000000001,3.24,0.48293708302558436,8.96937943224268,6
2760,7.7,0.16,0.36,5.9,0.054000000000000006,25.0,148.0,0.9957799999999999,3.25,0.48293708302558436,8.96937943224268,6
2771,6.3,0.2,0.24,1.7,0.052000000000000005,36.0,135.0,0.99374,3.8,0.6029370830255844,9.569379432242682,6
2777,7.6,0.2,0.36,1.9,0.043,24.0,111.0,0.9923700000000001,3.29,0.48293708302558436,10.069379432242682,6
2782,7.1,0.2,0.31,6.85,0.053,32.0,211.0,0.99587,3.31,0.5329370830255843,9.169379432242682,6
2783,7.1,0.2,0.31,7.4,0.053,32.0,211.0,0.99587,3.31,0.5329370830255843,9.169379432242682,6
2784,7.1,0.2,0.31,7.4,0.053,32.0,211.0,0.99587,3.31,0.5329370830255843,9.169379432242682,6
2790,7.1,0.2,0.31,6.85,0.053,32.0,211.0,0.99587,3.31,0.5329370830255843,9.169379432242682,6
2791,6.6,0.25,0.51,8.0,0.047,61.0,189.0,0.9960399999999999,3.22,0.4329370830255843,7.969379432242681,5
2792,6.8,0.26,0.44,8.2,0.046,52.0,183.0,0.99584,3.2,0.45293708302558433,8.169379432242682,5
2800,6.6,0.25,0.51,8.0,0.047,61.0,189.0,0.9960399999999999,3.22,0.4329370830255843,7.969379432242681,5
2801,6.8,0.26,0.44,8.2,0.046,52.0,183.0,0.99584,3.2,0.45293708302558433,8.169379432242682,5
2808,7.0,0.27,0.48,6.1,0.042,60.0,184.0,0.99566,3.2,0.4429370830255843,8.169379432242682,6
2812,6.7,0.16,0.34,1.6,0.026000000000000002,27.0,109.0,0.9934,3.34,0.5229370830255843,8.869379432242681,6
2837,7.3,0.26,0.3,9.3,0.05,35.0,154.0,0.9958100000000001,3.21,0.4429370830255843,9.169379432242682,6
2853,5.3,0.16,0.39,1.0,0.027999999999999997,40.0,101.0,0.99156,3.57,0.5329370830255843,9.369379432242681,6
2859,6.6,0.21,0.36,0.8,0.034,48.0,113.0,0.99165,3.24,0.6229370830255844,9.269379432242681,6
2864,5.3,0.16,0.39,1.0,0.027999999999999997,40.0,101.0,0.99156,3.57,0.5329370830255843,9.369379432242681,6
2865,5.6,0.19,0.46,1.1,0.032,33.0,115.0,0.9909,3.36,0.4429370830255843,9.169379432242682,6
2887,6.4,0.2,0.28,2.5,0.032,24.0,84.0,0.9916799999999999,3.31,0.49293708302558437,10.269379432242681,5
2900,6.1,0.16,0.37,1.1,0.031,37.0,97.0,0.9922,3.4,0.5229370830255843,9.269379432242681,6
2903,5.7,0.21,0.25,1.1,0.035,26.0,81.0,0.9902,3.31,0.46293708302558434,10.169379432242682,6
2904,6.4,0.25,0.32,0.9,0.034,40.0,114.0,0.9911399999999999,3.31,0.5229370830255843,9.569379432242682,7
2907,5.7,0.21,0.25,1.1,0.035,26.0,81.0,0.9902,3.31,0.46293708302558434,10.169379432242682,6
2908,6.2,0.2,0.31,1.0,0.031,22.0,73.0,0.99035,3.24,0.46293708302558434,10.069379432242682,6
2909,6.2,0.18,0.3,1.0,0.031,23.0,73.0,0.9903200000000001,3.23,0.46293708302558434,10.069379432242682,6
2930,5.6,0.21,0.4,1.3,0.040999999999999995,81.0,147.0,0.9901,3.22,0.8929370830255843,10.369379432242681,8
2951,7.2,0.2,0.22,1.6,0.044000000000000004,17.0,101.0,0.99471,3.37,0.47293708302558435,8.769379432242681,5
2958,7.2,0.2,0.22,1.6,0.044000000000000004,17.0,101.0,0.99471,3.37,0.47293708302558435,8.769379432242681,5
2961,6.9,0.23,0.41,8.0,0.03,30.0,114.0,0.9936799999999999,3.22,0.48293708302558436,9.769379432242681,6
2964,5.8,0.19,0.24,1.3,0.044000000000000004,38.0,128.0,0.9936200000000001,3.77,0.5429370830255843,9.369379432242681,5
2982,7.0,0.2,0.31,8.0,0.05,29.0,213.0,0.9959600000000001,3.28,0.5129370830255843,9.169379432242682,6
3025,5.4,0.22,0.29,1.2,0.045,69.0,152.0,0.9917799999999999,3.76,0.5729370830255843,9.769379432242681,7
3028,7.5,0.18,0.37,6.2,0.05,21.0,138.0,0.99546,3.2,0.49293708302558437,9.269379432242681,6
3032,6.7,0.14,0.46,1.6,0.036000000000000004,15.0,92.0,0.99264,3.37,0.4329370830255843,9.669379432242682,5
3036,6.8,0.29,0.34,3.5,0.054000000000000006,26.0,189.0,0.9948899999999999,3.42,0.5229370830255843,9.169379432242682,5
3050,6.2,0.255,0.24,1.7,0.039,138.5,272.0,0.9945200000000001,3.53,0.47293708302558435,8.369379432242681,4
3074,6.6,0.25,0.33,8.5,0.042,29.0,141.0,0.99546,3.28,0.5429370830255843,9.169379432242682,5
3084,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.6629370830255843,10.069379432242682,6
3090,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.6629370830255843,10.069379432242682,6
3096,6.8,0.13,0.39,1.4,0.034,19.0,102.0,0.99121,3.23,0.5429370830255843,10.069379432242682,7
3109,6.9,0.3,0.36,4.5,0.054000000000000006,31.0,203.0,0.99513,3.4,0.5129370830255843,9.169379432242682,4
3116,6.7,0.21,0.37,2.5,0.034,35.0,89.0,0.9913,3.25,0.4429370830255843,9.769379432242681,7
3128,5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.5629370830255843,10.46937943224268,6
3208,6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.9940200000000001,3.53,0.5229370830255843,9.569379432242682,5
3226,5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.9927600000000001,3.34,0.4429370830255843,8.669379432242682,6
3229,6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.9915799999999999,3.48,0.5429370830255843,9.769379432242681,7
3242,7.0,0.29,0.35,1.4,0.036000000000000004,42.0,109.0,0.99119,3.31,0.5629370830255843,10.369379432242681,6
3273,6.4,0.23,0.32,1.9,0.038,40.0,118.0,0.99074,3.32,0.47293708302558435,10.569379432242682,7
3274,6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.5329370830255843,9.669379432242682,5
3294,7.3,0.25,0.28,1.5,0.043,19.0,113.0,0.9933799999999999,3.38,0.5029370830255844,8.869379432242681,6
3311,6.0,0.19,0.29,1.1,0.047,67.0,152.0,0.9916,3.54,0.5329370830255843,9.869379432242681,7
3319,5.1,0.21,0.28,1.4,0.047,48.0,148.0,0.9916799999999999,3.5,0.4329370830255843,9.169379432242682,5
3327,5.8,0.17,0.36,1.3,0.036000000000000004,11.0,70.0,0.9920200000000001,3.43,0.6229370830255844,9.169379432242682,7
3349,6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.9959600000000001,3.34,0.4429370830255843,8.669379432242682,6
3354,5.9,0.2,0.28,12.8,0.038,29.0,132.0,0.99426,3.31,0.5129370830255843,10.569379432242682,7
3361,6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.9959600000000001,3.34,0.4429370830255843,8.669379432242682,6
3372,5.6,0.15,0.26,5.55,0.051,51.0,139.0,0.99336,3.47,0.4429370830255843,9.769379432242681,6
3375,7.8,0.22,0.26,9.0,0.047,38.0,132.0,0.997,3.25,0.47293708302558435,8.96937943224268,6
3383,6.4,0.22,0.32,4.9,0.046,50.0,156.0,0.99316,3.38,0.49293708302558437,9.96937943224268,6
3384,6.8,0.23,0.3,6.95,0.044000000000000004,42.0,179.0,0.9946,3.25,0.5029370830255844,9.369379432242681,6
3394,6.5,0.25,0.45,7.8,0.048,52.0,188.0,0.9957600000000001,3.2,0.47293708302558435,7.869379432242681,5
3395,6.6,0.26,0.46,7.8,0.047,48.0,186.0,0.9958,3.2,0.48293708302558436,7.869379432242681,5
3404,5.8,0.18,0.28,1.3,0.034,9.0,94.0,0.99092,3.21,0.46293708302558434,9.96937943224268,6
3423,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.9994700000000001,3.35,0.7229370830255843,7.869379432242681,5
3425,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.7229370830255843,7.869379432242681,6
3426,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.7229370830255843,7.869379432242681,6
3427,5.8,0.24,0.26,10.05,0.039,63.0,162.0,0.99375,3.33,0.4429370830255843,9.96937943224268,6
3429,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.9994700000000001,3.35,0.7229370830255843,7.869379432242681,5
3430,7.1,0.17,0.4,14.55,0.047,47.0,156.0,0.99945,3.34,0.7229370830255843,7.869379432242681,6
3431,7.1,0.18,0.39,15.25,0.047,45.0,158.0,0.99946,3.34,0.7129370830255843,7.869379432242681,6
3452,8.0,0.24,0.48,6.8,0.047,13.0,134.0,0.99616,3.23,0.6429370830255843,8.769379432242681,5
3472,6.7,0.16,0.36,2.0,0.045,24.0,131.0,0.99284,3.3,0.5329370830255843,9.269379432242681,6
3494,6.7,0.24,0.36,8.4,0.042,42.0,123.0,0.9947299999999999,3.34,0.46293708302558434,9.669379432242682,6
3496,6.0,0.24,0.28,3.95,0.038,61.0,134.0,0.99146,3.3,0.48293708302558436,10.069379432242682,7
3498,6.4,0.3,0.36,2.0,0.052000000000000005,18.0,141.0,0.9927299999999999,3.38,0.47293708302558435,9.269379432242681,6
3501,6.7,0.24,0.36,8.4,0.042,42.0,123.0,0.9947299999999999,3.34,0.46293708302558434,9.669379432242682,6
3504,6.5,0.16,0.34,1.4,0.028999999999999998,29.0,133.0,0.99108,3.33,0.5829370830255843,10.269379432242681,7
3505,6.0,0.2,0.32,3.0,0.031,26.0,118.0,0.99134,3.38,0.6229370830255844,9.96937943224268,7
3512,6.3,0.21,0.31,1.2,0.043,30.0,117.0,0.9915799999999999,3.49,0.6229370830255844,9.769379432242681,6
3521,5.9,0.23,0.24,3.8,0.038,61.0,152.0,0.99139,3.31,0.4429370830255843,10.069379432242682,7
3537,6.2,0.27,0.47,1.2,0.146,28.0,105.0,0.99224,3.23,0.45293708302558433,8.869379432242681,5
3583,7.7,0.24,0.3,1.4,0.040999999999999995,15.0,102.0,0.9929,3.26,0.47293708302558435,9.169379432242682,6
3601,6.6,0.295,0.24,1.6,0.039,29.0,140.0,0.9930399999999999,3.35,0.5529370830255843,9.169379432242682,7
3602,6.6,0.26,0.24,7.2,0.038,28.0,137.0,0.9952,3.35,0.5429370830255843,9.169379432242682,6
