,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2090,7.2,0.1492054515751357,0.19,8.0,0.044000000000000004,51.0,172.0,0.9964,3.16,0.44,7.969379432242681,5
2091,7.2,0.1392054515751357,0.19,7.7,0.045,53.0,176.0,0.9958,3.17,0.38,8.269379432242681,5
2092,5.3,0.6592054515751358,0.03,2.7,0.043,27.0,93.0,0.9932,3.34,0.38,7.969379432242681,5
2093,6.6,0.11920545157513572,0.53,15.1,0.052000000000000005,22.0,136.0,0.9986,2.94,0.35,8.169379432242682,5
2094,6.6,0.11920545157513572,0.53,15.1,0.052000000000000005,22.0,136.0,0.9986,2.94,0.35,8.169379432242682,5
2095,8.4,0.17920545157513573,0.4,8.9,0.048,33.0,146.0,0.9988,3.4,0.46,8.069379432242682,5
2096,6.8,0.2192054515751357,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,7.869379432242681,5
2097,6.7,0.1392054515751357,0.33,12.3,0.046,31.0,145.0,0.9983,3.36,0.4,8.269379432242681,5
2098,7.4,0.07920545157513571,0.36,13.1,0.055999999999999994,72.0,163.0,1.0,3.42,0.35,7.869379432242681,6
2099,6.0,0.05920545157513572,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,9.369379432242681,5
2100,6.7,0.1392054515751357,0.33,12.3,0.046,31.0,145.0,0.9983,3.36,0.4,8.269379432242681,5
2102,6.2,0.23920545157513573,0.3,11.1,0.047,28.0,237.0,0.9981,3.18,0.49,7.469379432242681,5
2103,6.0,0.16920545157513572,0.15,1.5,0.055999999999999994,35.0,128.0,0.9936,3.12,0.45,7.569379432242682,5
2104,6.0,0.05920545157513572,0.3,6.7,0.043,43.0,153.0,0.9951,3.63,0.46,9.369379432242681,5
2105,6.8,0.2192054515751357,0.34,6.0,0.05,5.0,129.0,0.9953,3.19,0.4,7.869379432242681,5
2106,8.5,0.1392054515751357,0.47,15.2,0.057,40.0,234.0,1.0005,3.02,0.66,7.7693794322426815,5
2107,8.1,0.1392054515751357,0.33,10.2,0.048,46.0,141.0,0.9972,3.16,0.48,9.069379432242682,6
2108,7.4,0.07920545157513571,0.36,13.1,0.055999999999999994,72.0,163.0,1.0,3.42,0.35,7.869379432242681,6
2109,7.7,0.12920545157513574,0.31,10.7,0.038,59.0,186.0,0.9969,3.12,0.55,8.269379432242681,6
2110,6.5,0.11920545157513572,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2111,6.5,0.11920545157513572,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2112,6.5,0.11920545157513572,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2113,5.7,0.22920545157513572,0.15,1.9,0.05,20.0,93.0,0.9934,3.38,0.62,8.669379432242682,5
2114,7.7,0.12920545157513574,0.31,10.7,0.038,59.0,186.0,0.9969,3.12,0.55,8.269379432242681,6
2115,6.5,0.11920545157513572,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2116,6.8,0.09920545157513573,0.27,1.2,0.034,19.0,68.0,0.9902,3.14,0.37,10.46937943224268,4
2117,7.7,0.15920545157513571,0.32,1.2,0.04,26.0,117.0,0.993,3.21,0.56,9.569379432242682,5
2119,8.0,0.05920545157513572,0.36,1.5,0.033,14.0,122.0,0.9941,3.2,0.39,9.069379432242682,4
2120,6.8,0.1492054515751357,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,7.7693794322426815,5
2122,6.9,0.15920545157513571,0.33,12.6,0.051,59.0,173.0,0.998,3.39,0.38,8.669379432242682,5
2123,6.8,0.1492054515751357,0.27,10.7,0.076,47.0,154.0,0.9967,3.05,0.38,7.7693794322426815,5
2125,6.0,0.17920545157513573,0.22,12.15,0.048,42.0,163.0,0.9957,3.2,0.46,8.869379432242681,5
2126,6.5,0.3292054515751357,0.28,12.0,0.055999999999999994,23.0,174.0,0.9986,3.31,0.55,8.069379432242682,5
2127,9.1,0.22920545157513572,0.38,1.7,0.062,50.5,344.0,0.9958,3.1,0.7,8.269379432242681,5
2128,5.9,0.3992054515751357,0.05,2.6,0.054000000000000006,36.0,146.0,0.9948,3.43,0.5,7.969379432242681,6
2129,6.8,0.17920545157513573,0.39,1.4,0.036000000000000004,15.0,115.0,0.9918,3.27,0.72,10.46937943224268,5
2130,7.0,0.24920545157513568,0.24,1.9,0.04,21.0,144.0,0.9923,3.35,0.38,9.769379432242681,5
2131,7.1,0.11920545157513572,0.32,16.9,0.055999999999999994,49.0,158.0,0.9998,3.37,0.38,8.369379432242681,6
2132,7.1,0.11920545157513572,0.32,16.9,0.055999999999999994,49.0,158.0,0.9998,3.37,0.38,8.369379432242681,6
2134,6.8,0.15920545157513571,0.32,7.0,0.040999999999999995,38.0,118.0,0.9939,3.25,0.52,9.569379432242682,6
2135,7.2,0.05920545157513572,0.26,7.1,0.054000000000000006,41.0,224.0,0.9966,3.38,0.55,8.869379432242681,5
2136,7.9,0.07920545157513571,0.36,5.9,0.057999999999999996,31.0,132.0,0.995,3.25,0.52,9.669379432242682,6
2137,7.2,0.05920545157513572,0.26,7.1,0.054000000000000006,41.0,224.0,0.9966,3.38,0.55,8.869379432242681,5
2138,5.5,0.1392054515751357,0.32,8.7,0.06,19.0,102.0,0.9940000000000001,3.27,0.31,9.169379432242682,5
2139,7.1,0.22920545157513572,0.64,13.2,0.055999999999999994,12.0,105.0,0.9972,3.05,0.39,7.969379432242681,5
2140,7.7,0.17920545157513573,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2141,7.7,0.17920545157513573,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2142,7.5,0.15920545157513571,0.52,13.2,0.047,64.0,179.0,0.9982,3.1,0.46,7.7693794322426815,5
2143,6.5,0.03920545157513573,0.32,2.7,0.037000000000000005,18.0,89.0,0.9924,3.4,0.74,10.269379432242681,7
2144,8.2,0.10920545157513571,0.32,10.65,0.053,53.0,145.0,0.9972,3.17,0.48,8.96937943224268,6
2145,7.2,0.09920545157513573,0.31,10.0,0.054000000000000006,49.0,165.0,0.997,3.4,0.42,8.669379432242682,6
2146,7.2,0.014205451575135725,0.3,6.8,0.055999999999999994,26.0,105.0,0.9954,3.44,0.4,8.369379432242681,6
2147,6.4,0.18920545157513569,0.2,15.6,0.04,20.0,142.0,0.9962,3.1,0.54,9.369379432242681,5
2148,7.1,0.22920545157513572,0.64,13.2,0.055999999999999994,12.0,105.0,0.9972,3.05,0.39,7.969379432242681,5
2149,6.8,0.1392054515751357,0.34,5.1,0.038,31.0,99.0,0.9921,3.24,0.46,10.569379432242682,6
2151,7.7,0.17920545157513573,0.35,15.3,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2152,7.0,0.11920545157513572,0.33,2.1,0.052000000000000005,15.0,76.0,0.993,3.2,0.41,9.369379432242681,6
2153,7.5,0.07920545157513571,0.39,1.9,0.054000000000000006,23.0,91.0,0.9941,3.27,0.45,9.069379432242682,6
2154,9.8,0.8292054515751358,0.45,8.6,0.052000000000000005,34.0,187.0,0.9994,3.12,0.59,8.96937943224268,4
2155,7.8,0.18920545157513569,0.33,8.75,0.035,33.0,181.0,0.9962,3.11,0.46,9.46937943224268,5
2156,7.9,0.17920545157513573,0.32,3.6,0.038,9.0,76.0,0.992,3.05,0.31,10.46937943224268,4
2158,7.4,0.07920545157513571,0.27,1.3,0.048,26.0,105.0,0.9940000000000001,3.52,0.66,9.369379432242681,6
2160,6.0,0.22920545157513572,0.38,9.7,0.04,29.0,124.0,0.9954,3.47,0.48,9.769379432242681,6
2162,9.9,0.3892054515751357,0.23,2.4,0.087,19.0,115.0,0.9948,2.77,0.44,8.169379432242682,6
2164,8.4,0.11920545157513572,0.28,18.8,0.027999999999999997,55.0,130.0,0.998,2.96,0.35,10.369379432242681,5
2165,7.0,0.24920545157513568,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,8.169379432242682,5
2166,7.0,0.24920545157513568,0.31,1.8,0.069,15.0,162.0,0.9944,3.18,0.47,8.169379432242682,5
2167,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2168,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2169,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2170,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2171,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2172,6.9,0.2192054515751357,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,7.969379432242681,5
2173,7.6,0.2192054515751357,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,7.969379432242681,5
2174,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2175,7.4,0.08920545157513572,0.3,12.8,0.053,48.5,212.0,0.9986,3.14,0.49,7.869379432242681,7
2176,6.9,0.2192054515751357,0.13,7.8,0.042,11.0,117.0,0.996,3.23,0.37,7.969379432242681,5
2177,6.0,0.23920545157513573,0.24,5.4,0.06,23.0,126.0,0.9951,3.25,0.44,7.7693794322426815,7
2178,7.6,0.2192054515751357,0.58,16.75,0.05,43.0,163.0,0.9999,3.15,0.54,7.969379432242681,5
2179,7.7,0.1392054515751357,0.31,1.3,0.047,33.0,106.0,0.993,3.22,0.55,9.569379432242682,6
2180,8.0,0.2592054515751357,0.43,10.1,0.053,29.0,146.0,0.9982,3.4,0.46,8.269379432242681,6
2181,7.4,0.18920545157513569,0.25,3.8,0.044000000000000004,30.0,114.0,0.992,3.11,0.4,9.769379432242681,6
2182,6.6,0.2192054515751357,0.27,10.9,0.040999999999999995,37.0,146.0,0.9963,3.24,0.47,8.769379432242681,5
2183,6.3,0.1992054515751357,0.24,6.6,0.04,38.0,141.0,0.995,3.22,0.47,8.269379432242681,5
2184,6.4,0.22920545157513572,0.24,9.8,0.040999999999999995,29.0,109.0,0.9956,3.29,0.47,8.869379432242681,6
2185,7.5,0.07920545157513571,0.31,11.7,0.051,24.0,94.0,0.997,3.19,0.44,8.269379432242681,7
2186,6.5,0.2892054515751357,0.81,1.2,0.217,14.0,74.0,0.9936,3.08,0.53,8.269379432242681,5
2187,6.8,0.1492054515751357,0.18,1.4,0.055999999999999994,13.0,137.0,0.9935,3.11,0.42,8.269379432242681,5
2188,6.4,0.07920545157513571,0.32,9.6,0.052000000000000005,24.0,90.0,0.9963,3.35,0.49,8.169379432242682,6
2189,7.1,0.07920545157513571,0.32,12.2,0.048,36.0,125.0,0.9967,2.92,0.54,8.169379432242682,6
2191,9.2,0.12920545157513574,0.35,10.7,0.037000000000000005,34.0,145.0,0.9981,3.09,0.32,8.46937943224268,5
2192,7.9,0.17920545157513573,0.41,4.9,0.057999999999999996,31.0,153.0,0.9966,3.27,0.51,8.46937943224268,6
2193,7.1,0.07920545157513571,0.32,12.2,0.048,36.0,125.0,0.9967,2.92,0.54,8.169379432242682,6
2194,6.4,0.07920545157513571,0.32,9.6,0.052000000000000005,24.0,90.0,0.9963,3.35,0.49,8.169379432242682,6
2195,6.8,0.1492054515751357,0.18,1.4,0.055999999999999994,13.0,137.0,0.9935,3.11,0.42,8.269379432242681,5
2196,7.0,0.11920545157513572,0.26,1.1,0.037000000000000005,20.0,71.0,0.9902,3.1,0.38,10.46937943224268,6
2197,7.3,0.07920545157513571,0.29,1.0,0.036000000000000004,26.0,101.0,0.99,3.09,0.37,10.46937943224268,6
2198,7.1,0.15920545157513571,0.19,8.2,0.051,53.0,187.0,0.996,3.16,0.52,8.46937943224268,5
2199,6.6,0.1492054515751357,0.42,11.3,0.049,77.0,231.0,0.9966,3.24,0.52,8.269379432242681,6
2200,6.4,0.1392054515751357,0.23,7.3,0.069,31.0,157.0,0.9962,3.25,0.53,7.869379432242681,5
2201,6.0,0.17920545157513573,0.27,2.3,0.051,23.0,147.0,0.9940000000000001,3.23,0.67,9.069379432242682,6
2202,7.1,0.15920545157513571,0.19,8.2,0.051,53.0,187.0,0.996,3.16,0.52,8.46937943224268,5
2203,7.8,0.1392054515751357,0.38,2.1,0.057999999999999996,14.0,167.0,0.9940000000000001,3.21,0.55,8.669379432242682,5
2204,7.6,0.16920545157513572,0.33,2.0,0.059000000000000004,19.0,175.0,0.9944,3.22,0.56,8.669379432242682,5
2205,7.7,0.2892054515751357,0.34,10.0,0.055999999999999994,35.0,178.0,0.9974,3.26,0.6,8.96937943224268,5
2207,6.6,0.12920545157513574,0.24,3.9,0.045,36.0,138.0,0.9922,3.15,0.64,10.069379432242682,7
2208,7.1,0.15920545157513571,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,10.169379432242682,5
2210,7.4,0.1392054515751357,0.26,1.6,0.057999999999999996,53.0,150.0,0.9936,3.18,0.5,8.669379432242682,7
2211,6.9,0.10920545157513571,0.33,1.4,0.055999999999999994,35.0,136.0,0.9938,3.63,0.78,9.069379432242682,6
2213,7.4,0.06920545157513573,0.29,1.4,0.047,23.0,107.0,0.9939,3.52,0.65,9.169379432242682,6
2214,7.1,0.15920545157513571,0.3,2.0,0.031,13.0,128.0,0.9917,3.19,0.49,10.169379432242682,5
2215,8.5,0.17920545157513573,0.34,13.8,0.040999999999999995,32.0,161.0,0.9981,3.13,0.4,8.669379432242682,6
2216,7.8,0.1992054515751357,0.37,1.3,0.051,16.0,96.0,0.9941,3.32,0.62,8.769379432242681,5
2217,8.1,0.1492054515751357,0.38,3.8,0.051,18.0,129.0,0.9928,3.21,0.38,10.269379432242681,6
2218,7.7,0.17920545157513573,0.29,6.9,0.040999999999999995,29.0,163.0,0.9952,3.44,0.6,9.269379432242681,6
2220,7.0,0.11920545157513572,0.32,1.6,0.045,40.0,120.0,0.9914,2.98,0.44,9.269379432242681,6
2221,8.5,0.17920545157513573,0.34,13.8,0.040999999999999995,32.0,161.0,0.9981,3.13,0.4,8.669379432242682,6
2222,8.0,0.3492054515751357,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,10.169379432242682,7
2223,6.9,0.12920545157513574,0.33,12.8,0.055999999999999994,44.0,169.0,0.998,3.42,0.42,8.569379432242682,6
2224,8.0,0.3492054515751357,0.28,10.8,0.051,25.0,157.0,0.9957,3.06,0.47,10.169379432242682,7
2225,7.6,0.12920545157513574,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,7.969379432242681,4
2226,7.7,0.17920545157513573,0.58,12.1,0.046,60.0,177.0,0.9983,3.08,0.46,7.669379432242682,5
2227,7.7,0.16920545157513572,0.61,12.0,0.046,64.0,179.0,0.9982,3.07,0.46,7.669379432242682,5
2228,7.1,0.09920545157513573,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,8.269379432242681,7
2229,6.9,0.1492054515751357,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,10.269379432242681,6
2230,7.1,0.09920545157513573,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,8.269379432242681,7
2231,6.9,0.1492054515751357,0.35,9.2,0.034,42.0,150.0,0.9947,3.21,0.36,10.269379432242681,6
2232,8.4,0.09920545157513573,0.31,2.8,0.054000000000000006,16.0,89.0,0.99416,2.96,0.45,8.269379432242681,6
2233,6.5,0.2892054515751357,0.35,1.6,0.049,10.0,164.0,0.99516,3.35,0.51,8.46937943224268,5
2234,7.2,0.12920545157513574,0.38,6.1,0.067,20.0,90.0,0.9949600000000001,3.17,0.79,8.46937943224268,5
2235,6.9,0.3392054515751357,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,8.269379432242681,6
2236,7.1,0.17920545157513573,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,8.169379432242682,5
2237,6.4,0.23920545157513573,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,7.7693794322426815,4
2238,6.1,0.049205451575135714,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,9.369379432242681,6
2239,6.9,0.3392054515751357,0.42,8.5,0.048,10.0,147.0,0.9974,3.32,0.46,8.269379432242681,6
2240,7.2,0.18920545157513569,0.18,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,7.869379432242681,5
2241,7.1,0.17920545157513573,0.19,7.8,0.04,48.0,184.0,0.99579,3.16,0.5,8.169379432242682,5
2242,6.1,0.12920545157513574,0.45,10.6,0.094,49.0,169.0,0.9969899999999999,3.05,0.54,7.569379432242682,5
2243,6.7,0.12920545157513574,0.42,11.2,0.047,52.0,171.0,0.9975799999999999,3.54,0.74,9.169379432242682,5
2244,7.0,0.2592054515751357,0.14,11.6,0.043,35.0,228.0,0.9977,3.13,0.51,7.669379432242682,5
2245,7.5,0.2092054515751357,0.24,7.1,0.031,28.0,141.0,0.99397,3.16,0.38,9.369379432242681,7
2246,6.4,0.23920545157513573,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,7.7693794322426815,4
2247,6.1,0.049205451575135714,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,9.369379432242681,6
2248,7.4,0.09920545157513573,0.29,1.7,0.047,16.0,100.0,0.9924299999999999,3.28,0.45,9.369379432242681,6
2249,6.3,0.16920545157513572,0.18,7.7,0.048,45.0,186.0,0.9962,3.23,0.47,7.7693794322426815,5
