,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2300,7.3,0.3,0.33,2.3,0.043,28.0,125.0,0.9908399999999999,3.34,0.44,10.732910846236953,7
2305,7.0,0.36,0.3,5.0,0.04,40.0,143.0,0.9917299999999999,3.33,0.42,10.332910846236953,7
2311,7.0,0.22,0.26,2.8,0.036000000000000004,44.0,132.0,0.9907799999999999,3.34,0.41,10.132910846236953,7
2313,6.8,0.32,0.3,3.3,0.028999999999999998,15.0,80.0,0.99061,3.33,0.63,10.732910846236953,7
2314,7.0,0.19,0.33,6.3,0.032,42.0,127.0,0.99182,3.31,0.38,10.332910846236953,6
2316,7.4,0.2,0.31,1.6,0.038,34.0,116.0,0.9912,3.25,0.39,10.132910846236953,7
2319,6.6,0.4,0.32,1.7,0.035,39.0,84.0,0.9909600000000001,3.59,0.48,10.832910846236953,7
2333,6.8,0.37,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,10.732910846236953,8
2342,7.7,0.4,0.27,4.5,0.034,27.0,95.0,0.99175,3.21,0.59,10.432910846236954,8
2348,8.3,0.26,0.31,2.0,0.028999999999999998,14.0,141.0,0.99077,2.95,0.77,10.332910846236953,6
2355,7.6,0.48,0.33,7.0,0.024,14.0,130.0,0.9918,3.25,0.45,10.632910846236953,7
2374,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,10.132910846236953,6
2375,7.0,0.32,0.29,4.9,0.036000000000000004,41.0,150.0,0.9916799999999999,3.38,0.43,10.332910846236953,6
2376,7.2,0.2,0.3,2.0,0.039,43.0,188.0,0.9911,3.3,0.41,10.132910846236953,6
2389,6.8,0.46,0.26,2.7,0.042,28.0,83.0,0.9911399999999999,3.38,0.51,10.132910846236953,8
2398,8.0,0.36,0.39,1.6,0.024,26.0,93.0,0.99116,3.15,0.49,10.032910846236954,6
2403,8.8,0.33,0.36,2.1,0.034,19.0,125.0,0.99166,2.96,0.98,10.832910846236953,6
2406,7.9,0.44,0.26,4.45,0.033,23.0,100.0,0.9911700000000001,3.17,0.52,10.832910846236953,6
2420,8.1,0.4,0.32,7.9,0.031,23.0,118.0,0.9917600000000001,3.05,0.46,11.432910846236954,7
2487,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.9908799999999999,2.97,0.51,10.032910846236954,6
2488,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.9908799999999999,2.97,0.51,10.032910846236954,6
2507,7.1,0.34,0.31,5.2,0.032,36.0,140.0,0.99166,3.35,0.47,10.432910846236954,7
2514,6.9,0.34,0.3,4.7,0.028999999999999998,34.0,148.0,0.99165,3.36,0.49,10.432910846236954,7
2515,7.1,0.12,0.3,3.1,0.018000000000000002,15.0,37.0,0.9900399999999999,3.02,0.52,10.032910846236954,7
2518,7.1,0.12,0.3,3.1,0.018000000000000002,15.0,37.0,0.9900399999999999,3.02,0.52,10.032910846236954,7
2566,6.9,0.21,0.24,1.8,0.021,17.0,80.0,0.98992,3.15,0.46,10.432910846236954,7
2578,5.8,0.3,0.27,1.7,0.013999999999999999,45.0,104.0,0.9891399999999999,3.4,0.56,10.732910846236953,7
2594,5.4,0.5,0.13,5.0,0.027999999999999997,12.0,107.0,0.99079,3.48,0.88,11.632910846236953,7
2614,6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.9907600000000001,3.39,0.47,10.132910846236953,5
2624,6.15,0.21,0.37,3.2,0.021,20.0,80.0,0.9907600000000001,3.39,0.47,10.132910846236953,5
2652,7.3,0.22,0.31,2.3,0.018000000000000002,45.0,80.0,0.98936,3.06,0.34,11.032910846236954,7
2664,6.2,0.21,0.34,6.6,0.03,36.0,91.0,0.9914,3.32,0.45,10.632910846236953,7
2666,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,11.032910846236954,7
2668,9.6,0.655,0.21,2.0,0.039,21.0,120.0,0.9918799999999999,3.0,1.0,10.732910846236953,6
2670,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,11.032910846236954,7
2671,5.9,0.3,0.3,2.0,0.03,38.0,142.0,0.98892,3.41,0.41,11.032910846236954,7
2673,7.9,0.37,0.31,2.85,0.037000000000000005,5.0,24.0,0.9911,3.19,0.36,10.032910846236954,6
2677,6.2,0.25,0.31,3.2,0.03,32.0,150.0,0.9901399999999999,3.18,0.31,10.132910846236953,6
2680,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,11.032910846236954,6
2682,7.6,0.32,0.25,9.5,0.03,15.0,136.0,0.99367,3.1,0.44,10.232910846236953,6
2686,8.0,0.17,0.29,2.4,0.028999999999999998,52.0,119.0,0.98944,3.03,0.33,11.032910846236954,6
2720,7.5,0.26,0.3,4.6,0.027000000000000003,29.0,92.0,0.99085,3.15,0.38,10.132910846236953,7
2722,7.6,0.4,0.27,5.2,0.03,32.0,101.0,0.99172,3.22,0.62,10.432910846236954,7
2739,6.8,0.32,0.28,4.8,0.034,25.0,100.0,0.99026,3.08,0.47,10.532910846236954,7
2745,6.7,0.44,0.22,4.3,0.032,19.0,99.0,0.99015,3.26,0.53,10.932910846236954,7
2751,6.8,0.17,0.36,1.4,0.036000000000000004,38.0,108.0,0.99006,3.19,0.66,10.132910846236953,6
2752,7.1,0.43,0.3,6.6,0.025,15.0,138.0,0.99126,3.18,0.46,10.732910846236953,6
2753,5.8,0.315,0.27,1.55,0.026000000000000002,15.0,70.0,0.9899399999999999,3.37,0.4,10.032910846236954,8
2766,6.9,0.16,0.37,1.8,0.034,36.0,95.0,0.9895200000000001,2.93,0.59,10.132910846236953,6
2772,6.2,0.29,0.32,3.6,0.026000000000000002,39.0,138.0,0.9892,3.31,0.37,11.232910846236953,7
2773,7.6,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,3.08,0.6,10.632910846236953,7
2778,7.6,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,3.08,0.6,10.632910846236953,7
2780,6.2,0.235,0.34,1.9,0.036000000000000004,4.0,117.0,0.9903200000000001,3.4,0.44,10.332910846236953,5
2786,8.0,0.3,0.36,11.0,0.034,8.0,70.0,0.99354,3.05,0.41,10.332910846236953,6
2793,6.5,0.37,0.3,2.2,0.033,39.0,107.0,0.9889399999999999,3.22,0.53,11.632910846236953,7
2796,6.5,0.37,0.3,2.2,0.033,39.0,107.0,0.9889399999999999,3.22,0.53,11.632910846236953,7
2799,6.7,0.16,0.37,1.3,0.036000000000000004,45.0,125.0,0.98964,3.19,0.51,10.532910846236954,7
2810,7.8,0.26,0.31,3.6,0.025,22.0,100.0,0.99066,2.99,0.47,10.232910846236953,7
2823,7.6,0.27,0.34,5.0,0.04,18.0,56.0,0.9908399999999999,3.06,0.48,10.532910846236954,6
2856,5.6,0.18,0.58,1.25,0.034,29.0,129.0,0.9898399999999999,3.51,0.6,10.132910846236953,7
2857,6.6,0.29,0.31,3.9,0.027000000000000003,39.0,96.0,0.99035,3.24,0.6,10.732910846236953,8
2862,5.1,0.11,0.32,1.6,0.027999999999999997,12.0,90.0,0.99008,3.57,0.52,10.332910846236953,6
2863,6.5,0.15,0.32,1.3,0.036000000000000004,19.0,76.0,0.98964,3.18,0.41,10.432910846236954,6
2866,5.6,0.18,0.58,1.25,0.034,29.0,129.0,0.9898399999999999,3.51,0.6,10.132910846236953,7
2867,6.7,0.48,0.32,1.4,0.021,22.0,121.0,0.9889,3.15,0.53,10.832910846236953,7
2869,6.0,0.17,0.29,5.0,0.027999999999999997,25.0,108.0,0.9907600000000001,3.14,0.34,10.432910846236954,6
2870,6.7,0.48,0.32,1.4,0.021,22.0,121.0,0.9889,3.15,0.53,10.832910846236953,7
2872,4.2,0.17,0.36,1.8,0.028999999999999998,93.0,161.0,0.9899899999999999,3.65,0.89,10.132910846236953,7
2874,5.4,0.23,0.36,1.5,0.03,74.0,121.0,0.9897600000000001,3.24,0.99,10.232910846236953,7
2878,5.9,0.32,0.33,2.1,0.027000000000000003,35.0,138.0,0.98945,3.37,0.42,10.832910846236953,6
2884,7.0,0.28,0.32,7.75,0.032,30.0,114.0,0.9915799999999999,3.12,0.64,10.932910846236954,7
2885,6.9,0.4,0.3,10.6,0.033,24.0,87.0,0.99265,3.15,0.45,10.932910846236954,6
2889,8.4,0.36,0.36,11.1,0.032,21.0,132.0,0.99313,2.95,0.39,11.132910846236953,6
2890,5.2,0.285,0.29,5.15,0.035,64.0,138.0,0.9895,3.19,0.34,10.532910846236954,8
2893,6.2,0.16,0.34,1.7,0.038,85.0,153.0,0.9909,3.33,0.86,10.132910846236953,7
2901,6.5,0.22,0.32,2.2,0.027999999999999997,36.0,92.0,0.9907600000000001,3.27,0.59,10.032910846236954,7
2912,6.5,0.22,0.32,2.2,0.027999999999999997,36.0,92.0,0.9907600000000001,3.27,0.59,10.032910846236954,7
2917,7.1,0.36,0.4,1.95,0.033,26.0,118.0,0.98934,3.2,0.45,11.632910846236953,7
2922,6.5,0.44,0.47,5.45,0.013999999999999999,44.0,137.0,0.9898399999999999,3.13,0.32,11.132910846236953,8
2926,5.2,0.155,0.33,1.6,0.027999999999999997,13.0,59.0,0.98975,3.3,0.84,10.032910846236954,8
2927,7.0,0.31,0.31,9.1,0.036000000000000004,45.0,140.0,0.99216,2.98,0.31,10.132910846236953,7
2928,7.0,0.31,0.31,9.1,0.036000000000000004,45.0,140.0,0.99216,2.98,0.31,10.132910846236953,7
2931,5.2,0.155,0.33,1.6,0.027999999999999997,13.0,59.0,0.98975,3.3,0.84,10.032910846236954,8
2945,4.9,0.33,0.31,1.2,0.016,39.0,150.0,0.98713,3.33,0.59,12.132910846236953,8
2954,6.4,0.29,0.3,2.9,0.036000000000000004,25.0,79.0,0.9903700000000001,3.29,0.6,10.532910846236954,7
2959,7.3,0.4,0.26,5.45,0.016,26.0,90.0,0.98951,2.84,0.54,11.332910846236953,7
2963,7.5,0.38,0.29,4.9,0.021,38.0,113.0,0.99026,3.08,0.48,11.132910846236953,7
2965,5.5,0.34,0.26,2.2,0.021,31.0,119.0,0.98919,3.55,0.49,11.132910846236953,8
2976,6.8,0.32,0.39,9.6,0.026000000000000002,34.0,124.0,0.9928600000000001,3.18,0.35,10.232910846236953,6
2979,6.7,0.36,0.26,7.9,0.034,39.0,123.0,0.99119,2.99,0.3,10.332910846236953,7
2980,6.1,0.38,0.42,5.0,0.016,31.0,113.0,0.9900700000000001,3.15,0.31,10.532910846236954,7
2983,6.0,0.26,0.32,3.8,0.028999999999999998,48.0,180.0,0.99011,3.15,0.34,10.132910846236953,6
2984,6.9,0.3,0.3,10.55,0.037000000000000005,4.0,28.0,0.9918399999999999,3.07,0.32,10.832910846236953,6
2990,5.0,0.27,0.32,4.5,0.032,58.0,178.0,0.98956,3.45,0.31,10.732910846236953,7
2998,6.0,0.32,0.3,1.3,0.025,18.0,112.0,0.9880200000000001,3.07,0.64,11.432910846236954,7
3007,5.0,0.27,0.32,4.5,0.032,58.0,178.0,0.98956,3.45,0.31,10.732910846236953,7
3008,5.0,0.3,0.33,3.7,0.03,54.0,173.0,0.9887,3.36,0.3,11.132910846236953,7
3012,6.8,0.25,0.37,3.1,0.026000000000000002,29.0,93.0,0.99035,3.14,0.45,10.332910846236953,6
3017,5.9,0.34,0.3,3.8,0.035,57.0,135.0,0.99016,3.09,0.34,10.132910846236953,6
3018,6.8,0.22,0.31,6.9,0.037000000000000005,33.0,121.0,0.9917600000000001,3.02,0.39,10.032910846236954,8
3029,7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,10.132910846236953,8
3030,7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,10.132910846236953,8
3046,6.9,0.24,0.37,6.1,0.027000000000000003,38.0,112.0,0.9908600000000001,3.19,0.34,10.532910846236954,6
3047,7.7,0.18,0.53,1.2,0.040999999999999995,42.0,167.0,0.9908,3.11,0.44,10.032910846236954,5
3054,5.8,0.15,0.31,5.9,0.036000000000000004,7.0,73.0,0.9915200000000001,3.2,0.43,10.032910846236954,6
3055,6.3,0.25,0.44,1.7,0.024,36.0,116.0,0.98935,3.18,0.4,10.632910846236953,6
3056,6.9,0.28,0.41,1.4,0.016,6.0,55.0,0.9887600000000001,3.16,0.4,11.532910846236954,5
3057,7.2,0.27,0.37,5.4,0.026000000000000002,27.0,114.0,0.99174,3.13,0.84,10.832910846236953,5
3062,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,10.632910846236953,8
3068,6.1,0.18,0.38,2.3,0.033,28.0,111.0,0.98962,3.16,0.49,10.532910846236954,6
3069,7.0,0.53,0.43,6.1,0.028999999999999998,6.0,76.0,0.99118,3.08,0.5,10.632910846236953,8
3070,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,10.632910846236953,8
3071,6.5,0.36,0.38,10.2,0.027999999999999997,20.0,82.0,0.99274,3.1,0.43,10.232910846236953,7
3073,6.7,0.24,0.41,2.9,0.039,48.0,122.0,0.9905200000000001,3.25,0.43,10.132910846236953,5
3075,6.4,0.15,0.4,1.5,0.042,23.0,87.0,0.98972,3.11,0.46,10.332910846236953,7
3078,7.1,0.28,0.35,3.5,0.027999999999999997,35.0,91.0,0.9902200000000001,2.96,0.33,10.232910846236953,5
3079,6.6,0.35,0.34,4.9,0.032,9.0,125.0,0.9925299999999999,3.32,0.81,10.132910846236953,5
3082,6.0,0.35,0.51,1.2,0.028999999999999998,10.0,102.0,0.9903,3.46,0.42,10.032910846236954,6
3083,5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,11.832910846236953,7
3086,5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,11.832910846236953,7
3088,6.3,0.37,0.37,1.5,0.024,12.0,76.0,0.9887600000000001,2.94,0.39,10.432910846236954,6
3089,6.2,0.36,0.38,3.2,0.031,20.0,89.0,0.98956,3.06,0.33,10.132910846236953,7
3099,6.7,0.34,0.4,2.1,0.033,34.0,111.0,0.98924,2.97,0.48,10.332910846236953,7
3110,6.7,0.24,0.46,2.2,0.033,19.0,111.0,0.99045,3.1,0.62,10.032910846236954,6
3111,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,10.032910846236954,7
3117,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,10.032910846236954,7
3118,5.9,0.28,0.39,1.4,0.031,47.0,147.0,0.98836,3.08,0.64,11.032910846236954,7
3122,5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,11.032910846236954,6
3123,5.5,0.18,0.22,5.5,0.037000000000000005,10.0,86.0,0.99156,3.46,0.44,10.332910846236953,5
3129,6.1,0.21,0.38,1.5,0.039,37.0,122.0,0.98972,3.2,0.43,10.132910846236953,6
3133,6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,10.932910846236954,6
3141,5.9,0.33,0.32,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,10.832910846236953,7
3150,5.8,0.39,0.47,7.5,0.027000000000000003,12.0,88.0,0.9907,3.38,0.45,12.132910846236953,6
3153,5.8,0.29,0.33,3.7,0.028999999999999998,30.0,88.0,0.9899399999999999,3.25,0.42,10.432910846236954,6
3154,7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,10.732910846236953,6
3155,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,10.132910846236953,7
3157,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,10.132910846236953,7
3158,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,10.832910846236953,7
3162,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,10.132910846236953,7
3163,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,10.832910846236953,7
3164,7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.9922200000000001,3.06,0.66,10.032910846236954,6
3165,6.1,0.68,0.52,1.4,0.037000000000000005,32.0,123.0,0.9902200000000001,3.24,0.45,10.132910846236953,6
3166,5.2,0.34,0.37,6.2,0.031,42.0,133.0,0.9907600000000001,3.25,0.41,10.632910846236953,6
3167,5.6,0.28,0.4,6.1,0.034,36.0,118.0,0.99144,3.21,0.43,10.232910846236953,7
3168,6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,10.632910846236953,6
3172,6.7,0.33,0.36,6.6,0.042,34.0,116.0,0.9912299999999999,2.97,0.31,10.332910846236953,8
3173,6.7,0.33,0.34,7.5,0.036000000000000004,39.0,124.0,0.9912299999999999,2.99,0.32,10.532910846236954,8
3174,6.9,0.36,0.35,8.6,0.038,37.0,125.0,0.9916,3.0,0.32,10.532910846236954,8
3181,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,10.032910846236954,6
3187,6.7,0.18,0.37,1.3,0.027000000000000003,42.0,125.0,0.98939,3.24,0.37,10.932910846236954,7
3190,5.8,0.28,0.3,1.5,0.026000000000000002,31.0,114.0,0.9895200000000001,3.32,0.6,10.632910846236953,7
3192,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,10.032910846236954,6
3197,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,10.632910846236953,6
3199,6.8,0.21,0.4,6.3,0.032,40.0,121.0,0.9921399999999999,3.18,0.53,10.132910846236953,7
3200,5.2,0.31,0.36,5.1,0.031,46.0,145.0,0.9897,3.14,0.31,10.532910846236954,7
3201,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,10.632910846236953,6
3202,5.6,0.42,0.34,2.4,0.022000000000000002,34.0,97.0,0.98915,3.22,0.38,10.932910846236954,7
3205,6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,10.532910846236954,7
3206,6.6,0.29,0.39,6.75,0.031,22.0,98.0,0.9913,3.15,0.8,11.032910846236954,7
3211,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,10.132910846236953,6
3214,5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.9900200000000001,3.34,0.48,10.432910846236954,6
3219,6.2,0.35,0.31,2.6,0.036000000000000004,37.0,92.0,0.9893799999999999,3.27,0.53,10.932910846236954,7
3221,6.6,0.24,0.38,12.75,0.034,8.0,74.0,0.9938600000000001,3.1,0.57,11.032910846236954,6
3223,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,10.132910846236953,6
3225,6.6,0.33,0.4,2.65,0.040999999999999995,35.0,86.0,0.98916,3.11,0.39,11.432910846236954,7
3232,6.7,0.31,0.32,14.5,0.038,6.0,79.0,0.9941200000000001,3.14,0.34,10.632910846236953,5
3233,6.2,0.2,0.29,11.8,0.035,21.0,93.0,0.99364,3.18,0.34,10.032910846236954,6
3236,6.9,0.22,0.39,6.0,0.035,44.0,141.0,0.9912299999999999,3.11,0.33,10.632910846236953,6
3239,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,10.432910846236954,7
3243,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,10.432910846236954,7
3244,6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,11.532910846236954,7
3252,7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,10.732910846236953,8
3261,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.9892299999999999,3.21,0.42,11.132910846236953,5
3263,6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,10.732910846236953,8
3271,6.5,0.32,0.34,5.7,0.044000000000000004,27.0,91.0,0.9918399999999999,3.28,0.6,10.132910846236953,7
3284,8.0,0.34,0.25,6.4,0.035,38.0,103.0,0.9914799999999999,2.91,0.23,10.332910846236953,6
3291,5.6,0.12,0.33,2.9,0.044000000000000004,21.0,73.0,0.9889600000000001,3.17,0.32,11.032910846236954,8
3293,6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,10.132910846236953,7
3299,6.8,0.32,0.32,8.7,0.028999999999999998,31.0,105.0,0.99146,3.0,0.34,10.432910846236954,7
3301,5.6,0.12,0.33,2.9,0.044000000000000004,21.0,73.0,0.9889600000000001,3.17,0.32,11.032910846236954,8
3302,6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,10.432910846236954,6
3303,6.3,0.22,0.34,5.0,0.032,36.0,93.0,0.9901200000000001,3.27,0.36,11.632910846236953,7
3304,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.9891200000000001,3.29,0.42,10.932910846236954,7
3305,6.3,0.19,0.29,2.0,0.022000000000000002,33.0,96.0,0.9890200000000001,3.04,0.54,10.932910846236954,7
3306,6.0,0.32,0.3,1.9,0.033,41.0,142.0,0.9891200000000001,3.29,0.42,10.932910846236954,7
3309,6.7,0.46,0.27,5.2,0.039,35.0,96.0,0.99129,3.16,0.44,10.532910846236954,7
3312,5.9,0.24,0.28,1.3,0.032,36.0,95.0,0.9888899999999999,3.08,0.64,11.032910846236954,7
3315,5.8,0.18,0.37,1.2,0.036000000000000004,19.0,74.0,0.9885299999999999,3.09,0.49,10.832910846236953,7
3318,6.6,0.16,0.35,1.8,0.042,26.0,105.0,0.98962,3.19,0.75,10.532910846236954,7
3321,6.0,0.26,0.33,4.35,0.04,15.0,80.0,0.98934,3.29,0.5,10.832910846236953,6
3322,5.7,0.26,0.3,1.8,0.039,30.0,105.0,0.98995,3.48,0.52,10.632910846236953,7
3323,7.1,0.17,0.31,1.6,0.037000000000000005,15.0,103.0,0.991,3.14,0.5,10.132910846236953,6
3325,6.8,0.25,0.28,5.0,0.035,42.0,126.0,0.9904799999999999,3.12,0.38,10.732910846236953,7
3352,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,10.632910846236953,6
3353,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,10.532910846236954,6
3355,5.3,0.32,0.23,9.65,0.026000000000000002,26.0,119.0,0.9916799999999999,3.18,0.53,10.332910846236953,6
3358,6.7,0.36,0.28,8.3,0.034,29.0,81.0,0.99151,2.96,0.39,10.632910846236953,6
3359,6.5,0.43,0.28,11.25,0.032,31.0,87.0,0.9922,3.02,0.38,10.532910846236954,6
3365,7.6,0.2,0.26,4.8,0.033,26.0,76.0,0.9907600000000001,2.98,0.49,10.432910846236954,7
3367,6.0,0.29,0.25,1.4,0.033,30.0,114.0,0.9879399999999999,3.08,0.43,11.332910846236953,6
3370,6.0,0.29,0.25,1.4,0.033,30.0,114.0,0.9879399999999999,3.08,0.43,11.332910846236953,6
3373,6.9,0.28,0.24,2.1,0.034,49.0,121.0,0.98882,2.98,0.43,11.332910846236953,7
3378,6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.9904200000000001,3.16,0.42,10.632910846236953,8
3380,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,10.232910846236953,7
3382,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,10.232910846236953,7
3386,6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.9904200000000001,3.16,0.42,10.632910846236953,8
3389,6.6,0.24,0.3,11.3,0.026000000000000002,11.0,77.0,0.9938100000000001,3.13,0.55,10.932910846236954,7
3390,6.9,0.29,0.3,8.2,0.026000000000000002,35.0,112.0,0.99144,3.0,0.37,10.432910846236954,6
3391,6.9,0.28,0.3,8.3,0.026000000000000002,37.0,113.0,0.99139,2.99,0.38,10.432910846236954,8
3392,6.7,0.38,0.26,9.55,0.036000000000000004,35.0,91.0,0.9919,2.98,0.37,10.532910846236954,6
3393,8.0,0.28,0.3,8.4,0.03,35.0,115.0,0.99192,2.93,0.42,10.432910846236954,6
3415,6.1,0.3,0.3,2.1,0.031,50.0,163.0,0.9895,3.39,0.43,10.832910846236953,7
3417,6.7,0.64,0.3,1.2,0.03,18.0,76.0,0.9892,3.16,0.6,11.032910846236954,4
3419,6.1,0.3,0.3,2.1,0.031,50.0,163.0,0.9895,3.39,0.43,10.832910846236953,7
3422,6.2,0.28,0.28,4.3,0.026000000000000002,22.0,105.0,0.9890000000000001,2.98,0.64,11.232910846236953,8
3424,6.4,0.32,0.27,4.9,0.034,18.0,122.0,0.9916,3.36,0.71,10.632910846236953,6
3428,6.4,0.32,0.27,4.9,0.034,18.0,122.0,0.9916,3.36,0.71,10.632910846236953,6
