,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2146,7.2,0.115,0.3,6.8,0.055999999999999994,8.992862674767434,105.0,0.9954,3.44,0.4,8.369379432242681,6
2149,6.8,0.24,0.34,5.1,0.038,13.992862674767434,99.0,0.9921,3.24,0.46,10.569379432242682,6
2152,7.0,0.22,0.33,2.1,0.052000000000000005,-2.0071373252325664,76.0,0.993,3.2,0.41,9.369379432242681,6
2153,7.5,0.18,0.39,1.9,0.054000000000000006,5.992862674767434,91.0,0.9941,3.27,0.45,9.069379432242682,6
2155,7.8,0.29,0.33,8.75,0.035,15.992862674767434,181.0,0.9962,3.11,0.46,9.46937943224268,5
2156,7.9,0.28,0.32,3.6,0.038,-8.007137325232566,76.0,0.992,3.05,0.31,10.46937943224268,4
2181,7.4,0.29,0.25,3.8,0.044000000000000004,12.992862674767434,114.0,0.992,3.11,0.4,9.769379432242681,6
2185,7.5,0.18,0.31,11.7,0.051,6.992862674767434,94.0,0.997,3.19,0.44,8.269379432242681,7
2191,9.2,0.23,0.35,10.7,0.037000000000000005,16.992862674767434,145.0,0.9981,3.09,0.32,8.46937943224268,5
2196,7.0,0.22,0.26,1.1,0.037000000000000005,2.9928626747674336,71.0,0.9902,3.1,0.38,10.46937943224268,6
2197,7.3,0.18,0.29,1.0,0.036000000000000004,8.992862674767434,101.0,0.99,3.09,0.37,10.46937943224268,6
2217,8.1,0.25,0.38,3.8,0.051,0.9928626747674336,129.0,0.9928,3.21,0.38,10.269379432242681,6
2220,7.0,0.22,0.32,1.6,0.045,22.992862674767434,120.0,0.9914,2.98,0.44,9.269379432242681,6
2223,6.9,0.23,0.33,12.8,0.055999999999999994,26.992862674767434,169.0,0.998,3.42,0.42,8.569379432242682,6
2226,7.7,0.28,0.58,12.1,0.046,42.99286267476744,177.0,0.9983,3.08,0.46,7.669379432242682,5
2227,7.7,0.27,0.61,12.0,0.046,46.99286267476744,179.0,0.9982,3.07,0.46,7.669379432242682,5
2229,6.9,0.25,0.35,9.2,0.034,24.992862674767434,150.0,0.9947,3.21,0.36,10.269379432242681,6
2231,6.9,0.25,0.35,9.2,0.034,24.992862674767434,150.0,0.9947,3.21,0.36,10.269379432242681,6
2232,8.4,0.2,0.31,2.8,0.054000000000000006,-1.0071373252325664,89.0,0.99416,2.96,0.45,8.269379432242681,6
2238,6.1,0.15,0.29,6.2,0.046,21.992862674767434,151.0,0.99471,3.6,0.44,9.369379432242681,6
2247,6.1,0.15,0.29,6.2,0.046,21.992862674767434,151.0,0.99471,3.6,0.44,9.369379432242681,6
2248,7.4,0.2,0.29,1.7,0.047,-1.0071373252325664,100.0,0.9924299999999999,3.28,0.45,9.369379432242681,6
2262,8.5,0.25,0.31,2.8,0.032,-6.007137325232566,61.0,0.9918899999999999,3.06,0.44,10.269379432242681,6
2268,6.3,0.2,0.3,5.9,0.034,17.992862674767434,152.0,0.9964200000000001,3.47,0.4,7.2693794322426815,6
2272,6.2,0.25,0.28,8.5,0.035,10.992862674767434,108.0,0.9948600000000001,3.4,0.42,9.169379432242682,6
2277,7.4,0.14,0.3,1.3,0.033,7.992862674767434,91.0,0.9926799999999999,3.53,0.39,9.369379432242681,6
2317,7.5,0.24,0.62,10.6,0.045,33.99286267476744,153.0,0.99779,3.16,0.44,7.569379432242682,5
2318,7.5,0.26,0.59,11.8,0.046,40.99286267476744,164.0,0.9981399999999999,3.17,0.46,7.669379432242682,4
2331,7.5,0.3,0.32,1.4,0.032,13.992862674767434,161.0,0.99154,2.95,0.42,9.269379432242681,5
2346,7.7,0.28,0.63,11.1,0.039,40.99286267476744,179.0,0.9979,3.08,0.44,7.569379432242682,4
2353,7.0,0.18,0.26,1.4,0.044000000000000004,28.992862674767434,89.0,0.99256,3.39,0.48,9.46937943224268,7
2354,6.5,0.21,0.28,1.4,0.046,8.992862674767434,66.0,0.9919899999999999,3.43,0.48,9.869379432242681,6
2357,8.9,0.21,0.37,1.2,0.027999999999999997,2.9928626747674336,93.0,0.99244,3.2,0.37,10.269379432242681,5
2363,6.7,0.24,0.26,12.6,0.053,26.992862674767434,182.0,0.99802,3.42,0.42,8.46937943224268,5
2369,6.1,0.16,0.29,6.0,0.03,11.992862674767434,144.0,0.99474,3.68,0.46,9.46937943224268,6
2377,7.0,0.22,0.29,8.9,0.05,6.992862674767434,90.0,0.99556,3.29,0.46,8.569379432242682,6
2382,6.9,0.15,0.28,4.4,0.028999999999999998,-3.0071373252325664,107.0,0.9934700000000001,3.24,0.46,9.169379432242682,8
2384,6.9,0.15,0.28,4.4,0.028999999999999998,-3.0071373252325664,107.0,0.9934700000000001,3.24,0.46,9.169379432242682,8
2385,7.6,0.2,0.68,12.9,0.042,38.99286267476744,160.0,0.99841,3.05,0.41,7.469379432242681,5
2388,7.6,0.21,0.35,1.2,0.040999999999999995,-10.007137325232566,106.0,0.9914,3.06,0.45,10.069379432242682,4
2397,6.5,0.19,0.27,4.9,0.037000000000000005,-4.007137325232566,101.0,0.9916,3.17,0.41,10.569379432242682,6
2426,7.3,0.22,0.26,1.5,0.04,14.992862674767434,172.0,0.9919399999999999,3.27,0.48,9.96937943224268,6
2428,7.3,0.22,0.26,1.5,0.04,14.992862674767434,172.0,0.9919399999999999,3.27,0.48,9.96937943224268,6
2462,8.3,0.25,0.33,2.5,0.053,-5.007137325232566,72.0,0.9940399999999999,2.89,0.48,8.269379432242681,5
2465,7.5,0.28,0.78,12.1,0.040999999999999995,35.99286267476744,161.0,0.9983799999999999,2.98,0.44,7.469379432242681,5
2466,7.5,0.27,0.79,11.95,0.04,33.99286267476744,159.0,0.99839,2.98,0.44,7.469379432242681,5
2474,6.1,0.27,0.31,1.5,0.035,-0.007137325232566383,83.0,0.9907600000000001,3.32,0.44,9.869379432242681,7
2477,6.1,0.27,0.31,1.5,0.035,-0.007137325232566383,83.0,0.9907600000000001,3.32,0.44,9.869379432242681,7
2478,6.3,0.27,0.37,7.9,0.047,40.99286267476744,215.0,0.9954200000000001,3.19,0.48,8.269379432242681,6
2482,6.2,0.26,0.37,7.1,0.047,36.99286267476744,201.0,0.99523,3.19,0.48,8.269379432242681,6
2483,6.3,0.27,0.37,7.9,0.047,40.99286267476744,215.0,0.9954200000000001,3.19,0.48,8.269379432242681,6
2486,6.7,0.24,0.32,10.3,0.079,19.992862674767434,122.0,0.9966200000000001,3.02,0.45,7.569379432242682,5
2496,8.6,0.23,0.25,11.3,0.031,-4.007137325232566,96.0,0.99645,3.11,0.4,9.569379432242682,5
2504,8.5,0.3,0.28,3.1,0.054000000000000006,36.99286267476744,174.0,0.9954299999999999,3.21,0.43,8.169379432242682,6
2508,6.6,0.26,0.25,11.6,0.045,27.992862674767434,178.0,0.9969100000000001,3.33,0.43,8.569379432242682,6
2510,6.2,0.28,0.45,7.5,0.045,28.992862674767434,203.0,0.9957299999999999,3.26,0.46,7.969379432242681,6
2512,5.6,0.175,0.29,0.8,0.043,2.9928626747674336,67.0,0.9911200000000001,3.28,0.48,8.669379432242682,6
2523,8.2,0.2,0.38,3.5,0.053,23.992862674767434,174.0,0.99306,3.22,0.41,10.369379432242681,5
2533,6.4,0.22,0.3,11.2,0.046,35.99286267476744,149.0,0.99479,3.21,0.34,9.569379432242682,5
2534,6.8,0.23,0.3,1.7,0.043,1.9928626747674336,95.0,0.9920700000000001,3.17,0.46,9.46937943224268,7
2540,9.0,0.29,0.34,12.1,0.03,16.992862674767434,177.0,0.9970600000000001,3.13,0.47,9.369379432242681,5
2542,8.9,0.27,0.34,10.7,0.028999999999999998,2.4928626747674336,166.0,0.99669,3.13,0.48,9.369379432242681,5
2559,5.7,0.255,0.65,1.2,0.079,-0.007137325232566383,137.0,0.9930700000000001,3.2,0.42,8.169379432242682,5
2563,5.7,0.255,0.65,1.2,0.079,-0.007137325232566383,137.0,0.9930700000000001,3.2,0.42,8.169379432242682,5
2567,6.6,0.24,0.28,1.8,0.027999999999999997,21.992862674767434,132.0,0.99182,3.34,0.46,10.169379432242682,5
2570,6.6,0.24,0.28,1.8,0.027999999999999997,21.992862674767434,132.0,0.99182,3.34,0.46,10.169379432242682,5
2572,7.0,0.14,0.28,1.3,0.026000000000000002,-7.007137325232566,56.0,0.9935200000000001,3.46,0.45,8.669379432242682,5
2575,6.7,0.17,0.42,10.4,0.038,67.99286267476744,182.0,0.9962799999999999,3.04,0.44,7.669379432242682,6
2579,6.4,0.28,0.56,1.7,0.156,31.992862674767434,106.0,0.99354,3.1,0.37,7.969379432242681,6
2587,5.1,0.14,0.25,0.7,0.039,-2.0071373252325664,89.0,0.9919,3.22,0.43,7.969379432242681,6
2590,6.9,0.13,0.28,13.3,0.05,29.992862674767434,132.0,0.99655,3.34,0.42,8.869379432242681,6
2593,6.3,0.21,0.29,11.7,0.048,31.992862674767434,147.0,0.99482,3.22,0.38,9.569379432242682,5
2607,8.9,0.26,0.33,8.1,0.024,29.992862674767434,202.0,0.9955799999999999,3.13,0.46,9.569379432242682,6
2608,7.5,0.25,0.32,8.2,0.024,35.99286267476744,209.0,0.9956299999999999,3.12,0.46,9.569379432242682,6
2631,6.7,0.28,0.28,2.4,0.012,18.992862674767434,100.0,0.99064,3.26,0.39,10.46937943224268,7
2633,7.2,0.24,0.27,11.4,0.034,22.992862674767434,174.0,0.9977299999999999,3.2,0.44,7.7693794322426815,5
2636,7.2,0.24,0.27,11.4,0.034,22.992862674767434,174.0,0.9977299999999999,3.2,0.44,7.7693794322426815,5
2645,6.7,0.12,0.3,5.2,0.048,20.992862674767434,113.0,0.9935200000000001,3.33,0.44,8.869379432242681,7
2653,6.4,0.28,0.27,11.0,0.042,27.992862674767434,148.0,0.9978600000000001,3.14,0.46,7.469379432242681,5
2663,8.0,0.13,0.25,1.1,0.033,-2.0071373252325664,86.0,0.99044,2.98,0.39,9.96937943224268,8
2667,6.6,0.12,0.25,1.4,0.039,3.9928626747674336,131.0,0.9911399999999999,3.2,0.45,9.96937943224268,7
2672,7.0,0.15,0.3,13.3,0.049,28.992862674767434,120.0,0.9970399999999999,3.2,0.36,8.269379432242681,7
2679,7.6,0.18,0.28,7.1,0.040999999999999995,11.992862674767434,110.0,0.9965200000000001,3.2,0.42,7.969379432242681,6
2684,6.6,0.21,0.29,1.8,0.026000000000000002,17.992862674767434,128.0,0.9918299999999999,3.37,0.48,9.96937943224268,6
2685,7.0,0.16,0.36,2.6,0.028999999999999998,10.992862674767434,98.0,0.99126,3.11,0.37,9.96937943224268,7
2687,6.6,0.24,0.38,8.0,0.042,38.99286267476744,187.0,0.99577,3.21,0.46,7.969379432242681,5
2689,7.6,0.18,0.28,7.1,0.040999999999999995,11.992862674767434,110.0,0.9965200000000001,3.2,0.42,7.969379432242681,6
2691,6.2,0.28,0.27,10.3,0.03,8.992862674767434,108.0,0.9938799999999999,3.2,0.36,9.46937943224268,6
2694,6.2,0.28,0.27,10.3,0.03,8.992862674767434,108.0,0.9938799999999999,3.2,0.36,9.46937943224268,6
2695,5.7,0.23,0.28,9.65,0.025,8.992862674767434,121.0,0.9925,3.28,0.38,10.069379432242682,6
2704,6.6,0.26,0.38,6.5,0.17,50.99286267476744,201.0,0.9956,3.19,0.38,8.169379432242682,6
2705,6.7,0.26,0.39,6.4,0.171,46.99286267476744,200.0,0.9956200000000001,3.19,0.38,8.169379432242682,6
2708,6.8,0.23,0.42,7.4,0.044000000000000004,38.99286267476744,189.0,0.9958,3.22,0.48,8.069379432242682,6
2712,6.4,0.21,0.44,7.4,0.045,29.992862674767434,182.0,0.9957,3.24,0.46,7.869379432242681,5
2713,6.8,0.23,0.42,7.4,0.044000000000000004,38.99286267476744,189.0,0.9958,3.22,0.48,8.069379432242682,6
2717,6.8,0.16,0.29,10.4,0.046,41.99286267476744,143.0,0.99518,3.2,0.4,9.569379432242682,6
2719,7.5,0.18,0.31,6.5,0.028999999999999998,35.99286267476744,160.0,0.9927600000000001,3.03,0.38,9.669379432242682,6
2724,7.5,0.18,0.31,6.5,0.028999999999999998,35.99286267476744,160.0,0.9927600000000001,3.03,0.38,9.669379432242682,6
2727,6.5,0.17,0.31,1.5,0.040999999999999995,16.992862674767434,121.0,0.99092,3.06,0.46,9.269379432242681,6
2736,6.5,0.17,0.31,1.5,0.040999999999999995,16.992862674767434,121.0,0.99092,3.06,0.46,9.269379432242681,6
2737,7.4,0.2,0.28,9.1,0.047,11.992862674767434,95.0,0.9953200000000001,3.16,0.47,8.569379432242682,7
2743,6.7,0.27,0.33,3.6,0.034,-8.007137325232566,45.0,0.99144,3.08,0.4,9.269379432242681,6
2744,6.7,0.27,0.33,3.6,0.034,-8.007137325232566,45.0,0.99144,3.08,0.4,9.269379432242681,6
2754,5.9,0.17,0.28,0.7,0.027000000000000003,-12.007137325232566,28.0,0.98985,3.13,0.32,9.369379432242681,5
2757,5.6,0.12,0.26,4.3,0.038,0.9928626747674336,97.0,0.99477,3.36,0.46,7.969379432242681,5
2758,5.8,0.13,0.26,5.1,0.039,1.9928626747674336,103.0,0.9947799999999999,3.36,0.47,8.069379432242682,6
2764,7.9,0.16,0.3,7.4,0.05,40.99286267476744,152.0,0.9961200000000001,3.12,0.37,8.269379432242681,6
2765,6.4,0.27,0.29,10.8,0.027999999999999997,-0.007137325232566383,118.0,0.99356,3.18,0.37,9.96937943224268,6
2767,7.9,0.16,0.3,7.4,0.05,40.99286267476744,152.0,0.9961200000000001,3.12,0.37,8.269379432242681,6
2779,6.7,0.2,0.37,1.65,0.025,24.992862674767434,103.0,0.9902200000000001,3.11,0.45,10.169379432242682,5
2802,5.6,0.15,0.31,5.3,0.038,-9.007137325232566,79.0,0.9923,3.3,0.39,9.269379432242681,6
2805,7.3,0.2,0.26,1.6,0.04,18.992862674767434,123.0,0.9923799999999999,3.34,0.44,9.569379432242682,6
2806,7.5,0.17,0.71,11.8,0.038,34.99286267476744,148.0,0.9980100000000001,3.03,0.46,7.669379432242682,5
2807,7.5,0.18,0.72,9.6,0.039,35.99286267476744,151.0,0.99802,3.03,0.46,7.669379432242682,5
2818,6.0,0.11,0.47,10.6,0.052000000000000005,51.99286267476744,148.0,0.9958,2.91,0.34,8.069379432242682,4
2819,6.0,0.21,0.34,2.0,0.042,45.99286267476744,123.0,0.9905200000000001,3.44,0.42,10.169379432242682,6
2826,6.5,0.22,0.45,8.0,0.053,34.99286267476744,196.0,0.9959,3.23,0.48,7.869379432242681,6
2827,6.4,0.14,0.31,1.2,0.034,35.99286267476744,138.0,0.9908399999999999,3.38,0.35,10.269379432242681,7
2828,6.4,0.14,0.31,1.2,0.034,35.99286267476744,138.0,0.9908399999999999,3.38,0.35,10.269379432242681,7
2830,6.6,0.22,0.34,11.6,0.05,41.99286267476744,140.0,0.99526,3.22,0.4,9.569379432242682,5
2834,6.2,0.15,0.27,1.4,0.040999999999999995,33.99286267476744,117.0,0.9909,3.28,0.38,9.96937943224268,6
2836,6.5,0.22,0.45,8.0,0.053,34.99286267476744,196.0,0.9959,3.23,0.48,7.869379432242681,6
2839,5.8,0.22,0.29,0.9,0.034,16.992862674767434,89.0,0.98936,3.14,0.36,9.869379432242681,7
2842,5.9,0.2,0.4,1.3,0.047,5.992862674767434,92.0,0.9923200000000001,3.2,0.45,8.769379432242681,6
2843,5.9,0.22,0.38,1.3,0.046,6.992862674767434,90.0,0.9923200000000001,3.2,0.47,8.769379432242681,6
2844,8.0,0.22,0.31,5.6,0.049,6.992862674767434,97.0,0.993,3.1,0.42,9.669379432242682,5
2847,5.8,0.2,0.34,1.0,0.035,22.992862674767434,86.0,0.98993,3.5,0.42,10.46937943224268,5
2854,6.4,0.21,0.28,5.9,0.047,11.992862674767434,101.0,0.9927799999999999,3.15,0.4,9.769379432242681,6
2861,6.4,0.21,0.28,5.9,0.047,11.992862674767434,101.0,0.9927799999999999,3.15,0.4,9.769379432242681,6
2877,6.5,0.15,0.55,5.9,0.045,57.99286267476744,162.0,0.99482,2.97,0.4,8.069379432242682,5
2881,7.2,0.21,0.28,2.7,0.033,20.992862674767434,94.0,0.99075,2.99,0.43,10.569379432242682,7
2882,7.0,0.24,0.3,6.7,0.039,19.992862674767434,125.0,0.99436,3.2,0.39,8.669379432242682,5
2888,8.5,0.22,0.34,0.7,0.04,-12.007137325232566,25.0,0.9918,3.04,0.37,9.269379432242681,4
2891,6.9,0.2,0.3,4.7,0.040999999999999995,22.992862674767434,148.0,0.9932,3.16,0.35,8.96937943224268,6
2898,8.6,0.18,0.28,0.8,0.032,7.992862674767434,78.0,0.9910399999999999,2.99,0.38,9.869379432242681,5
2899,6.2,0.21,0.26,13.1,0.05,41.99286267476744,150.0,0.99772,3.31,0.46,7.7693794322426815,5
2906,6.6,0.26,0.46,6.9,0.047,41.99286267476744,183.0,0.9959399999999999,3.2,0.45,8.069379432242682,5
2913,7.7,0.18,0.3,1.2,0.046,31.992862674767434,199.0,0.99413,3.03,0.38,8.069379432242682,5
2919,6.4,0.16,0.32,8.75,0.038,20.992862674767434,118.0,0.99449,3.19,0.41,9.46937943224268,5
2920,7.4,0.28,0.4,11.9,0.032,-4.007137325232566,92.0,0.99629,3.01,0.46,9.569379432242682,4
2934,5.3,0.21,0.29,0.7,0.027999999999999997,-6.007137325232566,66.0,0.99215,3.3,0.4,8.569379432242682,5
2935,7.1,0.27,0.28,1.25,0.023,-14.007137325232566,89.0,0.98993,2.95,0.3,10.169379432242682,4
2936,5.2,0.17,0.27,0.7,0.03,-6.007137325232566,68.0,0.99218,3.3,0.41,8.569379432242682,5
2938,7.0,0.12,0.29,10.3,0.039,23.992862674767434,98.0,0.99564,3.19,0.38,8.569379432242682,8
2939,7.0,0.12,0.29,10.3,0.039,23.992862674767434,98.0,0.99564,3.19,0.38,8.569379432242682,8
2940,7.1,0.29,0.34,7.8,0.036000000000000004,31.992862674767434,128.0,0.99397,3.21,0.4,9.46937943224268,6
2942,6.8,0.26,0.46,8.3,0.037000000000000005,31.992862674767434,173.0,0.9960100000000001,3.17,0.47,8.069379432242682,5
2943,7.0,0.12,0.29,10.3,0.039,23.992862674767434,98.0,0.99564,3.19,0.38,8.569379432242682,8
2944,7.1,0.29,0.34,7.8,0.036000000000000004,31.992862674767434,128.0,0.99397,3.21,0.4,9.46937943224268,6
2946,5.1,0.29,0.28,8.3,0.026000000000000002,9.992862674767434,107.0,0.99308,3.36,0.37,9.769379432242681,6
2947,5.1,0.29,0.28,8.3,0.026000000000000002,9.992862674767434,107.0,0.99308,3.36,0.37,9.769379432242681,6
2948,6.8,0.26,0.48,6.2,0.049,37.99286267476744,182.0,0.99582,3.21,0.45,8.169379432242682,6
2949,6.0,0.28,0.52,5.0,0.078,12.992862674767434,139.0,0.9949399999999999,3.1,0.36,7.7693794322426815,6
2969,6.7,0.2,0.3,1.4,0.025,-0.007137325232566383,76.0,0.9910399999999999,3.11,0.44,9.769379432242681,6
2975,8.0,0.14,0.33,1.2,0.045,53.99286267476744,162.0,0.9914,3.07,0.47,9.769379432242681,6
2981,8.5,0.23,0.28,11.1,0.033,12.992862674767434,97.0,0.9950700000000001,3.03,0.39,9.269379432242681,7
2985,6.7,0.18,0.28,10.2,0.039,11.992862674767434,115.0,0.99469,3.11,0.45,9.669379432242682,7
2986,6.7,0.18,0.28,10.2,0.039,11.992862674767434,115.0,0.99469,3.11,0.45,9.669379432242682,7
2987,6.8,0.18,0.28,9.8,0.039,11.992862674767434,113.0,0.99406,3.11,0.45,9.669379432242682,7
2989,6.2,0.16,0.32,1.1,0.036000000000000004,56.99286267476744,184.0,0.9909600000000001,3.22,0.41,9.769379432242681,6
2992,6.6,0.2,0.27,10.9,0.038,11.992862674767434,130.0,0.9949600000000001,3.11,0.44,9.269379432242681,7
2993,6.8,0.18,0.28,9.8,0.039,11.992862674767434,113.0,0.99406,3.11,0.45,9.669379432242682,7
2994,6.8,0.18,0.28,9.8,0.039,11.992862674767434,113.0,0.99406,3.11,0.45,9.669379432242682,7
2999,6.8,0.18,0.28,9.8,0.039,11.992862674767434,113.0,0.99406,3.11,0.45,9.669379432242682,7
3000,6.7,0.18,0.28,10.2,0.039,11.992862674767434,115.0,0.99469,3.11,0.45,9.669379432242682,7
3001,6.6,0.2,0.27,10.9,0.038,11.992862674767434,130.0,0.9949600000000001,3.11,0.44,9.269379432242681,7
3006,6.2,0.16,0.32,1.1,0.036000000000000004,56.99286267476744,184.0,0.9909600000000001,3.22,0.41,9.769379432242681,6
3011,6.6,0.22,0.36,5.5,0.028999999999999998,12.992862674767434,105.0,0.99206,3.2,0.47,10.569379432242682,6
3021,6.8,0.27,0.29,4.6,0.046,-11.007137325232566,88.0,0.9945799999999999,3.34,0.48,9.369379432242681,4
3026,8.4,0.22,0.3,8.9,0.024,-0.007137325232566383,118.0,0.99456,2.99,0.34,9.269379432242681,6
3031,5.8,0.19,0.25,10.8,0.042,15.992862674767434,124.0,0.99646,3.22,0.41,7.969379432242681,6
3039,6.3,0.27,0.29,12.2,0.044000000000000004,41.99286267476744,196.0,0.99782,3.14,0.4,7.569379432242682,6
3040,6.3,0.2,0.37,11.8,0.045,40.99286267476744,130.0,0.99519,3.2,0.35,9.569379432242682,5
3043,7.2,0.21,1.0,1.1,0.154,28.992862674767434,114.0,0.9931,2.95,0.43,7.969379432242681,6
3052,5.6,0.2,0.66,10.2,0.043,60.99286267476744,175.0,0.9945,2.98,0.43,9.169379432242682,7
3053,7.6,0.17,0.36,4.5,0.042,8.992862674767434,102.0,0.9942700000000001,3.09,0.47,8.269379432242681,5
3058,6.2,0.25,0.38,7.9,0.045,36.99286267476744,208.0,0.99572,3.17,0.46,7.869379432242681,5
3064,7.4,0.21,0.8,12.3,0.038,59.99286267476744,183.0,0.9977799999999999,2.95,0.48,7.7693794322426815,5
3066,7.4,0.21,0.8,12.3,0.038,59.99286267476744,183.0,0.9977799999999999,2.95,0.48,7.7693794322426815,5
3067,7.3,0.28,0.42,1.2,0.033,11.992862674767434,142.0,0.99205,3.17,0.43,9.46937943224268,4
3076,6.3,0.28,0.3,3.1,0.039,6.992862674767434,115.0,0.9942,3.05,0.43,7.369379432242681,5
3077,6.2,0.25,0.38,7.9,0.045,36.99286267476744,208.0,0.99572,3.17,0.46,7.869379432242681,5
3085,8.5,0.23,0.4,9.9,0.036000000000000004,6.992862674767434,88.0,0.9951,3.02,0.42,9.269379432242681,6
3087,6.1,0.2,0.34,9.5,0.040999999999999995,20.992862674767434,201.0,0.995,3.14,0.44,8.869379432242681,3
3101,7.0,0.26,0.34,10.9,0.038,7.992862674767434,84.0,0.9943200000000001,3.11,0.34,9.669379432242682,6
