,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2322,6.1,0.41,0.04,1.3,0.036000000000000004,23.0,121.0,0.9922799999999999,3.0889994003849335,0.61,8.669379432242682,6
2325,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,2.978999400384933,0.36,8.46937943224268,6
2326,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,2.958999400384933,0.29,8.46937943224268,5
2327,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.99297,2.978999400384933,0.36,8.46937943224268,6
2328,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,2.958999400384933,0.29,8.46937943224268,5
2330,7.5,0.38,0.29,12.7,0.05,25.0,209.0,0.9986,3.0989994003849333,0.59,8.069379432242682,6
2349,7.9,0.46,0.4,10.1,0.168,19.0,184.0,0.99782,2.9089994003849333,0.62,8.269379432242681,5
2356,7.1,0.34,0.32,2.0,0.051,29.0,130.0,0.99354,3.148999400384933,0.5,9.169379432242682,6
2358,7.4,0.32,0.27,12.9,0.04,60.0,221.0,0.99831,2.898999400384933,0.66,8.169379432242682,5
2359,6.0,0.495,0.27,5.0,0.157,17.0,129.0,0.9939600000000001,2.878999400384933,0.36,8.069379432242682,5
2365,7.6,0.32,0.35,1.6,0.092,24.0,138.0,0.9943799999999999,3.038999400384933,0.44,8.569379432242682,5
2366,7.4,0.33,0.44,7.6,0.05,40.0,227.0,0.99679,2.9689994003849334,0.52,7.7693794322426815,5
2368,7.4,0.34,0.3,14.9,0.037000000000000005,70.0,169.0,0.99698,3.0989994003849333,0.37,9.169379432242682,6
2371,6.2,0.45,0.73,7.2,0.099,47.0,202.0,0.99582,3.0589994003849332,0.43,7.969379432242681,5
2372,6.0,0.33,0.18,3.0,0.036000000000000004,5.0,85.0,0.99125,3.128999400384933,0.4,10.269379432242681,4
2373,7.6,0.48,0.37,1.2,0.034,5.0,57.0,0.99256,2.898999400384933,0.54,9.169379432242682,3
2418,6.3,0.41,0.16,0.9,0.032,25.0,98.0,0.99274,3.0089994003849334,0.42,8.269379432242681,5
2427,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.9955799999999999,2.9889994003849334,0.55,8.569379432242682,6
2429,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.9955799999999999,2.9889994003849334,0.55,8.569379432242682,6
2433,7.4,0.35,0.2,13.9,0.054000000000000006,63.0,229.0,0.9988799999999999,2.958999400384933,0.5,7.669379432242682,6
2435,6.4,0.35,0.35,5.6,0.034,9.0,148.0,0.99441,3.018999400384933,0.5,8.569379432242682,4
2436,6.9,0.43,0.28,9.4,0.055999999999999994,29.0,183.0,0.9959399999999999,3.018999400384933,0.43,8.169379432242682,5
2438,6.9,0.43,0.28,9.4,0.055999999999999994,29.0,183.0,0.9959399999999999,3.018999400384933,0.43,8.169379432242682,5
2440,6.8,0.46,0.26,6.3,0.147,49.0,159.0,0.99434,2.9889994003849334,0.47,8.769379432242681,5
2443,6.6,0.32,0.33,2.5,0.052000000000000005,40.0,219.5,0.99316,2.998999400384933,0.6,8.769379432242681,5
2445,6.6,0.34,0.34,2.6,0.051,40.5,210.0,0.9931399999999999,2.998999400384933,0.61,8.769379432242681,5
2446,6.6,0.32,0.33,2.5,0.052000000000000005,40.0,210.0,0.99316,2.998999400384933,0.6,8.769379432242681,5
2450,6.6,0.56,0.15,10.0,0.037000000000000005,38.0,157.0,0.9964200000000001,3.128999400384933,0.52,8.169379432242682,5
2451,6.6,0.56,0.15,10.0,0.037000000000000005,38.0,157.0,0.9964200000000001,3.128999400384933,0.52,8.169379432242682,5
2455,7.8,0.32,0.33,10.4,0.031,47.0,194.0,0.99692,2.918999400384933,0.58,8.369379432242681,6
2456,8.1,0.33,0.36,7.4,0.037000000000000005,36.0,156.0,0.99592,3.038999400384933,0.54,9.369379432242681,6
2457,8.1,0.33,0.36,7.4,0.037000000000000005,36.0,156.0,0.99592,3.038999400384933,0.54,9.369379432242681,6
2458,7.8,0.32,0.33,10.4,0.031,47.0,194.0,0.99692,2.918999400384933,0.58,8.369379432242681,6
2459,6.6,0.33,0.24,16.05,0.045,31.0,147.0,0.9982200000000001,2.9289994003849333,0.52,7.969379432242681,5
2460,6.6,0.33,0.24,16.05,0.045,31.0,147.0,0.9982200000000001,2.9289994003849333,0.52,7.969379432242681,5
2469,6.8,0.34,0.1,1.4,0.049,29.0,118.0,0.9936,3.0589994003849332,0.41,8.269379432242681,5
2475,7.4,0.56,0.09,1.5,0.071,19.0,117.0,0.9949600000000001,3.0689994003849335,0.53,8.569379432242682,5
2480,6.8,0.32,0.3,1.0,0.049,22.0,113.0,0.9928899999999999,3.0889994003849335,0.61,8.96937943224268,5
2481,6.4,0.37,0.37,4.85,0.040999999999999995,39.5,216.5,0.9943200000000001,2.9489994003849334,0.5,8.569379432242682,6
2490,7.7,0.39,0.49,7.7,0.036000000000000004,11.0,110.0,0.9966,3.1789994003849333,0.76,8.769379432242681,6
2493,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.99836,3.0089994003849334,0.5,8.46937943224268,4
2494,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.99836,3.0089994003849334,0.5,8.46937943224268,4
2501,6.4,0.31,0.4,6.4,0.039,39.0,191.0,0.99513,2.9889994003849334,0.52,8.569379432242682,5
2502,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.018999400384933,0.47,8.169379432242682,4
2503,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.018999400384933,0.47,8.169379432242682,4
2505,7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.9988600000000001,3.0489994003849334,0.63,8.169379432242682,6
2506,6.6,0.32,0.34,7.7,0.044000000000000004,63.0,212.0,0.99526,3.0689994003849335,0.48,8.46937943224268,6
2513,6.9,0.34,0.36,1.4,0.032,13.0,145.0,0.9921399999999999,2.918999400384933,0.52,8.569379432242682,5
2516,7.1,0.32,0.29,4.0,0.038,33.0,170.0,0.9946299999999999,3.1189994003849333,0.64,8.96937943224268,6
2517,7.3,0.51,0.29,11.3,0.034,61.0,224.0,0.9968299999999999,2.9889994003849334,0.56,8.269379432242681,6
2520,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.99898,3.0289994003849334,0.49,8.46937943224268,5
2524,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.99898,3.0289994003849334,0.49,8.46937943224268,5
2529,6.6,0.42,0.13,12.8,0.044000000000000004,26.0,158.0,0.99772,3.0889994003849335,0.47,7.7693794322426815,5
2531,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9950200000000001,3.0089994003849334,0.38,8.169379432242682,4
2532,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9950200000000001,3.0089994003849334,0.38,8.169379432242682,4
2544,6.9,0.32,0.3,1.8,0.036000000000000004,28.0,117.0,0.99269,3.0889994003849335,0.48,9.769379432242681,6
2546,6.7,0.5,0.38,7.5,0.046,26.0,175.0,0.9966200000000001,3.168999400384933,0.54,8.369379432242681,5
2547,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.0589994003849332,0.48,8.169379432242682,5
2550,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.99475,3.0589994003849332,0.48,8.169379432242682,5
2552,6.6,0.36,0.52,11.3,0.046,8.0,110.0,0.9966,2.918999400384933,0.46,8.169379432242682,5
2560,6.9,0.32,0.26,2.3,0.03,11.0,103.0,0.99106,2.9089994003849333,0.42,9.869379432242681,6
2562,6.9,0.32,0.26,2.3,0.03,11.0,103.0,0.99106,2.9089994003849333,0.42,9.869379432242681,6
2564,6.6,0.41,0.16,1.4,0.037000000000000005,28.0,160.0,0.99167,2.7989994003849334,0.45,9.369379432242681,6
2565,7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.99902,2.978999400384933,0.45,7.669379432242682,5
2573,6.3,0.34,0.36,4.9,0.035,31.0,185.0,0.9946,2.998999400384933,0.49,8.46937943224268,5
2589,7.2,0.615,0.1,1.4,0.068,25.0,154.0,0.9949899999999999,3.0489994003849334,0.48,8.46937943224268,4
2592,7.3,0.32,0.29,1.5,0.038,32.0,144.0,0.9929600000000001,3.0489994003849334,0.55,9.569379432242682,5
2595,8.2,0.52,0.34,1.2,0.042,18.0,167.0,0.99366,3.0889994003849335,0.39,9.369379432242681,5
2613,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.9962799999999999,2.918999400384933,0.4,8.169379432242682,5
2619,6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.9953700000000001,2.9489994003849334,0.47,8.169379432242682,6
2621,6.6,0.36,0.52,10.1,0.05,29.0,140.0,0.9962799999999999,2.918999400384933,0.4,8.169379432242682,5
2630,5.9,0.445,0.26,1.4,0.027000000000000003,23.0,109.0,0.9914799999999999,3.148999400384933,0.36,9.269379432242681,6
2632,6.8,0.44,0.2,16.0,0.065,61.0,186.0,0.99884,2.978999400384933,0.45,7.369379432242681,5
2634,8.7,0.31,0.73,14.35,0.044000000000000004,27.0,191.0,1.00013,2.8089994003849332,0.88,7.469379432242681,5
2637,8.7,0.31,0.73,14.35,0.044000000000000004,27.0,191.0,1.00013,2.8089994003849332,0.88,7.469379432242681,5
2643,8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.9952700000000001,3.0689994003849335,0.47,9.069379432242682,5
2650,7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.99561,2.958999400384933,0.53,8.269379432242681,5
2660,6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.9954200000000001,2.958999400384933,0.48,8.069379432242682,6
2674,7.2,0.35,0.25,5.6,0.032,23.0,120.0,0.99334,2.7789994003849334,0.66,9.069379432242682,7
2675,7.2,0.32,0.24,5.6,0.033,23.0,120.0,0.99334,2.768999400384933,0.66,9.069379432242682,7
2678,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,2.978999400384933,0.4,8.369379432242681,5
2683,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9930399999999999,2.978999400384933,0.4,8.369379432242681,5
2692,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,2.898999400384933,0.54,8.569379432242682,6
2698,6.9,0.31,0.32,1.2,0.024,20.0,166.0,0.99208,2.898999400384933,0.54,8.569379432242682,6
2700,6.5,0.46,0.31,5.0,0.027000000000000003,15.0,72.0,0.99165,3.108999400384933,0.6,10.269379432242681,7
2721,8.2,0.37,0.64,13.9,0.043,22.0,171.0,0.9987299999999999,2.8389994003849335,0.8,8.069379432242682,5
2728,6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.0089994003849334,0.51,8.669379432242682,6
2731,7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9984,2.938999400384933,0.53,8.46937943224268,5
2732,7.9,0.51,0.34,2.6,0.049,13.0,135.0,0.99335,2.938999400384933,0.51,8.769379432242681,5
2735,6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.0089994003849334,0.51,8.669379432242682,6
2738,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.9972700000000001,3.038999400384933,0.34,8.069379432242682,5
2741,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.9972700000000001,3.038999400384933,0.34,8.069379432242682,5
2746,7.0,0.34,0.3,1.8,0.045,44.0,142.0,0.9914,2.8389994003849335,0.45,9.569379432242682,6
2756,8.6,0.33,0.34,11.8,0.059000000000000004,42.0,240.0,0.99882,3.018999400384933,0.52,8.769379432242681,6
2762,7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.99244,3.0889994003849335,0.42,9.46937943224268,5
2769,7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.99244,3.0889994003849335,0.42,9.46937943224268,5
2770,6.4,0.44,0.44,14.4,0.048,29.0,228.0,0.99955,3.108999400384933,0.54,7.569379432242682,7
2774,7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.9935200000000001,2.938999400384933,0.33,10.46937943224268,8
2775,7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.9935200000000001,2.938999400384933,0.33,10.46937943224268,8
2776,7.0,0.36,0.32,10.5,0.045,35.0,135.0,0.9935,2.938999400384933,0.33,10.369379432242681,8
2788,6.9,0.4,0.42,6.2,0.066,41.0,176.0,0.9955200000000001,2.9689994003849334,0.54,8.169379432242682,5
2789,6.9,0.4,0.43,6.2,0.065,42.0,178.0,0.9955200000000001,2.958999400384933,0.53,8.169379432242682,5
2794,6.8,0.35,0.53,10.1,0.053,37.0,151.0,0.9963,2.918999400384933,0.4,8.169379432242682,5
2797,6.8,0.35,0.53,10.1,0.053,37.0,151.0,0.9963,2.918999400384933,0.4,8.169379432242682,5
2798,6.9,0.31,0.32,1.6,0.036000000000000004,34.0,114.0,0.9906799999999999,3.038999400384933,0.45,10.169379432242682,7
2815,6.6,0.36,0.24,0.9,0.038,15.0,72.0,0.99066,3.0789994003849332,0.39,9.769379432242681,5
2820,6.7,0.325,0.82,1.2,0.152,49.0,120.0,0.9931200000000001,2.8389994003849335,0.38,7.969379432242681,5
2831,6.6,0.45,0.43,7.2,0.064,31.0,186.0,0.9954,2.9689994003849334,0.44,8.169379432242682,5
2833,7.2,0.44,0.28,3.4,0.048,22.0,112.0,0.9918799999999999,3.0589994003849332,0.37,10.069379432242682,7
2840,6.5,0.37,0.33,3.5,0.036000000000000004,23.0,92.0,0.99136,3.0289994003849334,0.38,9.96937943224268,6
2841,5.5,0.375,0.38,1.7,0.036000000000000004,17.0,98.0,0.9914200000000001,3.1389994003849333,0.39,9.269379432242681,6
2848,6.6,0.31,0.07,1.5,0.033,55.0,144.0,0.99208,3.0089994003849334,0.42,8.769379432242681,5
2849,7.7,0.43,0.37,10.0,0.16899999999999998,22.0,210.0,0.9977600000000001,2.8689994003849333,0.64,8.269379432242681,5
2855,6.9,0.33,0.26,5.0,0.027000000000000003,46.0,143.0,0.9924,3.0989994003849333,0.43,9.96937943224268,7
2858,6.9,0.33,0.26,5.0,0.027000000000000003,46.0,143.0,0.9924,3.0989994003849333,0.43,9.96937943224268,7
2879,5.7,0.37,0.3,1.1,0.028999999999999998,24.0,88.0,0.9888299999999999,3.0289994003849334,0.39,10.46937943224268,6
2886,6.6,0.41,0.31,1.6,0.042,18.0,101.0,0.99195,2.978999400384933,0.41,9.269379432242681,5
2892,6.7,0.42,0.46,9.7,0.054000000000000006,67.0,234.0,0.9984799999999999,3.0789994003849332,0.5,7.7693794322426815,5
2897,6.7,0.42,0.46,9.7,0.054000000000000006,67.0,234.0,0.9984799999999999,3.0789994003849332,0.5,7.7693794322426815,5
2902,6.2,0.36,0.14,8.9,0.036000000000000004,38.0,155.0,0.9962200000000001,3.1189994003849333,0.5,8.169379432242682,5
2905,7.6,0.31,0.26,1.7,0.073,40.0,157.0,0.9938,2.9489994003849334,0.46,8.569379432242682,5
2910,6.1,0.37,0.2,7.6,0.031,49.0,170.0,0.9955799999999999,3.0689994003849335,0.48,8.269379432242681,5
2911,6.2,0.36,0.14,8.9,0.036000000000000004,38.0,155.0,0.9962200000000001,3.1189994003849333,0.5,8.169379432242682,5
2955,7.4,0.35,0.24,6.0,0.042,28.0,123.0,0.9930399999999999,2.9889994003849334,0.44,10.069379432242682,5
2962,6.9,0.38,0.38,13.1,0.11199999999999999,14.0,94.0,0.99792,2.8689994003849333,0.48,7.969379432242681,5
2968,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.9903799999999999,2.7789994003849334,0.32,10.269379432242681,5
2970,8.4,0.31,0.31,0.95,0.021,52.0,148.0,0.9903799999999999,2.7789994003849334,0.32,10.269379432242681,5
2991,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.1389994003849333,0.46,10.369379432242681,7
3002,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.1389994003849333,0.46,10.369379432242681,7
3014,7.0,0.45,0.34,19.8,0.04,12.0,67.0,0.9976,2.918999400384933,0.38,9.769379432242681,6
3015,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.8389994003849335,0.44,10.169379432242682,6
3019,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.8389994003849335,0.44,10.169379432242682,6
3020,8.4,0.32,0.35,11.7,0.028999999999999998,3.0,46.0,0.99439,2.8689994003849333,0.34,10.569379432242682,6
3023,7.0,0.45,0.34,19.8,0.04,12.0,67.0,0.9976,2.918999400384933,0.38,9.769379432242681,6
3027,7.4,0.32,0.22,11.7,0.035,44.0,150.0,0.9957799999999999,2.9489994003849334,0.45,9.169379432242682,5
3037,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.99884,3.108999400384933,0.57,8.169379432242682,6
3041,6.2,0.33,0.41,16.8,0.037000000000000005,58.0,173.0,0.99882,3.0989994003849333,0.57,8.169379432242682,6
3042,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.99884,3.108999400384933,0.57,8.169379432242682,6
3049,7.5,0.33,0.38,8.7,0.126,49.0,199.0,0.99711,2.8289994003849332,0.57,8.169379432242682,5
3051,7.5,0.33,0.38,8.7,0.126,49.0,199.0,0.99711,2.8289994003849332,0.57,8.169379432242682,5
3108,7.6,0.35,0.46,14.7,0.047,33.0,151.0,0.9970899999999999,2.878999400384933,0.53,9.069379432242682,5
3131,6.3,0.35,0.26,17.6,0.061,59.0,198.0,0.99918,2.958999400384933,0.49,7.569379432242682,5
3135,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.108999400384933,0.51,7.669379432242682,6
3140,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.108999400384933,0.51,7.669379432242682,6
3147,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9956799999999999,3.0489994003849334,0.47,9.169379432242682,6
3149,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9956799999999999,3.0489994003849334,0.47,9.169379432242682,6
3177,5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.148999400384933,0.4,9.269379432242681,5
3210,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9945799999999999,2.978999400384933,0.52,7.7693794322426815,5
3217,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9945799999999999,2.978999400384933,0.52,7.7693794322426815,5
3254,7.1,0.38,0.4,2.2,0.042,54.0,201.0,0.99177,2.878999400384933,0.5,10.169379432242682,5
3269,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.1589994003849333,0.56,8.169379432242682,5
3275,6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.99226,2.9889994003849334,0.47,8.569379432242682,4
3278,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.1589994003849333,0.56,8.169379432242682,5
3308,6.4,0.35,0.28,12.6,0.039,19.0,124.0,0.99539,3.0489994003849334,0.43,9.369379432242681,6
3314,6.6,0.435,0.38,9.2,0.057999999999999996,66.0,243.0,0.9983299999999999,3.0789994003849332,0.54,7.869379432242681,6
3317,5.6,0.32,0.32,8.3,0.043,32.0,105.0,0.99266,3.0889994003849335,0.47,9.96937943224268,6
