,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2038,5.5,0.14,0.27,-0.4720577840148641,0.028999999999999998,22.0,104.0,0.9949,3.34,0.44,7.7693794322426815,5
2039,8.7,0.24,0.35,-4.472057784014864,0.042,11.0,71.0,0.9926,3.08,0.38,9.369379432242681,5
2040,6.7,0.3,0.45,5.527942215985136,0.032,56.0,212.0,0.997,3.22,0.59,8.269379432242681,6
2041,5.5,0.14,0.27,-0.4720577840148641,0.028999999999999998,22.0,104.0,0.9949,3.34,0.44,7.7693794322426815,5
2042,5.6,0.13,0.27,-0.2720577840148639,0.027999999999999997,22.0,104.0,0.9948,3.34,0.45,7.969379432242681,6
2043,7.4,0.18,0.34,-2.3720577840148636,0.03,30.0,107.0,0.992,2.97,0.53,9.769379432242681,6
2045,8.7,0.24,0.35,-4.472057784014864,0.042,11.0,71.0,0.9926,3.08,0.38,9.369379432242681,5
2049,6.3,0.28,0.24,3.3779422159851356,0.031,32.0,172.0,0.9958,3.39,0.57,8.46937943224268,7
2050,11.8,0.23,0.38,6.027942215985136,0.034,15.0,123.0,0.9997,2.93,0.55,8.46937943224268,3
2051,6.8,0.21,0.27,13.077942215985136,0.042,41.0,146.0,1.0001,3.3,0.36,7.469379432242681,5
2052,6.8,0.21,0.27,13.077942215985136,0.042,41.0,146.0,1.0001,3.3,0.36,7.469379432242681,5
2055,7.3,0.29,0.29,-0.4720577840148641,0.028999999999999998,27.0,155.0,0.9931,3.07,0.26,9.369379432242681,6
2056,6.8,0.21,0.27,13.077942215985136,0.042,41.0,146.0,1.0001,3.3,0.36,7.469379432242681,5
2058,7.3,0.29,0.37,3.227942215985137,0.044000000000000004,45.0,227.0,0.9966,3.12,0.47,7.7693794322426815,5
2060,6.8,0.28,0.44,6.427942215985136,0.04,58.0,223.0,0.9969,3.22,0.56,8.269379432242681,5
2061,6.7,0.23,0.33,-3.272057784014864,0.036000000000000004,23.0,96.0,0.9925,3.32,0.4,9.569379432242682,6
2062,6.9,0.17,0.25,-3.4720577840148636,0.047,34.0,132.0,0.9914,3.16,0.48,10.169379432242682,5
2063,7.6,0.18,0.36,-2.672057784014864,0.049,38.0,123.0,0.996,3.6,0.46,9.069379432242682,5
2064,6.6,0.22,0.28,-0.17205778401486338,0.042,51.0,180.0,0.9952,3.3,0.75,8.269379432242681,6
2065,7.8,0.27,0.28,-3.272057784014864,0.05,21.0,127.0,0.9934,3.15,0.44,8.669379432242682,5
2066,7.7,0.28,0.29,-0.7720577840148639,0.051,25.0,142.0,0.9939,3.16,0.39,8.96937943224268,5
2067,7.6,0.29,0.29,-0.6720577840148634,0.051,26.0,146.0,0.9939,3.16,0.39,8.96937943224268,5
2071,6.5,0.19,0.26,0.12794221598513644,0.04,31.0,140.0,0.995,3.26,0.68,8.269379432242681,6
2072,6.6,0.23,0.27,0.5279422159851359,0.043,43.0,164.0,0.9953,3.27,0.76,8.269379432242681,5
2073,6.6,0.27,0.29,0.2279422159851361,0.045,57.0,189.0,0.9953,3.31,0.79,8.569379432242682,5
2074,6.6,0.22,0.28,-0.17205778401486338,0.042,51.0,180.0,0.9952,3.3,0.75,8.269379432242681,6
2075,7.6,0.18,0.36,-2.672057784014864,0.049,38.0,123.0,0.996,3.6,0.46,9.069379432242682,5
2077,7.0,0.22,0.39,-2.9720577840148636,0.055,39.0,198.0,0.9951,3.52,0.54,8.96937943224268,6
2078,5.9,0.17,0.3,-3.672057784014864,0.042,25.0,119.0,0.9931,3.68,0.72,9.269379432242681,6
2083,9.4,0.3,0.32,5.6279422159851356,0.028999999999999998,14.0,111.0,0.9958,2.85,0.42,9.369379432242681,5
2084,7.9,0.17,0.32,-3.4720577840148636,0.053,47.0,150.0,0.9948,3.29,0.76,8.369379432242681,6
2085,7.9,0.17,0.32,-3.4720577840148636,0.053,47.0,150.0,0.9948,3.29,0.76,8.369379432242681,6
2086,8.2,0.17,0.32,-3.5720577840148637,0.05,17.0,101.0,0.9940000000000001,3.14,0.58,8.269379432242681,5
2087,8.3,0.17,0.31,-3.5720577840148637,0.049,48.0,153.0,0.9942,3.12,0.58,8.169379432242682,6
2088,8.7,0.15,0.3,-3.4720577840148636,0.046,29.0,130.0,0.9942,3.22,0.38,8.569379432242682,6
2089,7.9,0.17,0.32,-3.4720577840148636,0.053,47.0,150.0,0.9948,3.29,0.76,8.369379432242681,6
2090,7.2,0.25,0.19,2.9279422159851363,0.044000000000000004,51.0,172.0,0.9964,3.16,0.44,7.969379432242681,5
2091,7.2,0.24,0.19,2.6279422159851364,0.045,53.0,176.0,0.9958,3.17,0.38,8.269379432242681,5
2093,6.6,0.22,0.53,10.027942215985135,0.052000000000000005,22.0,136.0,0.9986,2.94,0.35,8.169379432242682,5
2094,6.6,0.22,0.53,10.027942215985135,0.052000000000000005,22.0,136.0,0.9986,2.94,0.35,8.169379432242682,5
2095,8.4,0.28,0.4,3.8279422159851366,0.048,33.0,146.0,0.9988,3.4,0.46,8.069379432242682,5
2097,6.7,0.24,0.33,7.227942215985137,0.046,31.0,145.0,0.9983,3.36,0.4,8.269379432242681,5
2098,7.4,0.18,0.36,8.027942215985135,0.055999999999999994,72.0,163.0,1.0,3.42,0.35,7.869379432242681,6
2099,6.0,0.16,0.3,1.6279422159851364,0.043,43.0,153.0,0.9951,3.63,0.46,9.369379432242681,5
2100,6.7,0.24,0.33,7.227942215985137,0.046,31.0,145.0,0.9983,3.36,0.4,8.269379432242681,5
2103,6.0,0.27,0.15,-3.5720577840148637,0.055999999999999994,35.0,128.0,0.9936,3.12,0.45,7.569379432242682,5
2104,6.0,0.16,0.3,1.6279422159851364,0.043,43.0,153.0,0.9951,3.63,0.46,9.369379432242681,5
2106,8.5,0.24,0.47,10.127942215985136,0.057,40.0,234.0,1.0005,3.02,0.66,7.7693794322426815,5
2107,8.1,0.24,0.33,5.1279422159851356,0.048,46.0,141.0,0.9972,3.16,0.48,9.069379432242682,6
2108,7.4,0.18,0.36,8.027942215985135,0.055999999999999994,72.0,163.0,1.0,3.42,0.35,7.869379432242681,6
2109,7.7,0.23,0.31,5.6279422159851356,0.038,59.0,186.0,0.9969,3.12,0.55,8.269379432242681,6
2110,6.5,0.22,0.25,12.027942215985139,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2111,6.5,0.22,0.25,12.027942215985139,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2112,6.5,0.22,0.25,12.027942215985139,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2114,7.7,0.23,0.31,5.6279422159851356,0.038,59.0,186.0,0.9969,3.12,0.55,8.269379432242681,6
2115,6.5,0.22,0.25,12.027942215985139,0.05,44.0,138.0,1.0001,3.3,0.37,7.569379432242682,5
2116,6.8,0.2,0.27,-3.8720577840148636,0.034,19.0,68.0,0.9902,3.14,0.37,10.46937943224268,4
2117,7.7,0.26,0.32,-3.8720577840148636,0.04,26.0,117.0,0.993,3.21,0.56,9.569379432242682,5
2119,8.0,0.16,0.36,-3.5720577840148637,0.033,14.0,122.0,0.9941,3.2,0.39,9.069379432242682,4
2120,6.8,0.25,0.27,5.6279422159851356,0.076,47.0,154.0,0.9967,3.05,0.38,7.7693794322426815,5
2122,6.9,0.26,0.33,7.527942215985136,0.051,59.0,173.0,0.998,3.39,0.38,8.669379432242682,5
2123,6.8,0.25,0.27,5.6279422159851356,0.076,47.0,154.0,0.9967,3.05,0.38,7.7693794322426815,5
2125,6.0,0.28,0.22,7.077942215985137,0.048,42.0,163.0,0.9957,3.2,0.46,8.869379432242681,5
2129,6.8,0.28,0.39,-3.672057784014864,0.036000000000000004,15.0,115.0,0.9918,3.27,0.72,10.46937943224268,5
2131,7.1,0.22,0.32,11.827942215985136,0.055999999999999994,49.0,158.0,0.9998,3.37,0.38,8.369379432242681,6
2132,7.1,0.22,0.32,11.827942215985136,0.055999999999999994,49.0,158.0,0.9998,3.37,0.38,8.369379432242681,6
2134,6.8,0.26,0.32,1.9279422159851363,0.040999999999999995,38.0,118.0,0.9939,3.25,0.52,9.569379432242682,6
2135,7.2,0.16,0.26,2.027942215985136,0.054000000000000006,41.0,224.0,0.9966,3.38,0.55,8.869379432242681,5
2136,7.9,0.18,0.36,0.8279422159851366,0.057999999999999996,31.0,132.0,0.995,3.25,0.52,9.669379432242682,6
2137,7.2,0.16,0.26,2.027942215985136,0.054000000000000006,41.0,224.0,0.9966,3.38,0.55,8.869379432242681,5
2138,5.5,0.24,0.32,3.6279422159851356,0.06,19.0,102.0,0.9940000000000001,3.27,0.31,9.169379432242682,5
2140,7.7,0.28,0.35,10.227942215985138,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2141,7.7,0.28,0.35,10.227942215985138,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2142,7.5,0.26,0.52,8.127942215985136,0.047,64.0,179.0,0.9982,3.1,0.46,7.7693794322426815,5
2143,6.5,0.14,0.32,-2.3720577840148636,0.037000000000000005,18.0,89.0,0.9924,3.4,0.74,10.269379432242681,7
2144,8.2,0.21,0.32,5.577942215985137,0.053,53.0,145.0,0.9972,3.17,0.48,8.96937943224268,6
2145,7.2,0.2,0.31,4.927942215985136,0.054000000000000006,49.0,165.0,0.997,3.4,0.42,8.669379432242682,6
2146,7.2,0.115,0.3,1.727942215985136,0.055999999999999994,26.0,105.0,0.9954,3.44,0.4,8.369379432242681,6
2147,6.4,0.29,0.2,10.527942215985135,0.04,20.0,142.0,0.9962,3.1,0.54,9.369379432242681,5
2149,6.8,0.24,0.34,0.02794221598513591,0.038,31.0,99.0,0.9921,3.24,0.46,10.569379432242682,6
2151,7.7,0.28,0.35,10.227942215985138,0.055999999999999994,31.0,117.0,0.9998,3.27,0.5,8.369379432242681,5
2152,7.0,0.22,0.33,-2.9720577840148636,0.052000000000000005,15.0,76.0,0.993,3.2,0.41,9.369379432242681,6
2153,7.5,0.18,0.39,-3.172057784014864,0.054000000000000006,23.0,91.0,0.9941,3.27,0.45,9.069379432242682,6
2155,7.8,0.29,0.33,3.6779422159851363,0.035,33.0,181.0,0.9962,3.11,0.46,9.46937943224268,5
2156,7.9,0.28,0.32,-1.4720577840148636,0.038,9.0,76.0,0.992,3.05,0.31,10.46937943224268,4
2158,7.4,0.18,0.27,-3.772057784014864,0.048,26.0,105.0,0.9940000000000001,3.52,0.66,9.369379432242681,6
2164,8.4,0.22,0.28,13.727942215985138,0.027999999999999997,55.0,130.0,0.998,2.96,0.35,10.369379432242681,5
2167,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2168,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2169,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2170,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2171,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2174,7.4,0.19,0.3,7.727942215985137,0.053,48.5,229.0,0.9986,3.14,0.49,7.869379432242681,7
2175,7.4,0.19,0.3,7.727942215985137,0.053,48.5,212.0,0.9986,3.14,0.49,7.869379432242681,7
2179,7.7,0.24,0.31,-3.772057784014864,0.047,33.0,106.0,0.993,3.22,0.55,9.569379432242682,6
2181,7.4,0.29,0.25,-1.272057784014864,0.044000000000000004,30.0,114.0,0.992,3.11,0.4,9.769379432242681,6
2183,6.3,0.3,0.24,1.527942215985136,0.04,38.0,141.0,0.995,3.22,0.47,8.269379432242681,5
2185,7.5,0.18,0.31,6.6279422159851356,0.051,24.0,94.0,0.997,3.19,0.44,8.269379432242681,7
2187,6.8,0.25,0.18,-3.672057784014864,0.055999999999999994,13.0,137.0,0.9935,3.11,0.42,8.269379432242681,5
2188,6.4,0.18,0.32,4.527942215985136,0.052000000000000005,24.0,90.0,0.9963,3.35,0.49,8.169379432242682,6
2189,7.1,0.18,0.32,7.1279422159851356,0.048,36.0,125.0,0.9967,2.92,0.54,8.169379432242682,6
2191,9.2,0.23,0.35,5.6279422159851356,0.037000000000000005,34.0,145.0,0.9981,3.09,0.32,8.46937943224268,5
2192,7.9,0.28,0.41,-0.17205778401486338,0.057999999999999996,31.0,153.0,0.9966,3.27,0.51,8.46937943224268,6
2193,7.1,0.18,0.32,7.1279422159851356,0.048,36.0,125.0,0.9967,2.92,0.54,8.169379432242682,6
2194,6.4,0.18,0.32,4.527942215985136,0.052000000000000005,24.0,90.0,0.9963,3.35,0.49,8.169379432242682,6
2195,6.8,0.25,0.18,-3.672057784014864,0.055999999999999994,13.0,137.0,0.9935,3.11,0.42,8.269379432242681,5
2196,7.0,0.22,0.26,-3.9720577840148636,0.037000000000000005,20.0,71.0,0.9902,3.1,0.38,10.46937943224268,6
2197,7.3,0.18,0.29,-4.072057784014864,0.036000000000000004,26.0,101.0,0.99,3.09,0.37,10.46937943224268,6
2198,7.1,0.26,0.19,3.1279422159851356,0.051,53.0,187.0,0.996,3.16,0.52,8.46937943224268,5
2199,6.6,0.25,0.42,6.227942215985137,0.049,77.0,231.0,0.9966,3.24,0.52,8.269379432242681,6
2200,6.4,0.24,0.23,2.227942215985136,0.069,31.0,157.0,0.9962,3.25,0.53,7.869379432242681,5
2201,6.0,0.28,0.27,-2.772057784014864,0.051,23.0,147.0,0.9940000000000001,3.23,0.67,9.069379432242682,6
2202,7.1,0.26,0.19,3.1279422159851356,0.051,53.0,187.0,0.996,3.16,0.52,8.46937943224268,5
2203,7.8,0.24,0.38,-2.9720577840148636,0.057999999999999996,14.0,167.0,0.9940000000000001,3.21,0.55,8.669379432242682,5
2204,7.6,0.27,0.33,-3.0720577840148637,0.059000000000000004,19.0,175.0,0.9944,3.22,0.56,8.669379432242682,5
2207,6.6,0.23,0.24,-1.1720577840148638,0.045,36.0,138.0,0.9922,3.15,0.64,10.069379432242682,7
2208,7.1,0.26,0.3,-3.0720577840148637,0.031,13.0,128.0,0.9917,3.19,0.49,10.169379432242682,5
2210,7.4,0.24,0.26,-3.4720577840148636,0.057999999999999996,53.0,150.0,0.9936,3.18,0.5,8.669379432242682,7
2211,6.9,0.21,0.33,-3.672057784014864,0.055999999999999994,35.0,136.0,0.9938,3.63,0.78,9.069379432242682,6
2213,7.4,0.17,0.29,-3.672057784014864,0.047,23.0,107.0,0.9939,3.52,0.65,9.169379432242682,6
2214,7.1,0.26,0.3,-3.0720577840148637,0.031,13.0,128.0,0.9917,3.19,0.49,10.169379432242682,5
2215,8.5,0.28,0.34,8.727942215985138,0.040999999999999995,32.0,161.0,0.9981,3.13,0.4,8.669379432242682,6
2216,7.8,0.3,0.37,-3.772057784014864,0.051,16.0,96.0,0.9941,3.32,0.62,8.769379432242681,5
2217,8.1,0.25,0.38,-1.272057784014864,0.051,18.0,129.0,0.9928,3.21,0.38,10.269379432242681,6
2218,7.7,0.28,0.29,1.8279422159851366,0.040999999999999995,29.0,163.0,0.9952,3.44,0.6,9.269379432242681,6
2220,7.0,0.22,0.32,-3.4720577840148636,0.045,40.0,120.0,0.9914,2.98,0.44,9.269379432242681,6
2221,8.5,0.28,0.34,8.727942215985138,0.040999999999999995,32.0,161.0,0.9981,3.13,0.4,8.669379432242682,6
2223,6.9,0.23,0.33,7.727942215985137,0.055999999999999994,44.0,169.0,0.998,3.42,0.42,8.569379432242682,6
2225,7.6,0.23,0.26,10.227942215985138,0.067,32.0,166.0,0.9986,3.03,0.44,7.969379432242681,4
2226,7.7,0.28,0.58,7.027942215985136,0.046,60.0,177.0,0.9983,3.08,0.46,7.669379432242682,5
2227,7.7,0.27,0.61,6.927942215985136,0.046,64.0,179.0,0.9982,3.07,0.46,7.669379432242682,5
2228,7.1,0.2,0.36,6.527942215985136,0.042,45.0,124.0,0.997,2.92,0.59,8.269379432242681,7
2229,6.9,0.25,0.35,4.1279422159851356,0.034,42.0,150.0,0.9947,3.21,0.36,10.269379432242681,6
2230,7.1,0.2,0.36,6.527942215985136,0.042,45.0,124.0,0.997,2.92,0.59,8.269379432242681,7
2231,6.9,0.25,0.35,4.1279422159851356,0.034,42.0,150.0,0.9947,3.21,0.36,10.269379432242681,6
2232,8.4,0.2,0.31,-2.272057784014864,0.054000000000000006,16.0,89.0,0.99416,2.96,0.45,8.269379432242681,6
2234,7.2,0.23,0.38,1.027942215985136,0.067,20.0,90.0,0.9949600000000001,3.17,0.79,8.46937943224268,5
2236,7.1,0.28,0.19,2.727942215985136,0.04,48.0,184.0,0.99579,3.16,0.5,8.169379432242682,5
2238,6.1,0.15,0.29,1.1279422159851364,0.046,39.0,151.0,0.99471,3.6,0.44,9.369379432242681,6
2240,7.2,0.29,0.18,3.1279422159851356,0.042,41.0,180.0,0.99644,3.16,0.49,7.869379432242681,5
2241,7.1,0.28,0.19,2.727942215985136,0.04,48.0,184.0,0.99579,3.16,0.5,8.169379432242682,5
2242,6.1,0.23,0.45,5.527942215985136,0.094,49.0,169.0,0.9969899999999999,3.05,0.54,7.569379432242682,5
2243,6.7,0.23,0.42,6.1279422159851356,0.047,52.0,171.0,0.9975799999999999,3.54,0.74,9.169379432242682,5
2247,6.1,0.15,0.29,1.1279422159851364,0.046,39.0,151.0,0.99471,3.6,0.44,9.369379432242681,6
2248,7.4,0.2,0.29,-3.3720577840148636,0.047,16.0,100.0,0.9924299999999999,3.28,0.45,9.369379432242681,6
2249,6.3,0.27,0.18,2.6279422159851364,0.048,45.0,186.0,0.9962,3.23,0.47,7.7693794322426815,5
2251,7.4,0.18,0.29,-3.672057784014864,0.042,34.0,101.0,0.99384,3.54,0.6,9.269379432242681,7
2252,7.2,0.29,0.2,2.6279422159851364,0.046,51.0,174.0,0.99582,3.16,0.52,8.269379432242681,5
2253,6.3,0.27,0.18,2.6279422159851364,0.048,45.0,186.0,0.9962,3.23,0.47,7.7693794322426815,5
2254,6.2,0.26,0.19,-1.6720577840148638,0.049,47.0,172.0,0.9924,3.14,0.43,9.169379432242682,6
2255,7.3,0.21,0.21,-3.4720577840148636,0.046,35.0,133.0,0.99466,3.38,0.46,8.769379432242681,6
2256,7.1,0.14,0.35,-3.672057784014864,0.039,24.0,128.0,0.9921200000000001,2.97,0.68,9.169379432242682,5
2262,8.5,0.25,0.31,-2.272057784014864,0.032,11.0,61.0,0.9918899999999999,3.06,0.44,10.269379432242681,6
2263,6.9,0.3,0.21,10.627942215985136,0.055999999999999994,49.0,159.0,0.9982700000000001,3.11,0.48,7.7693794322426815,5
2264,6.6,0.19,0.43,5.827942215985137,0.045,53.0,154.0,0.9975200000000001,3.52,0.77,9.169379432242682,6
2265,6.9,0.3,0.21,10.627942215985136,0.055999999999999994,49.0,159.0,0.9982700000000001,3.11,0.48,7.7693794322426815,5
2267,6.6,0.19,0.43,5.827942215985137,0.045,53.0,154.0,0.9975200000000001,3.52,0.77,9.169379432242682,6
2268,6.3,0.2,0.3,0.8279422159851366,0.034,35.0,152.0,0.9964200000000001,3.47,0.4,7.2693794322426815,6
2269,8.5,0.19,0.56,12.227942215985138,0.055,47.0,169.0,1.00047,3.07,0.67,8.069379432242682,6
2270,7.3,0.19,0.25,-3.672057784014864,0.051,41.0,107.0,0.99382,3.53,0.66,9.269379432242681,7
2271,6.7,0.25,0.26,8.427942215985137,0.06,50.0,156.0,0.99784,3.39,0.46,8.669379432242682,6
2272,6.2,0.25,0.28,3.4279422159851363,0.035,28.0,108.0,0.9948600000000001,3.4,0.42,9.169379432242682,6
2274,7.3,0.19,0.25,-3.672057784014864,0.051,41.0,107.0,0.99382,3.53,0.66,9.269379432242681,7
2275,7.5,0.29,0.26,9.877942215985136,0.067,47.0,178.0,0.9983799999999999,3.04,0.49,7.969379432242681,4
2277,7.4,0.14,0.3,-3.772057784014864,0.033,25.0,91.0,0.9926799999999999,3.53,0.39,9.369379432242681,6
2280,6.4,0.16,0.25,-3.772057784014864,0.047,20.0,77.0,0.9933,3.61,0.54,8.96937943224268,6
2281,6.3,0.16,0.22,-3.772057784014864,0.046,18.0,66.0,0.9930700000000001,3.61,0.55,9.069379432242682,6
2290,7.4,0.18,0.24,-3.672057784014864,0.047,21.0,106.0,0.9938299999999999,3.52,0.64,9.269379432242681,7
2291,8.6,0.17,0.28,-2.3720577840148636,0.047,38.0,150.0,0.99365,3.1,0.56,9.569379432242682,6
2296,6.9,0.28,0.31,2.1279422159851364,0.04,47.0,168.0,0.9946,3.29,0.57,9.369379432242681,7
2297,6.5,0.29,0.42,5.527942215985136,0.042,66.0,202.0,0.99674,3.24,0.53,8.269379432242681,6
2301,6.6,0.22,0.28,6.977942215985137,0.057999999999999996,25.0,125.0,0.99856,3.45,0.45,8.169379432242682,5
2302,6.0,0.26,0.18,1.9279422159851363,0.055,50.0,194.0,0.9959100000000001,3.21,0.43,7.7693794322426815,5
2306,5.6,0.295,0.2,-2.8720577840148636,0.049,18.0,134.0,0.9937799999999999,3.21,0.68,8.769379432242681,5
2307,6.8,0.21,0.55,9.527942215985135,0.053,34.0,159.0,0.99805,2.93,0.44,7.969379432242681,5
2308,9.4,0.28,0.3,-3.4720577840148636,0.045,36.0,139.0,0.99534,3.11,0.49,8.069379432242682,5
2309,8.1,0.28,0.34,-3.772057784014864,0.035,11.0,126.0,0.9923200000000001,3.14,0.5,8.569379432242682,6
2310,6.8,0.21,0.55,9.527942215985135,0.053,34.0,159.0,0.99805,2.93,0.44,7.969379432242681,5
2312,9.4,0.28,0.3,-3.4720577840148636,0.045,36.0,139.0,0.99534,3.11,0.49,8.069379432242682,5
2317,7.5,0.24,0.62,5.527942215985136,0.045,51.0,153.0,0.99779,3.16,0.44,7.569379432242682,5
2318,7.5,0.26,0.59,6.727942215985137,0.046,58.0,164.0,0.9981399999999999,3.17,0.46,7.669379432242682,4
2320,8.0,0.2,0.3,3.027942215985136,0.037000000000000005,42.0,130.0,0.99379,3.1,0.67,10.569379432242682,6
2323,7.6,0.2,0.34,-3.272057784014864,0.040999999999999995,42.0,148.0,0.99335,3.35,0.66,9.869379432242681,6
2324,6.9,0.3,0.21,2.1279422159851364,0.045,54.0,190.0,0.99595,3.22,0.48,8.169379432242682,5
2329,7.6,0.3,0.4,-2.8720577840148636,0.054000000000000006,29.0,175.0,0.99445,3.19,0.53,8.569379432242682,5
2331,7.5,0.3,0.32,-3.672057784014864,0.032,31.0,161.0,0.99154,2.95,0.42,9.269379432242681,5
2334,7.5,0.23,0.35,12.727942215985138,0.057999999999999996,128.0,212.0,1.00241,3.44,0.43,7.669379432242682,5
2335,8.3,0.27,0.34,5.1279422159851356,0.048,50.0,118.0,0.99716,3.18,0.51,9.069379432242682,5
2336,6.8,0.26,0.22,-0.2720577840148639,0.040999999999999995,110.0,198.0,0.9943700000000001,3.29,0.67,9.369379432242681,5
2337,6.5,0.28,0.35,4.727942215985137,0.067,61.0,180.0,0.9972,3.15,0.57,7.7693794322426815,4
2339,7.0,0.23,0.26,2.1279422159851364,0.040999999999999995,21.0,90.0,0.9950899999999999,3.22,0.55,8.269379432242681,6
2340,7.7,0.29,0.29,-0.2720577840148639,0.06,27.0,156.0,0.99572,3.49,0.59,9.069379432242682,6
2343,6.7,0.17,0.27,-3.672057784014864,0.032,39.0,149.0,0.99254,3.4,0.52,9.269379432242681,5
2344,7.0,0.23,0.26,2.1279422159851364,0.040999999999999995,21.0,90.0,0.9950899999999999,3.22,0.55,8.269379432242681,6
2345,8.1,0.24,0.26,5.927942215985136,0.043,41.0,211.0,0.9967600000000001,3.11,0.49,8.769379432242681,6
2346,7.7,0.28,0.63,6.027942215985136,0.039,58.0,179.0,0.9979,3.08,0.44,7.569379432242682,4
2347,7.5,0.23,0.29,-2.4720577840148636,0.031,24.0,98.0,0.9919399999999999,3.0,0.54,9.669379432242682,6
2351,7.9,0.25,0.34,6.327942215985137,0.04,53.0,202.0,0.99708,3.11,0.57,8.369379432242681,6
2352,6.1,0.28,0.16,-3.772057784014864,0.06,36.0,126.0,0.9935299999999999,3.13,0.46,7.469379432242681,6
2353,7.0,0.18,0.26,-3.672057784014864,0.044000000000000004,46.0,89.0,0.99256,3.39,0.48,9.46937943224268,7
2354,6.5,0.21,0.28,-3.672057784014864,0.046,26.0,66.0,0.9919899999999999,3.43,0.48,9.869379432242681,6
2357,8.9,0.21,0.37,-3.8720577840148636,0.027999999999999997,20.0,93.0,0.99244,3.2,0.37,10.269379432242681,5
2360,8.1,0.25,0.34,5.027942215985136,0.05,30.0,121.0,0.99724,3.17,0.49,8.869379432242681,6
2361,8.2,0.25,0.46,-1.3220577840148637,0.05,14.0,102.0,0.99524,3.28,0.58,8.46937943224268,5
