,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2205,7.7,0.39,0.34,10.0,0.055999999999999994,35.0,178.0,0.9959045465415315,3.26,0.6,8.96937943224268,5
2235,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9959045465415315,3.32,0.46,8.269379432242681,6
2237,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9968045465415315,3.13,0.45,7.7693794322426815,4
2239,6.9,0.44,0.42,8.5,0.048,10.0,147.0,0.9959045465415315,3.32,0.46,8.269379432242681,6
2244,7.0,0.36,0.14,11.6,0.043,35.0,228.0,0.9962045465415316,3.13,0.51,7.669379432242682,5
2245,7.5,0.31,0.24,7.1,0.031,28.0,141.0,0.9924745465415316,3.16,0.38,9.369379432242681,7
2246,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9968045465415315,3.13,0.45,7.7693794322426815,4
2257,7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.9929945465415315,3.11,0.53,7.7693794322426815,6
2258,7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.9959845465415315,3.24,0.45,8.069379432242682,5
2259,7.2,0.39,0.54,1.4,0.157,34.0,132.0,0.9929945465415315,3.11,0.53,7.7693794322426815,6
2260,7.6,0.48,0.28,10.4,0.049,57.0,205.0,0.9959845465415315,3.24,0.45,8.069379432242682,5
2261,6.5,0.36,0.31,4.1,0.061,20.0,134.0,0.9932545465415316,3.18,0.45,7.7693794322426815,6
2276,6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.9941645465415315,3.17,0.44,8.169379432242682,6
2278,6.7,0.31,0.18,7.7,0.043,57.0,200.0,0.9941645465415315,3.17,0.44,8.169379432242682,6
2286,6.6,0.41,0.24,4.9,0.158,47.0,144.0,0.9932145465415315,3.17,0.49,8.169379432242682,5
2287,6.7,0.43,0.23,5.0,0.157,49.0,145.0,0.9932145465415315,3.17,0.49,8.169379432242682,5
2292,6.5,0.32,0.23,1.2,0.054000000000000006,39.0,208.0,0.9912245465415316,3.18,0.46,8.669379432242682,6
2295,7.5,0.42,0.19,6.9,0.040999999999999995,62.0,150.0,0.9935845465415315,3.23,0.37,8.769379432242681,6
2303,6.9,0.44,0.18,11.8,0.051,26.0,126.0,0.9960045465415316,3.23,0.48,7.869379432242681,5
2322,6.1,0.41,0.04,1.3,0.036000000000000004,23.0,121.0,0.9907845465415315,3.24,0.61,8.669379432242682,6
2325,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.9914745465415316,3.13,0.36,8.46937943224268,6
2326,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.9953745465415316,3.11,0.29,8.46937943224268,5
2327,7.0,0.35,0.17,1.1,0.049,7.0,119.0,0.9914745465415316,3.13,0.36,8.46937943224268,6
2328,6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.9953745465415316,3.11,0.29,8.46937943224268,5
2330,7.5,0.38,0.29,12.7,0.05,25.0,209.0,0.9971045465415316,3.25,0.59,8.069379432242682,6
2356,7.1,0.34,0.32,2.0,0.051,29.0,130.0,0.9920445465415315,3.3,0.5,9.169379432242682,6
2365,7.6,0.32,0.35,1.6,0.092,24.0,138.0,0.9928845465415315,3.19,0.44,8.569379432242682,5
2366,7.4,0.33,0.44,7.6,0.05,40.0,227.0,0.9952945465415315,3.12,0.52,7.7693794322426815,5
2368,7.4,0.34,0.3,14.9,0.037000000000000005,70.0,169.0,0.9954845465415315,3.25,0.37,9.169379432242682,6
2371,6.2,0.45,0.73,7.2,0.099,47.0,202.0,0.9943245465415316,3.21,0.43,7.969379432242681,5
2372,6.0,0.33,0.18,3.0,0.036000000000000004,5.0,85.0,0.9897545465415315,3.28,0.4,10.269379432242681,4
2418,6.3,0.41,0.16,0.9,0.032,25.0,98.0,0.9912445465415315,3.16,0.42,8.269379432242681,5
2427,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.9940845465415314,3.14,0.55,8.569379432242682,6
2429,8.1,0.34,0.28,7.5,0.04,70.0,230.0,0.9940845465415314,3.14,0.55,8.569379432242682,6
2433,7.4,0.35,0.2,13.9,0.054000000000000006,63.0,229.0,0.9973845465415314,3.11,0.5,7.669379432242682,6
2435,6.4,0.35,0.35,5.6,0.034,9.0,148.0,0.9929145465415316,3.17,0.5,8.569379432242682,4
2436,6.9,0.43,0.28,9.4,0.055999999999999994,29.0,183.0,0.9944445465415315,3.17,0.43,8.169379432242682,5
2438,6.9,0.43,0.28,9.4,0.055999999999999994,29.0,183.0,0.9944445465415315,3.17,0.43,8.169379432242682,5
2440,6.8,0.46,0.26,6.3,0.147,49.0,159.0,0.9928445465415315,3.14,0.47,8.769379432242681,5
2443,6.6,0.32,0.33,2.5,0.052000000000000005,40.0,219.5,0.9916645465415316,3.15,0.6,8.769379432242681,5
2445,6.6,0.34,0.34,2.6,0.051,40.5,210.0,0.9916445465415314,3.15,0.61,8.769379432242681,5
2446,6.6,0.32,0.33,2.5,0.052000000000000005,40.0,210.0,0.9916645465415316,3.15,0.6,8.769379432242681,5
2450,6.6,0.56,0.15,10.0,0.037000000000000005,38.0,157.0,0.9949245465415316,3.28,0.52,8.169379432242682,5
2451,6.6,0.56,0.15,10.0,0.037000000000000005,38.0,157.0,0.9949245465415316,3.28,0.52,8.169379432242682,5
2456,8.1,0.33,0.36,7.4,0.037000000000000005,36.0,156.0,0.9944245465415316,3.19,0.54,9.369379432242681,6
2457,8.1,0.33,0.36,7.4,0.037000000000000005,36.0,156.0,0.9944245465415316,3.19,0.54,9.369379432242681,6
2469,6.8,0.34,0.1,1.4,0.049,29.0,118.0,0.9921045465415316,3.21,0.41,8.269379432242681,5
2475,7.4,0.56,0.09,1.5,0.071,19.0,117.0,0.9934645465415316,3.22,0.53,8.569379432242682,5
2480,6.8,0.32,0.3,1.0,0.049,22.0,113.0,0.9913945465415315,3.24,0.61,8.96937943224268,5
2481,6.4,0.37,0.37,4.85,0.040999999999999995,39.5,216.5,0.9928245465415316,3.1,0.5,8.569379432242682,6
2490,7.7,0.39,0.49,7.7,0.036000000000000004,11.0,110.0,0.9951045465415316,3.33,0.76,8.769379432242681,6
2493,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.9968645465415316,3.16,0.5,8.46937943224268,4
2494,7.6,0.31,0.23,12.7,0.054000000000000006,20.0,139.0,0.9968645465415316,3.16,0.5,8.46937943224268,4
2501,6.4,0.31,0.4,6.4,0.039,39.0,191.0,0.9936345465415315,3.14,0.52,8.569379432242682,5
2502,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.9940645465415315,3.17,0.47,8.169379432242682,4
2503,8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.9940645465415315,3.17,0.47,8.169379432242682,4
2505,7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.9973645465415316,3.2,0.63,8.169379432242682,6
2506,6.6,0.32,0.34,7.7,0.044000000000000004,63.0,212.0,0.9937645465415316,3.22,0.48,8.46937943224268,6
2516,7.1,0.32,0.29,4.0,0.038,33.0,170.0,0.9931345465415314,3.27,0.64,8.96937943224268,6
2517,7.3,0.51,0.29,11.3,0.034,61.0,224.0,0.9953345465415314,3.14,0.56,8.269379432242681,6
2520,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.9974845465415315,3.18,0.49,8.46937943224268,5
2524,7.5,0.41,0.23,14.8,0.054000000000000006,28.0,174.0,0.9974845465415315,3.18,0.49,8.46937943224268,5
2529,6.6,0.42,0.13,12.8,0.044000000000000004,26.0,158.0,0.9962245465415316,3.24,0.47,7.7693794322426815,5
2531,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9935245465415317,3.16,0.38,8.169379432242682,4
2532,6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.9935245465415317,3.16,0.38,8.169379432242682,4
2544,6.9,0.32,0.3,1.8,0.036000000000000004,28.0,117.0,0.9911945465415315,3.24,0.48,9.769379432242681,6
2546,6.7,0.5,0.38,7.5,0.046,26.0,175.0,0.9951245465415316,3.32,0.54,8.369379432242681,5
2547,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.9932545465415316,3.21,0.48,8.169379432242682,5
2550,6.2,0.33,0.14,4.8,0.052000000000000005,27.0,128.0,0.9932545465415316,3.21,0.48,8.169379432242682,5
2565,7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.9975245465415316,3.13,0.45,7.669379432242682,5
2573,6.3,0.34,0.36,4.9,0.035,31.0,185.0,0.9931045465415316,3.15,0.49,8.46937943224268,5
2589,7.2,0.615,0.1,1.4,0.068,25.0,154.0,0.9934945465415315,3.2,0.48,8.46937943224268,4
2592,7.3,0.32,0.29,1.5,0.038,32.0,144.0,0.9914645465415316,3.2,0.55,9.569379432242682,5
2595,8.2,0.52,0.34,1.2,0.042,18.0,167.0,0.9921645465415315,3.24,0.39,9.369379432242681,5
2619,6.6,0.35,0.35,6.0,0.063,31.0,150.0,0.9938745465415316,3.1,0.47,8.169379432242682,6
2630,5.9,0.445,0.26,1.4,0.027000000000000003,23.0,109.0,0.9899845465415315,3.3,0.36,9.269379432242681,6
2632,6.8,0.44,0.2,16.0,0.065,61.0,186.0,0.9973445465415315,3.13,0.45,7.369379432242681,5
2643,8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.9937745465415316,3.22,0.47,9.069379432242682,5
2650,7.0,0.34,0.39,6.9,0.066,43.0,162.0,0.9941145465415315,3.11,0.53,8.269379432242681,5
2660,6.7,0.33,0.34,6.6,0.067,35.0,156.0,0.9939245465415316,3.11,0.48,8.069379432242682,6
2678,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9915445465415315,3.13,0.4,8.369379432242681,5
2683,7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.9915445465415315,3.13,0.4,8.369379432242681,5
2700,6.5,0.46,0.31,5.0,0.027000000000000003,15.0,72.0,0.9901545465415316,3.26,0.6,10.269379432242681,7
2728,6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9947045465415315,3.16,0.51,8.669379432242682,6
2731,7.9,0.51,0.36,6.2,0.051,30.0,173.0,0.9969045465415315,3.09,0.53,8.46937943224268,5
2732,7.9,0.51,0.34,2.6,0.049,13.0,135.0,0.9918545465415315,3.09,0.51,8.769379432242681,5
2735,6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9947045465415315,3.16,0.51,8.669379432242682,6
2738,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.9957745465415316,3.19,0.34,8.069379432242682,5
2741,6.9,0.615,0.42,12.0,0.067,24.0,131.0,0.9957745465415316,3.19,0.34,8.069379432242682,5
2756,8.6,0.33,0.34,11.8,0.059000000000000004,42.0,240.0,0.9973245465415316,3.17,0.52,8.769379432242681,6
2762,7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.9909445465415315,3.24,0.42,9.46937943224268,5
2769,7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.9909445465415315,3.24,0.42,9.46937943224268,5
2770,6.4,0.44,0.44,14.4,0.048,29.0,228.0,0.9980545465415316,3.26,0.54,7.569379432242682,7
2774,7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.9920245465415316,3.09,0.33,10.46937943224268,8
2775,7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.9920245465415316,3.09,0.33,10.46937943224268,8
2776,7.0,0.36,0.32,10.5,0.045,35.0,135.0,0.9920045465415316,3.09,0.33,10.369379432242681,8
2788,6.9,0.4,0.42,6.2,0.066,41.0,176.0,0.9940245465415316,3.12,0.54,8.169379432242682,5
2789,6.9,0.4,0.43,6.2,0.065,42.0,178.0,0.9940245465415316,3.11,0.53,8.169379432242682,5
2798,6.9,0.31,0.32,1.6,0.036000000000000004,34.0,114.0,0.9891845465415314,3.19,0.45,10.169379432242682,7
2815,6.6,0.36,0.24,0.9,0.038,15.0,72.0,0.9891645465415315,3.23,0.39,9.769379432242681,5
2831,6.6,0.45,0.43,7.2,0.064,31.0,186.0,0.9939045465415315,3.12,0.44,8.169379432242682,5
2833,7.2,0.44,0.28,3.4,0.048,22.0,112.0,0.9903845465415314,3.21,0.37,10.069379432242682,7
2840,6.5,0.37,0.33,3.5,0.036000000000000004,23.0,92.0,0.9898645465415316,3.18,0.38,9.96937943224268,6
2841,5.5,0.375,0.38,1.7,0.036000000000000004,17.0,98.0,0.9899245465415316,3.29,0.39,9.269379432242681,6
2848,6.6,0.31,0.07,1.5,0.033,55.0,144.0,0.9905845465415315,3.16,0.42,8.769379432242681,5
2855,6.9,0.33,0.26,5.0,0.027000000000000003,46.0,143.0,0.9909045465415315,3.25,0.43,9.96937943224268,7
2858,6.9,0.33,0.26,5.0,0.027000000000000003,46.0,143.0,0.9909045465415315,3.25,0.43,9.96937943224268,7
2879,5.7,0.37,0.3,1.1,0.028999999999999998,24.0,88.0,0.9873345465415314,3.18,0.39,10.46937943224268,6
2886,6.6,0.41,0.31,1.6,0.042,18.0,101.0,0.9904545465415315,3.13,0.41,9.269379432242681,5
2892,6.7,0.42,0.46,9.7,0.054000000000000006,67.0,234.0,0.9969845465415315,3.23,0.5,7.7693794322426815,5
2897,6.7,0.42,0.46,9.7,0.054000000000000006,67.0,234.0,0.9969845465415315,3.23,0.5,7.7693794322426815,5
2902,6.2,0.36,0.14,8.9,0.036000000000000004,38.0,155.0,0.9947245465415316,3.27,0.5,8.169379432242682,5
2905,7.6,0.31,0.26,1.7,0.073,40.0,157.0,0.9923045465415316,3.1,0.46,8.569379432242682,5
2910,6.1,0.37,0.2,7.6,0.031,49.0,170.0,0.9940845465415314,3.22,0.48,8.269379432242681,5
2911,6.2,0.36,0.14,8.9,0.036000000000000004,38.0,155.0,0.9947245465415316,3.27,0.5,8.169379432242682,5
2955,7.4,0.35,0.24,6.0,0.042,28.0,123.0,0.9915445465415315,3.14,0.44,10.069379432242682,5
2991,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9906045465415315,3.29,0.46,10.369379432242681,7
3002,6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9906045465415315,3.29,0.46,10.369379432242681,7
3027,7.4,0.32,0.22,11.7,0.035,44.0,150.0,0.9942845465415314,3.1,0.45,9.169379432242682,5
3037,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.9973445465415315,3.26,0.57,8.169379432242682,6
3041,6.2,0.33,0.41,16.8,0.037000000000000005,58.0,173.0,0.9973245465415316,3.25,0.57,8.169379432242682,6
3042,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.9973445465415315,3.26,0.57,8.169379432242682,6
3131,6.3,0.35,0.26,17.6,0.061,59.0,198.0,0.9976845465415315,3.11,0.49,7.569379432242682,5
3135,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.9970145465415315,3.26,0.51,7.669379432242682,6
3140,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.9970145465415315,3.26,0.51,7.669379432242682,6
3147,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9941845465415314,3.2,0.47,9.169379432242682,6
3149,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9941845465415314,3.2,0.47,9.169379432242682,6
3177,5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9916045465415315,3.3,0.4,9.269379432242681,5
3210,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9930845465415314,3.13,0.52,7.7693794322426815,5
3217,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9930845465415314,3.13,0.52,7.7693794322426815,5
3269,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9961045465415316,3.31,0.56,8.169379432242682,5
3275,6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.9907645465415316,3.14,0.47,8.569379432242682,4
3278,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9961045465415316,3.31,0.56,8.169379432242682,5
3308,6.4,0.35,0.28,12.6,0.039,19.0,124.0,0.9938945465415315,3.2,0.43,9.369379432242681,6
3314,6.6,0.435,0.38,9.2,0.057999999999999996,66.0,243.0,0.9968345465415315,3.23,0.54,7.869379432242681,6
3317,5.6,0.32,0.32,8.3,0.043,32.0,105.0,0.9911645465415315,3.24,0.47,9.96937943224268,6
3399,5.6,0.32,0.33,7.4,0.037000000000000005,25.0,95.0,0.9911845465415314,3.25,0.49,9.869379432242681,6
3400,7.7,0.46,0.18,3.3,0.054000000000000006,18.0,143.0,0.9924245465415316,3.12,0.51,9.569379432242682,6
3402,7.7,0.46,0.18,3.3,0.054000000000000006,18.0,143.0,0.9924245465415316,3.12,0.51,9.569379432242682,6
3406,5.6,0.32,0.33,7.4,0.037000000000000005,25.0,95.0,0.9911845465415314,3.25,0.49,9.869379432242681,6
3408,7.1,0.32,0.3,9.9,0.040999999999999995,63.0,192.0,0.9949245465415316,3.12,0.49,8.96937943224268,6
3416,7.2,0.37,0.4,11.6,0.032,34.0,214.0,0.9948045465415315,3.1,0.51,8.569379432242682,6
3418,7.2,0.37,0.4,11.6,0.032,34.0,214.0,0.9948045465415315,3.1,0.51,8.569379432242682,6
3437,6.7,0.4,0.22,8.8,0.052000000000000005,24.0,113.0,0.9942645465415316,3.22,0.45,8.169379432242682,5
3439,6.7,0.4,0.22,8.8,0.052000000000000005,24.0,113.0,0.9942645465415316,3.22,0.45,8.169379432242682,5
3446,7.3,0.34,0.3,9.4,0.057,34.0,178.0,0.9940445465415315,3.15,0.44,9.169379432242682,6
3453,5.6,0.34,0.3,6.9,0.038,23.0,89.0,0.9911645465415315,3.25,0.49,9.869379432242681,6
3475,6.2,0.36,0.45,10.4,0.06,22.0,184.0,0.9956145465415316,3.31,0.56,8.569379432242682,6
3478,6.2,0.36,0.45,10.4,0.06,22.0,184.0,0.9956145465415316,3.31,0.56,8.569379432242682,6
3522,6.6,0.32,0.41,7.2,0.048,55.0,178.0,0.9938745465415316,3.2,0.46,8.169379432242682,5
3530,7.2,0.31,0.35,7.2,0.046,45.0,178.0,0.9940045465415316,3.14,0.53,8.46937943224268,5
3534,7.2,0.31,0.35,7.2,0.046,45.0,178.0,0.9940045465415316,3.14,0.53,8.46937943224268,5
3599,6.6,0.39,0.38,9.7,0.053,49.0,226.0,0.9963745465415316,3.3,0.57,8.169379432242682,6
3606,6.4,0.38,0.24,7.2,0.047,41.0,151.0,0.9945445465415315,3.11,0.6,7.969379432242681,5
3614,6.4,0.38,0.24,7.2,0.047,41.0,151.0,0.9945445465415315,3.11,0.6,7.969379432242681,5
3627,6.4,0.37,0.2,5.6,0.11699999999999999,61.0,183.0,0.9930945465415315,3.24,0.43,8.269379432242681,5
3628,6.4,0.38,0.2,5.3,0.11699999999999999,57.0,181.0,0.9930945465415315,3.24,0.43,8.269379432242681,6
3629,6.4,0.36,0.2,5.7,0.11800000000000001,61.0,172.0,0.9931045465415316,3.24,0.43,8.269379432242681,6
3651,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.9976645465415316,3.13,0.48,7.569379432242682,6
3653,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.9976645465415316,3.13,0.48,7.569379432242682,6
3674,6.6,0.34,0.2,1.0,0.053,26.0,112.0,0.9918645465415316,3.32,0.55,7.869379432242681,5
3709,6.7,0.31,0.09,1.4,0.039,53.0,141.0,0.9905645465415316,3.12,0.44,8.869379432242681,5
3722,7.7,0.31,0.23,2.0,0.069,29.0,134.0,0.9923245465415316,3.11,0.62,8.569379432242682,5
3774,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.9964445465415315,3.31,0.58,8.46937943224268,5
3780,6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.9964445465415315,3.31,0.58,8.46937943224268,5
3787,6.4,0.34,0.44,8.2,0.043,54.0,201.0,0.9940145465415315,3.18,0.48,8.269379432242681,5
3793,6.3,0.32,0.26,12.0,0.049,63.0,170.0,0.9946045465415315,3.14,0.55,8.669379432242682,6
3814,7.4,0.34,0.28,12.1,0.049,31.0,149.0,0.9952745465415316,3.22,0.49,9.069379432242682,5
3816,6.8,0.41,0.3,8.8,0.045,28.0,131.0,0.9938045465415315,3.12,0.59,8.669379432242682,5
3817,6.3,0.4,0.24,5.1,0.036000000000000004,43.0,131.0,0.9903645465415316,3.24,0.44,10.069379432242682,6
3828,6.3,0.4,0.24,5.1,0.036000000000000004,43.0,131.0,0.9903645465415316,3.24,0.44,10.069379432242682,6
3834,6.5,0.41,0.22,4.8,0.052000000000000005,49.0,142.0,0.9931045465415316,3.14,0.62,7.969379432242681,5
3835,6.2,0.31,0.23,3.3,0.052000000000000005,34.0,113.0,0.9927945465415315,3.16,0.48,7.169379432242682,5
3838,6.5,0.41,0.22,4.8,0.052000000000000005,49.0,142.0,0.9931045465415316,3.14,0.62,7.969379432242681,5
3839,6.2,0.31,0.23,3.3,0.052000000000000005,34.0,113.0,0.9927945465415315,3.16,0.48,7.169379432242682,5
3840,6.7,0.37,0.25,2.5,0.027999999999999997,24.0,84.0,0.9894045465415315,3.14,0.36,10.46937943224268,6
3844,6.7,0.37,0.25,2.5,0.027999999999999997,24.0,84.0,0.9894045465415315,3.14,0.36,10.46937943224268,6
3845,6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9971045465415316,3.26,0.54,7.869379432242681,5
3847,6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9971045465415316,3.26,0.54,7.869379432242681,5
3848,7.1,0.39,0.79,1.4,0.19399999999999998,23.0,90.0,0.9906245465415316,3.17,0.46,9.269379432242681,6
3849,8.2,0.31,0.43,7.0,0.047,18.0,87.0,0.9947845465415315,3.23,0.64,9.369379432242681,5
3878,6.5,0.35,0.31,10.2,0.069,58.0,170.0,0.9954245465415316,3.18,0.49,8.169379432242682,5
3908,6.2,0.39,0.24,4.8,0.037000000000000005,45.0,138.0,0.9902445465415315,3.23,0.43,9.96937943224268,7
3909,6.2,0.39,0.24,4.8,0.037000000000000005,45.0,138.0,0.9902445465415315,3.23,0.43,9.96937943224268,7
3914,6.2,0.39,0.24,4.8,0.037000000000000005,45.0,138.0,0.9902445465415315,3.23,0.43,9.96937943224268,7
3921,7.3,0.36,0.34,14.8,0.057,46.0,173.0,0.9960145465415315,3.14,0.57,8.96937943224268,5
3928,6.6,0.32,0.47,15.6,0.063,27.0,173.0,0.9972245465415316,3.18,0.56,7.7693794322426815,5
3929,6.6,0.32,0.47,15.6,0.063,27.0,173.0,0.9972245465415316,3.18,0.56,7.7693794322426815,5
3937,6.5,0.36,0.36,6.7,0.185,51.5,151.0,0.9937845465415315,3.17,0.42,8.069379432242682,5
3940,6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.9945045465415315,3.16,0.5,8.069379432242682,5
3941,4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.9898845465415315,3.24,0.4,8.869379432242681,5
3949,6.9,0.4,0.37,8.9,0.053,36.0,148.0,0.9945045465415315,3.16,0.5,8.069379432242682,5
3950,4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.9898845465415315,3.24,0.4,8.869379432242681,5
3951,6.3,0.33,0.2,17.9,0.066,36.0,161.0,0.9976045465415315,3.14,0.51,7.569379432242682,5
3954,6.3,0.33,0.2,17.9,0.066,36.0,161.0,0.9976045465415315,3.14,0.51,7.569379432242682,5
3960,6.6,0.43,0.24,11.9,0.04,54.0,159.0,0.9947245465415316,3.14,0.54,8.569379432242682,6
3965,7.3,0.38,0.23,6.5,0.05,18.0,102.0,0.9915445465415315,3.1,0.55,9.96937943224268,4
4015,6.2,0.32,0.12,4.8,0.054000000000000006,6.0,97.0,0.9927445465415315,3.16,0.5,8.069379432242682,5
4016,7.2,0.4,0.24,8.5,0.055,45.0,151.0,0.9947645465415316,3.2,0.52,7.969379432242681,5
4019,6.2,0.32,0.12,4.8,0.054000000000000006,6.0,97.0,0.9927445465415315,3.16,0.5,8.069379432242682,5
