drift description,tree size,after accuracy decrease,after retrain accuracy,after retrain accuracy increase,before after retrain accuracy,before after retrain accuracy increase,BARINEL_Paths faulty nodes indicies,BARINEL_Paths faulty features,BARINEL_Paths wasted effort,BARINEL_Paths fix accuracy,BARINEL_Paths fix accuracy increase
horse-colic__NumericFeature[f23;-1std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,"4, 17, 10","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,50.68493150684932,0.0
horse-colic__NumericFeature[f23;-0.5std],19,27.77777777777778,63.013698630136986,12.328767123287665,93.15068493150685,42.46575342465753,"4, 17, 10","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,50.68493150684932,0.0
ionosphere__NumericFeature[f4;-2std],5,37.142857142857146,84.28571428571429,38.57142857142858,84.28571428571429,38.57142857142858,0,"[, ', f, 4, ', ]",0,88.57142857142857,42.857142857142854
ionosphere__NumericFeature[f26;+0.5std],5,14.28571428571428,85.71428571428571,7.14285714285714,87.14285714285714,8.571428571428575,4,"[, N, o, n, e, ]",0,78.57142857142857,0.0
ionosphere__NumericFeature[f26;+1std],5,22.857142857142854,85.71428571428571,21.42857142857142,85.71428571428571,21.42857142857142,4,"[, N, o, n, e, ]",0,85.71428571428571,21.42857142857142
ionosphere__NumericFeature[f26;+2std],5,31.428571428571427,85.71428571428571,45.71428571428571,91.42857142857143,51.42857142857142,4,"[, N, o, n, e, ]",0,85.71428571428571,45.71428571428571
iris__NumericFeature[f4;+0.5std],13,20.000000000000007,80.0,6.666666666666677,96.66666666666667,23.33333333333334,6,"[, ', f, 2, ', ]",1,76.66666666666667,3.3333333333333437
iris__NumericFeature[f4;+1std],13,26.66666666666667,76.66666666666667,13.333333333333341,96.66666666666667,33.333333333333336,3,"[, ', f, 4, ', ]",0,93.33333333333333,30.000000000000004
iris__NumericFeature[f4;+2std],13,26.66666666666667,70.0,6.666666666666665,96.66666666666667,33.333333333333336,3,"[, ', f, 4, ', ]",0,93.33333333333333,30.000000000000004
iris__NumericFeature[f3;-2std],13,60.00000000000001,80.0,40.0,96.66666666666667,56.666666666666664,0,"[, ', f, 3, ', ]",0,90.0,50.0
iris__NumericFeature[f3;-1std],13,20.000000000000007,80.0,-3.3333333333333326,96.66666666666667,13.33333333333333,8,"[, N, o, n, e, ]",1,90.0,6.666666666666665
iris__NumericFeature[f3;+0.5std],13,33.333333333333336,80.0,10.000000000000009,93.33333333333333,23.33333333333334,3,"[, ', f, 4, ', ]",1,50.0,-19.999999999999996
iris__NumericFeature[f3;+1std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,3,"[, ', f, 4, ', ]",1,30.0,0.0
iris__NumericFeature[f3;+2std],13,60.00000000000001,80.0,50.0,90.0,60.00000000000001,"3, 9","[, ', f, 4, ', ,,  , ', f, 2, ', ]",2,30.0,0.0
low-res-spect__NumericFeature[f75;-2std],59,41.509433962264154,78.30188679245283,35.84905660377359,87.73584905660378,45.28301886792453,"2, 7, 18, 51","[, ', f, 7, 5, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,41.509433962264154
low-res-spect__NumericFeature[f75;-1std],59,18.867924528301895,78.30188679245283,6.60377358490567,87.73584905660378,16.03773584905661,"11, 7, 18, 51","[, N, o, n, e, ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,12.264150943396235
low-res-spect__NumericFeature[f50;-2std],59,37.735849056603776,78.30188679245283,22.64150943396227,87.73584905660378,32.07547169811321,"7, 37, 18, 51","[, ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,28.301886792452834
low-res-spect__NumericFeature[f25;+2std],59,16.981132075471706,78.30188679245283,16.03773584905661,87.73584905660378,25.47169811320755,"36, 10, 58","[, N, o, n, e, ,,  , ', f, 9, 8, ', ,,  , N, o, n, e, ]",3,61.32075471698113,-0.9433962264150941
low-res-spect__NumericFeature[f29;-2std],59,41.509433962264154,64.15094339622641,21.698113207547166,87.73584905660378,45.28301886792453,"12, 7, 18, 51","[, ', f, 7, 9, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",4,41.509433962264154,-0.9433962264150941
low-res-spect__NumericFeature[f29;-1std],59,28.301886792452834,72.64150943396226,5.660377358490565,87.73584905660378,20.75471698113208,"7, 18, 55, 51","[, ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 5, 4, ', ]",4,78.30188679245283,11.32075471698114
low-res-spect__NumericFeature[f79;+2std],59,41.509433962264154,78.30188679245283,33.9622641509434,75.47169811320755,31.132075471698116,"12, 7, 18, 51","[, ', f, 7, 9, ', ,,  , ', f, 2, 3, ', ,,  , N, o, n, e, ,,  , ', f, 5, 4, ', ]",3,83.9622641509434,39.62264150943396
lowbwt__NumericFeature[LOW;-2std],7,33.33333333333333,81.08108108108108,21.62162162162162,54.054054054054056,-5.405405405405405,3,"[, N, o, n, e, ]",1,62.16216216216216,2.7027027027026973
lowbwt__NumericFeature[LOW;+2std],7,27.777777777777768,81.08108108108108,32.432432432432435,48.64864864864865,0.0,0,"[, ', L, O, W, ', ]",0,83.78378378378379,35.13513513513513
mammographic__NumericFeature[f4;-2std],17,20.833333333333336,82.8125,14.583333333333337,82.29166666666666,14.0625,5,"[, N, o, n, e, ]",0,82.8125,14.583333333333337
mammographic__NumericFeature[f5;+1std],17,23.958333333333336,82.8125,25.520833333333336,82.29166666666666,25.0,"5, 12","[, N, o, n, e, ,,  , N, o, n, e, ]",1,83.33333333333334,26.041666666666675
mammographic__NumericFeature[f5;+2std],17,25.0,82.8125,26.041666666666664,84.375,27.604166666666664,"5, 12","[, N, o, n, e, ,,  , N, o, n, e, ]",1,83.33333333333334,26.5625
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,3]",19,13.461538461538458,83.80952380952381,8.571428571428575,90.47619047619048,15.238095238095239,13,"[, N, o, n, e, ]",1,66.66666666666666,-8.571428571428575
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,5]",19,15.384615384615385,83.80952380952381,16.19047619047619,88.57142857142857,20.952380952380945,13,"[, N, o, n, e, ]",1,57.14285714285714,-10.476190476190483
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,7]",19,21.153846153846157,83.80952380952381,21.904761904761905,88.57142857142857,26.66666666666666,13,"[, N, o, n, e, ]",1,48.57142857142857,-13.333333333333336
"meta__CategoricalFeature[Alg_Name_Cascade=True;p=0,9]",19,25.0,83.80952380952381,27.61904761904762,88.57142857142857,32.38095238095238,13,"[, N, o, n, e, ]",1,40.0,-16.19047619047619
mfeat-morphological__NumericFeature[att6;-2std],17,21.999999999999996,98.25,18.000000000000004,100.0,19.75,3,"[, N, o, n, e, ]",1,34.25,-46.0
molec-biol-splice__NumericFeature[f32;-2std],57,15.36050156739812,85.8934169278997,10.815047021943581,73.04075235109718,-2.037617554858928,51,"[, N, o, n, e, ]",1,78.0564263322884,2.9780564263322873
molec-biol-splice__NumericFeature[f32;-1std],57,15.36050156739812,85.8934169278997,10.815047021943581,86.67711598746082,11.598746081504707,51,"[, N, o, n, e, ]",1,78.0564263322884,2.9780564263322873
molec-biol-splice__NumericFeature[f32;-0.5std],57,15.36050156739812,85.8934169278997,10.815047021943581,92.78996865203762,17.711598746081503,51,"[, N, o, n, e, ]",1,78.0564263322884,2.9780564263322873
molec-biol-splice__NumericFeature[f28;+0.5std],57,13.793103448275868,85.8934169278997,7.523510971786839,92.00626959247649,13.636363636363635,"27, 41","[, N, o, n, e, ,,  , N, o, n, e, ]",1,90.59561128526646,12.225705329153602
molec-biol-splice__NumericFeature[f28;+1std],57,13.793103448275868,85.8934169278997,7.523510971786839,92.00626959247649,13.636363636363635,"27, 41","[, N, o, n, e, ,,  , N, o, n, e, ]",1,90.59561128526646,12.225705329153602
molec-biol-splice__NumericFeature[f31;-2std],57,16.300940438871482,85.8934169278997,11.128526645768034,83.69905956112854,8.934169278996873,51,"[, N, o, n, e, ]",1,74.76489028213166,0.0
molec-biol-splice__NumericFeature[f31;-1std],57,18.181818181818187,85.8934169278997,12.852664576802509,88.40125391849529,15.36050156739811,"19, 51, 39, 31","[, ', f, 3, 3, ', ,,  , N, o, n, e, ,,  , ', f, 3, 6, ', ,,  , ', f, 3, 6, ', ]",4,73.04075235109718,0.0
molec-biol-splice__NumericFeature[f31;+1std],57,18.49529780564263,85.8934169278997,15.2037617554859,83.69905956112854,13.00940438871474,"19, 53, 51, 39, 50","[, ', f, 3, 3, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 3, 6, ', ,,  , N, o, n, e, ]",5,78.52664576802508,7.836990595611293
molec-biol-splice__NumericFeature[f31;+2std],57,19.749216300940443,85.8934169278997,17.084639498432608,88.87147335423198,20.062695924764895,"15, 53, 51, 41, 45","[, ', f, 3, 4, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",5,76.17554858934169,7.366771159874608
molec-biol-splice__NumericFeature[f30;-2std],57,25.705329153605017,85.8934169278997,17.24137931034483,86.83385579937304,18.181818181818176,"13, 40, 41","[, ', f, 3, 0, ', ,,  , ', f, 3, 0, ', ,,  , N, o, n, e, ]",1,77.89968652037618,9.247648902821314
molec-biol-splice__NumericFeature[f30;-1std],57,27.27272727272727,85.8934169278997,17.868338557993734,92.6332288401254,24.608150470219435,"9, 13, 23, 25, 40, 28, 41","[, N, o, n, e, ,,  , ', f, 3, 0, ', ,,  , ', f, 2, 1, ', ,,  , N, o, n, e, ,,  , ', f, 3, 0, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",4,86.36363636363636,18.338557993730408
molec-biol-splice__NumericFeature[f30;+1std],57,21.630094043887148,85.8934169278997,13.793103448275868,92.31974921630093,20.219435736677116,"13, 18, 25, 28, 41","[, ', f, 3, 0, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,83.5423197492163,11.442006269592476
molec-biol-splice__NumericFeature[f30;+2std],57,21.630094043887148,85.8934169278997,14.106583072100321,89.96865203761756,18.181818181818187,"9, 13, 18, 25, 28, 41","[, N, o, n, e, ,,  , ', f, 3, 0, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,81.97492163009404,10.188087774294674
molec-biol-splice__NumericFeature[f35;+0.5std],57,10.344827586206895,85.8934169278997,7.053291536050166,90.9090909090909,12.06896551724138,"20, 51, 32, 41, 43, 56, 46","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 3, 9, ', ,,  , N, o, n, e, ]",7,91.06583072100314,12.225705329153612
molec-biol-splice__NumericFeature[f35;+1std],57,10.344827586206895,85.8934169278997,7.053291536050166,89.18495297805643,10.344827586206906,"20, 51, 32, 41, 43, 56, 46","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 3, 9, ', ,,  , N, o, n, e, ]",7,91.06583072100314,12.225705329153612
molec-biol-splice__NumericFeature[f35;+2std],57,10.971786833855802,85.8934169278997,7.836990595611293,87.61755485893417,9.561128526645767,"51, 32, 43, 46, 57","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",5,91.22257053291536,13.166144200626961
molec-biol-splice__NumericFeature[f29;+0.5std],57,23.197492163009404,85.8934169278997,14.106583072100321,92.78996865203762,21.003134796238243,"3, 11","[, ', f, 3, 0, ', ,,  , ', f, 2, 9, ', ]",1,72.5705329153605,0.7836990595611271
molec-biol-splice__NumericFeature[f29;+1std],57,23.197492163009404,85.8934169278997,14.106583072100321,86.99059561128527,15.2037617554859,"3, 11","[, ', f, 3, 0, ', ,,  , ', f, 2, 9, ', ]",1,72.5705329153605,0.7836990595611271
molec-biol-splice__NumericFeature[f29;+2std],57,23.197492163009404,85.8934169278997,14.106583072100321,87.14733542319749,15.36050156739812,11,"[, ', f, 2, 9, ', ]",0,72.5705329153605,0.7836990595611271
monks-1__NumericFeature[f2;-2std],51,32.72727272727273,67.56756756756756,0.9009009009009028,76.57657657657657,9.909909909909908,"22, 25","[, N, o, n, e, ,,  , N, o, n, e, ]",2,77.47747747747748,10.81081081081081
monks-1__NumericFeature[f2;-1std],51,27.27272727272727,67.56756756756756,-0.9009009009009028,70.27027027027027,1.8018018018018056,28,"[, N, o, n, e, ]",1,63.96396396396396,-4.504504504504503
monks-1__NumericFeature[f2;+1std],51,30.909090909090907,67.56756756756756,-2.7027027027027084,73.87387387387388,3.6036036036036,"15, 10","[, ', f, 1, ', ,,  , ', f, 5, ', ]",2,68.46846846846847,-1.8018018018018056
monks-1__NumericFeature[f2;+2std],51,34.54545454545455,67.56756756756756,-4.504504504504503,75.67567567567568,3.603603603603611,10,"[, ', f, 5, ', ]",1,70.27027027027027,-1.8018018018017945
monks-1__NumericFeature[f1;-2std],51,23.636363636363633,67.56756756756756,-1.8018018018018056,67.56756756756756,-1.8018018018018056,23,"[, ', f, 1, ', ]",0,83.78378378378379,14.414414414414411
monks-1__NumericFeature[f1;-1std],51,30.909090909090907,67.56756756756756,-2.7027027027027084,68.46846846846847,-1.8018018018018056,"16, 14, 28","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",0,67.56756756756756,-2.7027027027027084
monks-1__NumericFeature[f1;-0.5std],51,34.54545454545455,67.56756756756756,-13.51351351351352,78.37837837837837,-2.7027027027027084,"10, 22","[, ', f, 5, ', ,,  , N, o, n, e, ]",1,92.7927927927928,11.711711711711704
monks-1__NumericFeature[f1;+0.5std],51,36.36363636363637,67.56756756756756,-5.405405405405405,78.37837837837837,5.405405405405405,"16, 14, 7, 21, 32","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,86.48648648648648,13.51351351351352
monks-1__NumericFeature[f1;+1std],51,40.0,67.56756756756756,14.414414414414411,77.47747747747748,24.32432432432432,"15, 14, 7, 32","[, ', f, 1, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,71.17117117117117,18.01801801801801
monks-1__NumericFeature[f1;+2std],51,36.36363636363637,67.56756756756756,12.612612612612606,63.06306306306306,8.108108108108103,"12, 32, 40","[, ', f, 1, ', ,,  , N, o, n, e, ,,  , ', f, 1, ', ]",1,60.36036036036037,5.405405405405405
monks-1__NumericFeature[f5;-2std],51,30.909090909090907,67.56756756756756,19.819819819819816,73.87387387387388,26.126126126126124,4,"[, ', f, 2, ', ]",1,47.74774774774775,0.0
monks-1__NumericFeature[f5;-1std],51,25.454545454545453,67.56756756756756,-13.51351351351352,73.87387387387388,-7.207207207207212,"10, 20","[, ', f, 5, ', ,,  , N, o, n, e, ]",0,84.68468468468468,3.6036036036036
monks-1__NumericFeature[f5;-0.5std],51,23.636363636363633,67.56756756756756,-16.216216216216218,74.77477477477478,-9.009009009009006,"10, 17","[, ', f, 5, ', ,,  , ', f, 5, ', ]",0,83.78378378378379,0.0
monks-1__NumericFeature[f5;+0.5std],51,16.36363636363636,67.56756756756756,-12.612612612612617,75.67567567567568,-4.504504504504503,"17, 32","[, ', f, 5, ', ,,  , N, o, n, e, ]",1,76.57657657657657,-3.603603603603611
monks-1__NumericFeature[f5;+1std],51,12.72727272727272,67.56756756756756,-18.918918918918926,85.58558558558559,-0.9009009009009028,"17, 32","[, ', f, 5, ', ,,  , N, o, n, e, ]",1,82.88288288288288,-3.603603603603611
monks-1__NumericFeature[f5;+2std],51,16.36363636363636,67.56756756756756,-19.819819819819816,76.57657657657657,-10.81081081081081,"32, 40","[, N, o, n, e, ,,  , ', f, 1, ', ]",2,82.88288288288288,-4.504504504504503
monks-3__NumericFeature[f2;-2std],27,29.09090909090909,90.9090909090909,11.818181818181817,76.36363636363637,-2.7272727272727226,21,"[, N, o, n, e, ]",1,79.0909090909091,0.0
monks-3__NumericFeature[f2;-1std],27,29.09090909090909,90.9090909090909,9.999999999999998,84.54545454545455,3.6363636363636376,"3, 21","[, ', f, 5, ', ,,  , N, o, n, e, ]",2,83.63636363636363,2.7272727272727226
monks-3__NumericFeature[f2;-0.5std],27,29.09090909090909,91.81818181818183,10.909090909090914,98.18181818181819,17.272727272727273,21,"[, N, o, n, e, ]",1,80.9090909090909,0.0
monks-3__NumericFeature[f2;+1std],27,27.27272727272727,74.54545454545455,-1.8181818181818188,78.18181818181819,1.8181818181818188,"8, 27","[, N, o, n, e, ,,  , N, o, n, e, ]",2,75.45454545454545,-0.909090909090915
monks-3__NumericFeature[f2;+2std],27,41.81818181818182,74.54545454545455,20.000000000000007,53.63636363636364,-0.9090909090909038,"8, 27","[, N, o, n, e, ,,  , N, o, n, e, ]",2,57.27272727272727,2.7272727272727337
monks-3__NumericFeature[f5;-2std],27,18.181818181818176,93.63636363636364,17.272727272727273,87.27272727272727,10.909090909090901,4,"[, N, o, n, e, ]",0,76.36363636363637,0.0
monks-3__NumericFeature[f5;-1std],27,16.36363636363636,91.81818181818183,16.36363636363637,73.63636363636363,-1.8181818181818188,6,"[, N, o, n, e, ]",1,80.0,4.545454545454552
monks-3__NumericFeature[f5;-0.5std],27,19.999999999999996,91.81818181818183,18.181818181818187,94.54545454545455,20.90909090909091,"15, 6","[, N, o, n, e, ,,  , N, o, n, e, ]",1,77.27272727272727,3.6363636363636376
monks-3__NumericFeature[f5;+1std],27,36.36363636363637,91.81818181818183,12.727272727272732,90.9090909090909,11.818181818181817,"15, 6","[, N, o, n, e, ,,  , N, o, n, e, ]",1,78.18181818181819,-0.9090909090909038
monks-3__NumericFeature[f5;+2std],27,43.63636363636364,91.81818181818183,30.000000000000004,90.0,28.181818181818187,6,"[, N, o, n, e, ]",1,62.727272727272734,0.909090909090915
oocytes_merluccius_states_2f__NumericFeature[f19;+0.5std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"19, 9","[, N, o, n, e, ,,  , N, o, n, e, ]",2,86.27450980392157,16.176470588235304
oocytes_merluccius_states_2f__NumericFeature[f19;+1std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"19, 9","[, N, o, n, e, ,,  , N, o, n, e, ]",2,86.27450980392157,16.176470588235304
oocytes_merluccius_states_2f__NumericFeature[f19;+2std],21,12.745098039215685,81.37254901960785,11.274509803921573,85.29411764705883,15.19607843137255,"19, 9","[, N, o, n, e, ,,  , N, o, n, e, ]",2,86.27450980392157,16.176470588235304
oocytes_merluccius_states_2f__NumericFeature[f7;+1std],21,13.725490196078438,81.37254901960785,8.333333333333337,88.23529411764706,15.19607843137255,19,"[, N, o, n, e, ]",1,86.27450980392157,13.235294117647067
oocytes_merluccius_states_2f__NumericFeature[f7;+2std],21,29.41176470588236,81.37254901960785,22.058823529411764,88.23529411764706,28.921568627450977,19,"[, N, o, n, e, ]",1,86.27450980392157,26.960784313725494
oocytes_trisopterus_states_5b__NumericFeature[f9;-2std],17,42.85714285714286,77.47252747252747,29.67032967032967,85.16483516483517,37.36263736263736,8,"[, N, o, n, e, ]",1,82.41758241758241,34.615384615384606
oocytes_trisopterus_states_5b__NumericFeature[f9;-1std],17,38.46153846153847,76.92307692307693,24.17582417582418,85.16483516483517,32.417582417582416,8,"[, N, o, n, e, ]",1,82.96703296703298,30.219780219780223
oocytes_trisopterus_states_5b__NumericFeature[f9;-0.5std],17,15.384615384615385,76.92307692307693,-1.6483516483516425,86.26373626373626,7.692307692307699,16,"[, N, o, n, e, ]",1,75.82417582417582,-2.7472527472527486
oocytes_trisopterus_states_5b__NumericFeature[f27;+0.5std],17,20.879120879120883,76.92307692307693,13.186813186813195,89.56043956043956,25.824175824175832,"12, 16","[, N, o, n, e, ,,  , N, o, n, e, ]",1,84.61538461538461,20.879120879120883
oocytes_trisopterus_states_5b__NumericFeature[f27;+1std],17,37.362637362637365,76.92307692307693,26.923076923076927,89.56043956043956,39.56043956043956,"12, 16","[, N, o, n, e, ,,  , N, o, n, e, ]",1,84.61538461538461,34.61538461538461
oocytes_trisopterus_states_5b__NumericFeature[f27;+2std],17,40.65934065934066,76.92307692307693,26.37362637362638,89.56043956043956,39.010989010989015,"6, 16","[, ', f, 2, 7, ', ,,  , N, o, n, e, ]",1,80.21978021978022,29.670329670329675
oocytes_trisopterus_states_5b__NumericFeature[f30;+1std],17,24.17582417582418,76.92307692307693,12.637362637362637,89.56043956043956,25.274725274725274,14,"[, ', f, 1, ', ]",1,63.73626373626373,-0.5494505494505586
oocytes_trisopterus_states_5b__NumericFeature[f30;+2std],17,47.252747252747255,76.92307692307693,34.06593406593407,89.56043956043956,46.70329670329671,1,"[, ', f, 1, 4, ', ]",1,42.857142857142854,0.0
oocytes_trisopterus_states_5b__NumericFeature[f14;-2std],17,24.17582417582418,76.37362637362637,7.692307692307687,88.46153846153845,19.780219780219777,"13, 15","[, N, o, n, e, ,,  , N, o, n, e, ]",2,79.67032967032966,10.989010989010984
oocytes_trisopterus_states_5b__NumericFeature[f14;-1std],17,20.879120879120883,76.92307692307693,4.94505494505495,89.01098901098901,17.03296703296703,"13, 15","[, N, o, n, e, ,,  , N, o, n, e, ]",2,80.76923076923077,8.791208791208794
oocytes_trisopterus_states_5b__NumericFeature[f14;-0.5std],17,17.582417582417587,76.92307692307693,1.6483516483516536,89.56043956043956,14.28571428571429,"13, 8, 15","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,81.31868131868131,6.043956043956045
parkinsons__NumericFeature[f22;-2std],3,21.052631578947366,84.61538461538461,41.02564102564102,87.17948717948718,43.58974358974359,1,"[, N, o, n, e, ]",0,43.58974358974359,0.0
parkinsons__NumericFeature[f22;+1std],3,31.578947368421055,87.17948717948718,10.256410256410254,87.17948717948718,10.256410256410254,0,"[, ', f, 2, 2, ', ]",0,76.92307692307693,0.0
parkinsons__NumericFeature[f22;+2std],3,31.578947368421055,87.17948717948718,10.256410256410254,87.17948717948718,10.256410256410254,0,"[, ', f, 2, 2, ', ]",0,76.92307692307693,0.0
pittsburg-bridges-MATERIAL__NumericFeature[f4;-2std],5,70.0,76.19047619047619,19.047619047619047,76.19047619047619,19.047619047619047,0,"[, ', f, 3, ', ]",1,57.14285714285714,0.0
pittsburg-bridges-MATERIAL__NumericFeature[f4;-1std],5,40.0,76.19047619047619,19.047619047619047,71.42857142857143,14.28571428571429,"1, 3","[, N, o, n, e, ,,  , N, o, n, e, ]",1,90.47619047619048,33.333333333333336
pittsburg-bridges-MATERIAL__NumericFeature[f3;-2std],5,60.0,76.19047619047619,42.857142857142854,47.61904761904761,14.285714285714285,1,"[, N, o, n, e, ]",0,80.95238095238095,47.61904761904762
prnn_synth__NumericFeature[ys;-2std],13,32.00000000000001,84.0,34.0,66.0,16.000000000000004,"9, 15","[, N, o, n, e, ,,  , N, o, n, e, ]",2,48.0,-2.0000000000000018
prnn_synth__NumericFeature[xs;-2std],13,24.0,82.0,19.999999999999996,84.0,21.999999999999996,3,"[, N, o, n, e, ]",0,86.0,24.0
prnn_synth__NumericFeature[xs;-1std],13,20.000000000000007,80.0,14.000000000000002,84.0,17.999999999999993,3,"[, N, o, n, e, ]",0,86.0,19.999999999999996
rabe_131__NumericFeature[col_1;-2std],3,80.0,60.0,19.999999999999996,40.0,0.0,0,"[, ', c, o, l, _, 1, ', ]",0,80.0,40.0
rabe_131__NumericFeature[col_1;-1std],3,19.999999999999996,60.0,-9.999999999999998,70.0,0.0,1,"[, N, o, n, e, ]",0,60.0,-9.999999999999998
rabe_131__NumericFeature[col_1;-0.5std],3,19.999999999999996,60.0,-9.999999999999998,70.0,0.0,1,"[, N, o, n, e, ]",0,60.0,-9.999999999999998
rabe_131__NumericFeature[col_1;+1std],3,19.999999999999996,60.0,-20.000000000000007,80.0,0.0,0,"[, ', c, o, l, _, 1, ', ]",0,70.0,-10.000000000000009
rabe_131__NumericFeature[col_1;+2std],3,19.999999999999996,60.0,0.0,50.0,-9.999999999999998,0,"[, ', c, o, l, _, 1, ', ]",0,70.0,9.999999999999998
schlvote__NumericFeature[budget;-2std],3,33.33333333333333,85.71428571428571,57.14285714285714,14.285714285714285,-14.285714285714285,1,"[, N, o, n, e, ]",0,85.71428571428571,57.14285714285714
seeds__NumericFeature[f5;-2std],15,19.047619047619047,80.95238095238095,40.476190476190474,88.09523809523809,47.61904761904761,1,"[, N, o, n, e, ]",0,40.476190476190474,0.0
seeds__NumericFeature[f5;+1std],15,33.33333333333333,80.95238095238095,30.952380952380953,90.47619047619048,40.476190476190474,7,"[, N, o, n, e, ]",0,64.28571428571429,14.28571428571429
seeds__NumericFeature[f5;+2std],15,52.38095238095237,80.95238095238095,42.85714285714286,85.71428571428571,47.61904761904761,"7, 9","[, N, o, n, e, ,,  , N, o, n, e, ]",1,59.523809523809526,21.42857142857143
seeds__NumericFeature[f7;-1std],15,19.047619047619047,80.95238095238095,19.047619047619047,78.57142857142857,16.666666666666664,8,"[, ', f, 7, ', ]",0,76.19047619047619,14.28571428571428
seeds__NumericFeature[f7;+2std],15,19.047619047619047,78.57142857142857,14.28571428571428,83.33333333333334,19.047619047619047,2,"[, ', f, 7, ', ]",0,83.33333333333334,19.047619047619047
socmob__NumericFeature[counts_for_sons_first_occupation;-2std],37,12.173913043478258,76.19047619047619,-3.463203463203468,24.675324675324674,-54.97835497835498,1,"[, ', c, o, u, n, t, s, _, f, o, r, _, s, o, n, s, _, f, i, r, s, t, _, o, c, c, u, p, a, t, i, o, n, ', ]",0,61.904761904761905,-17.748917748917748
socmob__NumericFeature[counts_for_sons_first_occupation;+0.5std],37,53.91304347826087,76.19047619047619,38.96103896103896,87.87878787878788,50.64935064935065,23,"[, N, o, n, e, ]",1,38.52813852813853,1.2987012987012991
socmob__NumericFeature[counts_for_sons_first_occupation;+1std],37,55.65217391304348,76.19047619047619,47.18614718614718,87.87878787878788,58.87445887445888,23,"[, N, o, n, e, ]",1,71.42857142857143,42.42424242424242
socmob__NumericFeature[counts_for_sons_first_occupation;+2std],37,55.65217391304348,76.19047619047619,47.18614718614718,70.995670995671,41.991341991342,23,"[, N, o, n, e, ]",1,71.42857142857143,42.42424242424242
soybean__NumericFeature[f13;-2std],59,29.411764705882355,52.20588235294118,5.882352941176472,85.29411764705883,38.970588235294116,"22, 29","[, N, o, n, e, ,,  , ', f, 1, 1, ', ]",2,47.05882352941176,0.7352941176470562
soybean__NumericFeature[f13;-1std],59,11.764705882352944,52.20588235294118,-11.764705882352933,90.44117647058823,26.470588235294123,"27, 22, 39","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,63.23529411764706,-0.7352941176470562
soybean__NumericFeature[f13;-0.5std],59,11.764705882352944,52.20588235294118,-11.764705882352933,85.29411764705883,21.323529411764707,"27, 22, 39","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,63.23529411764706,-0.7352941176470562
soybean__NumericFeature[f13;+0.5std],59,22.058823529411764,52.20588235294118,-3.676470588235292,85.29411764705883,29.411764705882348,"32, 27, 42, 45, 54","[, ', f, 2, 8, ', ,,  , N, o, n, e, ,,  , ', f, 2, 2, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",5,58.82352941176471,2.941176470588236
