drift description,tree size,after accuracy decrease,after retrain accuracy,after retrain accuracy increase,before after retrain accuracy,before after retrain accuracy increase,BARINEL_Combo faulty nodes indicies,BARINEL_Combo faulty features,BARINEL_Combo wasted effort,BARINEL_Combo fix accuracy,BARINEL_Combo fix accuracy increase
bodyfat__NumericFeature[Density;-2std],3,56.00000000000001,82.0,24.0,90.0,32.00000000000001,0,"[, ', D, e, n, s, i, t, y, ', ]",0,96.0,38.0
bodyfat__NumericFeature[Density;-1std],3,40.0,82.0,5.999999999999995,80.0,4.0000000000000036,1,"[, N, o, n, e, ]",0,76.0,0.0
bodyfat__NumericFeature[Density;+1std],3,28.000000000000004,82.0,21.999999999999996,60.0,0.0,2,"[, N, o, n, e, ]",0,60.0,0.0
bodyfat__NumericFeature[Density;+2std],3,40.0,82.0,35.99999999999999,46.0,0.0,2,"[, N, o, n, e, ]",0,46.0,0.0
breast-cancer-wisc-diag__NumericFeature[f23;+1std],19,16.07142857142857,93.80530973451327,23.008849557522126,97.34513274336283,26.54867256637168,"4, 8","[, N, o, n, e, ,,  , ', f, 2, 6, ', ]",2,72.56637168141593,1.7699115044247815
breast-cancer-wisc-diag__NumericFeature[f23;+2std],19,19.64285714285714,93.80530973451327,25.663716814159297,97.34513274336283,29.20353982300885,"4, 16","[, N, o, n, e, ,,  , N, o, n, e, ]",2,39.823008849557525,-28.318584070796454
breast-cancer-wisc-diag__NumericFeature[f28;-2std],19,17.85714285714286,92.03539823008849,16.814159292035402,95.57522123893806,20.353982300884965,0,"[, ', f, 2, 3, ', ]",1,75.22123893805309,0.0
breast-cancer-wisc-diag__NumericFeature[f28;+2std],19,21.42857142857143,93.80530973451327,13.27433628318584,94.69026548672566,14.15929203539823,"2, 12, 18","[, ', f, 2, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,92.92035398230088,12.389380530973447
breast-cancer-wisc__NumericFeature[f6;+1std],5,56.52173913043479,88.48920863309353,55.395683453237424,92.08633093525181,58.99280575539569,0,"[, ', f, 2, ', ]",1,33.093525179856115,0.0
breast-cancer-wisc__NumericFeature[f6;+2std],5,56.52173913043479,88.48920863309353,55.395683453237424,93.5251798561151,60.431654676258994,0,"[, ', f, 2, ', ]",1,33.093525179856115,0.0
breast-cancer-wisc__NumericFeature[f2;+1std],5,56.52173913043479,88.48920863309353,55.395683453237424,92.08633093525181,58.99280575539569,0,"[, ', f, 2, ', ]",0,92.80575539568345,59.71223021582735
breast-cancer-wisc__NumericFeature[f2;+2std],5,56.52173913043479,88.48920863309353,55.395683453237424,92.08633093525181,58.99280575539569,0,"[, ', f, 2, ', ]",0,92.80575539568345,59.71223021582735
caradiotocography10clases__NumericFeature[f8;+2std],39,15.566037735849058,68.94117647058823,6.8235294117647065,72.23529411764706,10.11764705882353,"8, 17, 24, 14, 11, 25, 27","[, ', f, 9, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ]",6,68.23529411764706,6.117647058823527
caradiotocography10clases__NumericFeature[f5;-2std],39,19.339622641509436,70.58823529411765,8.000000000000007,72.94117647058823,10.352941176470587,"9, 8, 17, 11, 25, 27","[, ', f, 1, 1, ', ,,  , ', f, 9, ', ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ]",6,60.47058823529412,-2.117647058823524
caradiotocography10clases__NumericFeature[f5;-1std],39,11.32075471698113,69.88235294117648,0.0,74.82352941176471,4.941176470588237,"9, 8, 17, 24, 11, 25, 27","[, ', f, 1, 1, ', ,,  , ', f, 9, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ]",7,66.82352941176471,-3.0588235294117694
caradiotocography10clases__NumericFeature[f5;+1std],39,39.15094339622641,69.88235294117648,28.235294117647065,57.1764705882353,15.529411764705886,"24, 35, 36","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,52.70588235294118,11.058823529411772
caradiotocography10clases__NumericFeature[f5;+2std],39,39.15094339622641,67.05882352941175,25.41176470588235,78.58823529411765,36.94117647058824,"24, 35, 36","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",3,52.70588235294118,11.058823529411772
caradiotocography10clases__NumericFeature[f11;+2std],39,10.849056603773588,69.88235294117648,2.5882352941176467,80.94117647058823,13.647058823529413,"9, 8, 17, 24, 25, 16, 27, 19, 38","[, ', f, 1, 1, ', ,,  , ', f, 9, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 1, 0, ', ,,  , N, o, n, e, ]",8,80.0,12.705882352941178
caradiotocography10clases__NumericFeature[f2;-2std],39,36.32075471698113,69.88235294117648,19.529411764705884,65.88235294117646,15.52941176470588,"6, 9, 17, 11, 25","[, ', f, 1, 8, ', ,,  , ', f, 1, 1, ', ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , ', f, 7, ', ]",4,46.588235294117645,-3.764705882352942
caradiotocography10clases__NumericFeature[f2;-1std],39,15.094339622641506,69.88235294117648,4.705882352941182,63.294117647058826,-1.8823529411764683,"6, 9, 17, 25, 16, 27, 19, 38","[, ', f, 1, 8, ', ,,  , ', f, 1, 1, ', ,,  , N, o, n, e, ,,  , ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 1, 0, ', ,,  , N, o, n, e, ]",7,60.23529411764705,-4.941176470588237
caradiotocography10clases__NumericFeature[f2;+0.5std],39,28.77358490566038,69.88235294117648,27.529411764705884,67.05882352941175,24.70588235294117,"3, 24","[, ', f, 2, ', ,,  , N, o, n, e, ]",1,42.35294117647059,0.0
caradiotocography10clases__NumericFeature[f2;+1std],39,28.77358490566038,69.88235294117648,27.529411764705884,44.0,1.6470588235294126,"3, 24","[, ', f, 2, ', ,,  , N, o, n, e, ]",1,42.35294117647059,0.0
caradiotocography10clases__NumericFeature[f2;+2std],39,28.77358490566038,69.88235294117648,27.529411764705884,56.00000000000001,13.647058823529418,"3, 24","[, ', f, 2, ', ,,  , N, o, n, e, ]",1,42.35294117647059,0.0
caradiotocography10clases__NumericFeature[f7;+2std],39,25.47169811320754,69.88235294117648,12.235294117647067,82.11764705882352,24.470588235294123,"9, 8, 17, 24, 25, 16, 27, 19, 38","[, ', f, 1, 1, ', ,,  , ', f, 9, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 1, 0, ', ,,  , N, o, n, e, ]",8,79.52941176470588,21.882352941176475
cardiotocography3clases__NumericFeature[f18;-2std],41,21.22641509433962,84.70588235294117,18.352941176470583,90.8235294117647,24.47058823529411,"2, 24, 30, 14, 23, 22, 35","[, ', f, 1, 3, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,59.29411764705882,-7.058823529411773
cardiotocography3clases__NumericFeature[f8;+2std],41,16.0377358490566,86.58823529411764,13.17647058823529,90.3529411764706,16.94117647058824,"32, 24","[, ', f, 7, ', ,,  , N, o, n, e, ]",1,81.41176470588235,7.9999999999999964
cardiotocography3clases__NumericFeature[f19;+2std],41,15.094339622641506,84.70588235294117,10.82352941176471,92.47058823529412,18.58823529411765,"3, 12, 24, 23, 22, 35","[, N, o, n, e, ,,  , ', f, 1, 1, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",6,76.23529411764706,2.352941176470591
cardiotocography3clases__NumericFeature[f7;+2std],41,24.52830188679245,84.70588235294117,15.294117647058824,92.47058823529412,23.058823529411764,"3, 24, 40, 10, 14, 23, 22, 35","[, N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,93.17647058823529,23.764705882352942
chatfield_4__NumericFeature[col_11;-2std],5,30.43478260869564,70.2127659574468,0.0,91.48936170212765,21.276595744680847,1,"[, N, o, n, e, ]",0,70.2127659574468,0.0
chatfield_4__NumericFeature[col_11;-1std],5,21.739130434782606,78.72340425531915,0.0,91.48936170212765,12.765957446808507,1,"[, N, o, n, e, ]",0,78.72340425531915,0.0
chatfield_4__NumericFeature[col_12;-2std],5,34.78260869565217,82.97872340425532,14.893617021276595,87.2340425531915,19.14893617021277,3,"[, N, o, n, e, ]",0,87.2340425531915,19.14893617021277
chatfield_4__NumericFeature[col_12;-1std],5,26.086956521739125,82.97872340425532,2.127659574468088,87.2340425531915,6.382978723404264,3,"[, N, o, n, e, ]",0,87.2340425531915,6.382978723404264
chscase_vine1__NumericFeature[col_1;-2std],9,60.00000000000001,40.0,30.000000000000004,60.0,50.0,"3, 4","[, N, o, n, e, ,,  , N, o, n, e, ]",0,90.0,80.0
chscase_vine1__NumericFeature[col_1;-1std],9,40.0,40.0,0.0,60.0,19.999999999999996,1,"[, ', c, o, l, _, 1, ', ]",0,60.0,19.999999999999996
chscase_vine1__NumericFeature[col_1;-0.5std],9,20.000000000000007,40.0,-29.999999999999993,60.0,-9.999999999999998,1,"[, ', c, o, l, _, 1, ', ]",0,70.0,0.0
credit-approval__NumericFeature[f9;-2std],5,42.02898550724638,84.05797101449275,38.405797101449274,45.65217391304348,0.0,0,"[, ', f, 9, ', ]",0,84.05797101449275,38.405797101449274
credit-approval__NumericFeature[f9;+2std],5,34.78260869565217,84.05797101449275,29.71014492753623,54.347826086956516,0.0,0,"[, ', f, 9, ', ]",0,84.05797101449275,29.71014492753623
credit-approval__NumericFeature[f4;+1std],5,11.594202898550732,84.05797101449275,12.318840579710145,84.05797101449275,12.318840579710145,0,"[, ', f, 9, ', ]",1,71.73913043478261,0.0
credit-approval__NumericFeature[f4;+2std],5,11.594202898550732,84.05797101449275,12.318840579710145,84.05797101449275,12.318840579710145,0,"[, ', f, 9, ', ]",1,71.73913043478261,0.0
dermatology__NumericFeature[f12;-2std],17,11.111111111111105,87.67123287671232,5.47945205479452,94.52054794520548,12.328767123287676,"11, 5","[, N, o, n, e, ,,  , ', f, 2, 6, ', ]",2,82.1917808219178,0.0
dermatology__NumericFeature[f12;+1std],17,41.666666666666664,87.67123287671232,38.35616438356164,95.8904109589041,46.57534246575342,1,"[, ', f, 1, 2, ', ]",0,94.52054794520548,45.205479452054796
dermatology__NumericFeature[f12;+2std],17,41.666666666666664,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,1,"[, ', f, 1, 2, ', ]",0,94.52054794520548,45.205479452054796
dermatology__NumericFeature[f5;+1std],17,25.0,87.67123287671232,10.95890410958904,95.8904109589041,19.17808219178082,3,"[, ', f, 5, ', ]",0,94.52054794520548,17.808219178082197
dermatology__NumericFeature[f5;+2std],17,25.0,87.67123287671232,10.95890410958904,89.04109589041096,12.328767123287676,3,"[, ', f, 5, ', ]",0,94.52054794520548,17.808219178082197
dermatology__NumericFeature[f22;-2std],17,22.22222222222222,87.67123287671232,16.43835616438356,97.26027397260275,26.027397260273975,"11, 5","[, N, o, n, e, ,,  , ', f, 2, 6, ', ]",2,71.23287671232876,0.0
dermatology__NumericFeature[f22;+0.5std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
dermatology__NumericFeature[f22;+1std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
dermatology__NumericFeature[f22;+2std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,15,"[, N, o, n, e, ]",1,49.31506849315068,0.0
dermatology__NumericFeature[f15;+1std],17,72.22222222222221,87.67123287671232,54.794520547945204,64.38356164383562,31.506849315068497,"14, 2","[, ', f, 1, 5, ', ,,  , ', f, 1, 5, ', ]",0,64.38356164383562,31.506849315068497
dermatology__NumericFeature[f15;+2std],17,72.22222222222221,65.75342465753424,32.87671232876712,64.38356164383562,31.506849315068497,"14, 2","[, ', f, 1, 5, ', ,,  , ', f, 1, 5, ', ]",0,32.87671232876712,0.0
dermatology__NumericFeature[f26;+1std],17,19.444444444444443,87.67123287671232,8.21917808219178,94.52054794520548,15.068493150684937,5,"[, ', f, 2, 6, ', ]",0,94.52054794520548,15.068493150684937
dermatology__NumericFeature[f26;+2std],17,19.444444444444443,87.67123287671232,8.21917808219178,93.15068493150685,13.698630136986301,5,"[, ', f, 2, 6, ', ]",0,94.52054794520548,15.068493150684937
diggle_table_a2__NumericFeature[col_6;-2std],3,38.70967741935484,91.93548387096774,35.48387096774193,80.64516129032258,24.193548387096765,1,"[, N, o, n, e, ]",0,56.451612903225815,0.0
diggle_table_a2__NumericFeature[col_6;-1std],3,32.25806451612904,96.7741935483871,35.483870967741936,79.03225806451613,17.741935483870964,1,"[, N, o, n, e, ]",0,61.29032258064516,0.0
diggle_table_a2__NumericFeature[col_6;+0.5std],3,19.354838709677423,96.7741935483871,9.677419354838712,87.09677419354838,0.0,2,"[, N, o, n, e, ]",0,87.09677419354838,0.0
diggle_table_a2__NumericFeature[col_6;+1std],3,35.483870967741936,95.16129032258065,27.419354838709687,93.54838709677419,25.806451612903224,2,"[, N, o, n, e, ]",0,67.74193548387096,0.0
diggle_table_a2__NumericFeature[col_6;+2std],3,58.06451612903225,88.70967741935483,40.32258064516129,88.70967741935483,40.32258064516129,0,"[, ', c, o, l, _, 6, ', ]",0,87.09677419354838,38.70967741935484
echocardiogram__NumericFeature[f10;-2std],3,15.384615384615385,69.23076923076923,0.0,88.46153846153845,19.23076923076923,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,19.23076923076923
echocardiogram__NumericFeature[f10;+2std],3,69.23076923076923,69.23076923076923,38.46153846153846,88.46153846153845,57.692307692307686,0,"[, ', f, 1, 0, ', ]",0,88.46153846153845,57.692307692307686
ecoli__NumericFeature[f1;+2std],11,48.484848484848484,67.16417910447761,29.85074626865672,70.1492537313433,32.83582089552239,"5, 10, 4","[, ', f, 5, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",1,77.61194029850746,40.298507462686565
ecoli__NumericFeature[f6;-2std],11,30.303030303030297,67.16417910447761,10.447761194029859,77.61194029850746,20.895522388059707,0,"[, ', f, 6, ', ]",0,82.08955223880598,25.373134328358216
ecoli__NumericFeature[f6;-1std],11,24.242424242424242,67.16417910447761,7.462686567164189,77.61194029850746,17.910447761194035,1,"[, ', f, 2, ', ]",1,59.70149253731343,0.0
ecoli__NumericFeature[f6;+1std],11,18.181818181818176,67.16417910447761,4.477611940298509,74.6268656716418,11.940298507462687,"9, 6","[, N, o, n, e, ,,  , N, o, n, e, ]",2,62.68656716417911,0.0
ecoli__NumericFeature[f6;+2std],11,54.54545454545454,67.16417910447761,35.820895522388064,73.13432835820896,41.7910447761194,9,"[, N, o, n, e, ]",1,44.776119402985074,13.432835820895523
ecoli__NumericFeature[f2;-2std],11,15.151515151515149,67.16417910447761,-2.985074626865669,77.61194029850746,7.462686567164178,"1, 9","[, ', f, 2, ', ,,  , N, o, n, e, ]",0,79.1044776119403,8.955223880597007
ecoli__NumericFeature[f2;+2std],11,36.36363636363637,67.16417910447761,20.895522388059707,83.5820895522388,37.31343283582089,"5, 9","[, ', f, 5, ', ,,  , N, o, n, e, ]",2,44.776119402985074,-1.4925373134328346
elusage__NumericFeature[average_temperature;-2std],7,40.0,45.45454545454545,0.0,90.9090909090909,45.45454545454545,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,90.9090909090909,45.45454545454545
elusage__NumericFeature[average_temperature;+1std],7,20.000000000000007,45.45454545454545,-18.181818181818183,63.63636363636363,0.0,"1, 2","[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ,,  , N, o, n, e, ]",0,63.63636363636363,0.0
elusage__NumericFeature[average_temperature;+2std],7,20.000000000000007,45.45454545454545,-9.090909090909088,45.45454545454545,-9.090909090909088,0,"[, ', a, v, e, r, a, g, e, _, t, e, m, p, e, r, a, t, u, r, e, ', ]",0,81.81818181818183,27.27272727272728
energy-y1__NumericFeature[f7;-2std],59,19.736842105263154,89.54248366013073,12.418300653594772,84.9673202614379,7.843137254901955,"14, 8, 30","[, ', f, 7, ', ,,  , ', f, 4, ', ,,  , N, o, n, e, ]",2,83.66013071895425,6.5359477124183
energy-y1__NumericFeature[f7;-1std],59,13.157894736842103,89.54248366013073,3.9215686274509887,96.73202614379085,11.111111111111116,"48, 30, 10, 11, 27","[, ', f, 6, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ]",5,87.58169934640523,1.9607843137254943
energy-y1__NumericFeature[f7;+2std],59,17.105263157894733,89.54248366013073,9.80392156862745,88.88888888888889,9.15032679738561,"1, 15, 17, 44","[, ', f, 7, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ]",2,85.62091503267973,5.88235294117646
energy-y1__NumericFeature[f2;-2std],59,61.8421052631579,89.54248366013073,45.751633986928105,88.23529411764706,44.44444444444444,"5, 22, 7, 25","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , ', f, 2, ', ]",2,38.56209150326798,-5.228758169934639
energy-y1__NumericFeature[f2;-1std],59,39.473684210526315,89.54248366013073,32.67973856209151,88.23529411764706,31.372549019607842,"5, 22, 7, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,50.98039215686274,-5.882352941176472
energy-y1__NumericFeature[f2;-0.5std],59,18.42105263157895,89.54248366013073,13.725490196078438,88.23529411764706,12.418300653594772,"5, 22, 25, 51","[, ', f, 7, ', ,,  , N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ]",3,74.50980392156863,-1.3071895424836555
energy-y1__NumericFeature[f2;+0.5std],59,14.473684210526317,89.54248366013073,13.07189542483661,90.84967320261438,14.379084967320265,"3, 14, 22","[, ', f, 1, ', ,,  , ', f, 7, ', ,,  , N, o, n, e, ]",3,75.81699346405229,-0.6535947712418277
energy-y1__NumericFeature[f2;+1std],59,28.947368421052634,89.54248366013073,24.183006535947715,89.54248366013073,24.183006535947715,"13, 7, 47, 17, 50, 42, 51, 43","[, N, o, n, e, ,,  , ', f, 2, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , ', f, 8, ', ,,  , N, o, n, e, ,,  , N, o, n, e, ,,  , N, o, n, e, ]",7,64.05228758169935,-1.3071895424836666
