drift description,tree size,after accuracy decrease,after retrain accuracy,after retrain accuracy increase,before after retrain accuracy,before after retrain accuracy increase,STAT_BARINEL_Paths_After faulty nodes indicies,STAT_BARINEL_Paths_After faulty features,STAT_BARINEL_Paths_After wasted effort,STAT_BARINEL_Paths_After fix accuracy,STAT_BARINEL_Paths_After fix accuracy increase,STAT_BARINEL_Paths_Difference faulty nodes indicies,STAT_BARINEL_Paths_Difference faulty features,STAT_BARINEL_Paths_Difference wasted effort,STAT_BARINEL_Paths_Difference fix accuracy,STAT_BARINEL_Paths_Difference fix accuracy increase
breast-cancer-wisc__NumericFeature[f6;+1std],5,56.52173913043479,88.48920863309353,55.395683453237424,92.08633093525181,58.99280575539569,1,f6,0,92.80575539568345,59.71223021582735,1,f6,0,92.80575539568345,59.71223021582735
breast-cancer-wisc__NumericFeature[f6;+2std],5,56.52173913043479,88.48920863309353,55.395683453237424,93.5251798561151,60.431654676258994,1,f6,0,92.80575539568345,59.71223021582735,1,f6,0,92.80575539568345,59.71223021582735
caradiotocography10clases__NumericFeature[f2;-2std],39,36.32075471698113,69.88235294117648,19.529411764705884,65.88235294117646,15.52941176470588,"3, 8, 13, 14, 16, 38","f2, f9, f19, target, target, target",5,52.23529411764706,1.8823529411764683,0,f2,0,80.23529411764706,29.88235294117647
caradiotocography10clases__NumericFeature[f2;-1std],39,15.094339622641506,69.88235294117648,4.705882352941182,63.294117647058826,-1.8823529411764683,"8, 13, 14, 26, 16, 38","f9, f19, target, f17, target, target",6,63.05882352941177,-2.117647058823524,0,f2,0,80.23529411764706,15.058823529411768
caradiotocography10clases__NumericFeature[f2;+0.5std],39,28.77358490566038,69.88235294117648,27.529411764705884,67.05882352941175,24.70588235294117,17,target,0,56.00000000000001,13.647058823529418,0,f2,0,80.70588235294117,38.35294117647059
caradiotocography10clases__NumericFeature[f2;+1std],39,28.77358490566038,69.88235294117648,27.529411764705884,44.0,1.6470588235294126,0,f2,0,80.47058823529412,38.11764705882353,0,f2,0,80.47058823529412,38.11764705882353
caradiotocography10clases__NumericFeature[f2;+2std],39,28.77358490566038,69.88235294117648,27.529411764705884,56.00000000000001,13.647058823529418,0,f2,0,80.47058823529412,38.11764705882353,0,f2,0,80.47058823529412,38.11764705882353
caradiotocography10clases__NumericFeature[f7;+2std],39,25.47169811320754,69.88235294117648,12.235294117647067,82.11764705882352,24.470588235294123,"3, 14, 35, 15, 16","f2, target, target, f9, target",5,61.411764705882355,3.764705882352948,0,f2,1,58.11764705882353,0.47058823529412264
caradiotocography10clases__NumericFeature[f8;+2std],39,15.566037735849058,68.94117647058823,6.8235294117647065,72.23529411764706,10.11764705882353,"17, 14, 35, 16, 37","target, target, target, target, target",4,71.76470588235294,9.64705882352941,0,f2,1,61.64705882352941,-0.47058823529412264
caradiotocography10clases__NumericFeature[f5;-2std],39,19.339622641509436,70.58823529411765,8.000000000000007,72.94117647058823,10.352941176470587,"2, 14, 16, 20","f5, target, target, f13",3,70.11764705882354,7.529411764705884,"1, 2","f5, f5",0,78.58823529411765,16.000000000000004
caradiotocography10clases__NumericFeature[f5;-1std],39,11.32075471698113,69.88235294117648,0.0,74.82352941176471,4.941176470588237,"2, 14, 16, 38","f5, target, target, target",3,73.41176470588235,3.529411764705881,0,f2,1,71.05882352941177,1.17647058823529
caradiotocography10clases__NumericFeature[f5;+1std],39,39.15094339622641,69.88235294117648,28.235294117647065,57.1764705882353,15.529411764705886,"2, 8","f5, f9",1,55.294117647058826,13.647058823529418,0,f2,1,41.411764705882355,-0.23529411764705577
caradiotocography10clases__NumericFeature[f5;+2std],39,39.15094339622641,67.05882352941175,25.41176470588235,78.58823529411765,36.94117647058824,"2, 8","f5, f9",1,55.294117647058826,13.647058823529418,0,f2,1,41.411764705882355,-0.23529411764705577
caradiotocography10clases__NumericFeature[f11;+2std],39,10.849056603773588,69.88235294117648,2.5882352941176467,80.94117647058823,13.647058823529413,"17, 14, 35, 16, 20","target, target, target, target, f13",4,78.11764705882352,10.8235294117647,0,f2,1,66.58823529411765,-0.7058823529411784
cardiotocography3clases__NumericFeature[f19;+2std],41,15.094339622641506,84.70588235294117,10.82352941176471,92.47058823529412,18.58823529411765,"2, 11, 24, 22","f13, f2, target, target",4,77.17647058823529,3.294117647058825,0,f8,1,74.82352941176471,0.9411764705882453
cardiotocography3clases__NumericFeature[f7;+2std],41,24.52830188679245,84.70588235294117,15.294117647058824,92.47058823529412,23.058823529411764,"2, 28, 11, 24, 10, 22","f13, f18, f2, target, target, target",6,89.41176470588236,20.000000000000007,0,f8,1,70.82352941176471,1.4117647058823568
cardiotocography3clases__NumericFeature[f8;+2std],41,16.0377358490566,86.58823529411764,13.17647058823529,90.3529411764706,16.94117647058824,"32, 24","f7, target",1,81.41176470588235,7.9999999999999964,0,f8,0,79.52941176470588,6.117647058823527
cardiotocography3clases__NumericFeature[f18;-2std],41,21.22641509433962,84.70588235294117,18.352941176470583,90.8235294117647,24.47058823529411,"2, 24, 30, 14, 22","f13, target, target, target, target",5,59.29411764705882,-7.058823529411773,"1, 16","f18, f9",1,81.41176470588235,15.058823529411757
chatfield_4__NumericFeature[col_12;-2std],5,34.78260869565217,82.97872340425532,14.893617021276595,87.2340425531915,19.14893617021277,3,target,0,87.2340425531915,19.14893617021277,2,col_12,0,87.2340425531915,19.14893617021277
chatfield_4__NumericFeature[col_12;-1std],5,26.086956521739125,82.97872340425532,2.127659574468088,87.2340425531915,6.382978723404264,3,target,0,87.2340425531915,6.382978723404264,2,col_12,0,93.61702127659575,12.765957446808518
chatfield_4__NumericFeature[col_11;-2std],5,30.43478260869564,70.2127659574468,0.0,91.48936170212765,21.276595744680847,1,target,0,70.2127659574468,0.0,0,col_11,0,95.74468085106383,25.531914893617024
chatfield_4__NumericFeature[col_11;-1std],5,21.739130434782606,78.72340425531915,0.0,91.48936170212765,12.765957446808507,1,target,0,78.72340425531915,0.0,0,col_11,0,95.74468085106383,17.021276595744684
chscase_vine1__NumericFeature[col_1;-2std],9,60.00000000000001,40.0,30.000000000000004,60.0,50.0,"3, 4","target, target",0,90.0,80.0,4,target,0,60.0,50.0
chscase_vine1__NumericFeature[col_1;-1std],9,40.0,40.0,0.0,60.0,19.999999999999996,"3, 4","target, target",0,80.0,40.0,"3, 4","target, target",0,80.0,40.0
chscase_vine1__NumericFeature[col_1;-0.5std],9,20.000000000000007,40.0,-29.999999999999993,60.0,-9.999999999999998,"3, 4","target, target",0,60.0,-9.999999999999998,"3, 4","target, target",0,60.0,-9.999999999999998
credit-approval__NumericFeature[f4;+1std],5,11.594202898550732,84.05797101449275,12.318840579710145,84.05797101449275,12.318840579710145,6,target,0,84.05797101449275,12.318840579710145,0,f9,1,71.73913043478261,0.0
credit-approval__NumericFeature[f4;+2std],5,11.594202898550732,84.05797101449275,12.318840579710145,84.05797101449275,12.318840579710145,6,target,0,84.05797101449275,12.318840579710145,0,f9,1,71.73913043478261,0.0
credit-approval__NumericFeature[f9;-2std],5,42.02898550724638,84.05797101449275,38.405797101449274,45.65217391304348,0.0,0,f9,0,84.05797101449275,38.405797101449274,0,f9,0,84.05797101449275,38.405797101449274
credit-approval__NumericFeature[f9;+2std],5,34.78260869565217,84.05797101449275,29.71014492753623,54.347826086956516,0.0,0,f9,0,84.05797101449275,29.71014492753623,0,f9,0,84.05797101449275,29.71014492753623
dermatology__NumericFeature[f12;-2std],17,11.111111111111105,87.67123287671232,5.47945205479452,94.52054794520548,12.328767123287676,3,f5,1,82.1917808219178,0.0,0,f22,1,82.1917808219178,0.0
dermatology__NumericFeature[f12;+1std],17,41.666666666666664,87.67123287671232,38.35616438356164,95.8904109589041,46.57534246575342,"13, 15","target, target",1,46.57534246575342,-2.73972602739726,0,f22,1,49.31506849315068,0.0
dermatology__NumericFeature[f12;+2std],17,41.666666666666664,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,"13, 15","target, target",1,46.57534246575342,-2.73972602739726,0,f22,1,49.31506849315068,0.0
dermatology__NumericFeature[f22;-2std],17,22.22222222222222,87.67123287671232,16.43835616438356,97.26027397260275,26.027397260273975,3,f5,1,71.23287671232876,0.0,0,f22,0,94.52054794520548,23.28767123287672
dermatology__NumericFeature[f22;+0.5std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,f22,0,94.52054794520548,45.205479452054796,0,f22,0,94.52054794520548,45.205479452054796
dermatology__NumericFeature[f22;+1std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,f22,0,94.52054794520548,45.205479452054796,0,f22,0,94.52054794520548,45.205479452054796
dermatology__NumericFeature[f22;+2std],17,47.22222222222222,87.67123287671232,38.35616438356164,97.26027397260275,47.945205479452056,0,f22,0,90.41095890410958,41.0958904109589,0,f22,0,90.41095890410958,41.0958904109589
dermatology__NumericFeature[f5;+1std],17,25.0,87.67123287671232,10.95890410958904,95.8904109589041,19.17808219178082,2,f15,1,76.71232876712328,0.0,0,f22,1,76.71232876712328,0.0
dermatology__NumericFeature[f5;+2std],17,25.0,87.67123287671232,10.95890410958904,89.04109589041096,12.328767123287676,2,f15,1,76.71232876712328,0.0,0,f22,1,76.71232876712328,0.0
dermatology__NumericFeature[f26;+1std],17,19.444444444444443,87.67123287671232,8.21917808219178,94.52054794520548,15.068493150684937,3,f5,1,79.45205479452055,0.0,0,f22,1,79.45205479452055,0.0
dermatology__NumericFeature[f26;+2std],17,19.444444444444443,87.67123287671232,8.21917808219178,93.15068493150685,13.698630136986301,3,f5,1,79.45205479452055,0.0,0,f22,1,79.45205479452055,0.0
dermatology__NumericFeature[f15;+1std],17,72.22222222222221,87.67123287671232,54.794520547945204,64.38356164383562,31.506849315068497,0,f22,1,32.87671232876712,0.0,0,f22,1,32.87671232876712,0.0
dermatology__NumericFeature[f15;+2std],17,72.22222222222221,65.75342465753424,32.87671232876712,64.38356164383562,31.506849315068497,0,f22,1,32.87671232876712,0.0,0,f22,1,32.87671232876712,0.0
diggle_table_a2__NumericFeature[col_6;-2std],3,38.70967741935484,91.93548387096774,35.48387096774193,80.64516129032258,24.193548387096765,0,col_6,0,96.7741935483871,40.32258064516129,0,col_6,0,96.7741935483871,40.32258064516129
diggle_table_a2__NumericFeature[col_6;-1std],3,32.25806451612904,96.7741935483871,35.483870967741936,79.03225806451613,17.741935483870964,0,col_6,0,96.7741935483871,35.483870967741936,0,col_6,0,96.7741935483871,35.483870967741936
diggle_table_a2__NumericFeature[col_6;+0.5std],3,19.354838709677423,96.7741935483871,9.677419354838712,87.09677419354838,0.0,0,col_6,0,88.70967741935483,1.6129032258064502,0,col_6,0,88.70967741935483,1.6129032258064502
diggle_table_a2__NumericFeature[col_6;+1std],3,35.483870967741936,95.16129032258065,27.419354838709687,93.54838709677419,25.806451612903224,0,col_6,0,88.70967741935483,20.967741935483875,0,col_6,0,88.70967741935483,20.967741935483875
diggle_table_a2__NumericFeature[col_6;+2std],3,58.06451612903225,88.70967741935483,40.32258064516129,88.70967741935483,40.32258064516129,2,target,0,48.38709677419355,0.0,2,target,0,48.38709677419355,0.0
echocardiogram__NumericFeature[f10;-2std],3,15.384615384615385,69.23076923076923,0.0,88.46153846153845,19.23076923076923,0,f10,0,88.46153846153845,19.23076923076923,0,f10,0,88.46153846153845,19.23076923076923
echocardiogram__NumericFeature[f10;+2std],3,69.23076923076923,69.23076923076923,38.46153846153846,88.46153846153845,57.692307692307686,0,f10,0,88.46153846153845,57.692307692307686,0,f10,0,88.46153846153845,57.692307692307686
ecoli__NumericFeature[f2;-2std],11,15.151515151515149,67.16417910447761,-2.985074626865669,77.61194029850746,7.462686567164178,4,target,1,77.61194029850746,7.462686567164178,0,f6,1,70.1492537313433,0.0
ecoli__NumericFeature[f2;+2std],11,36.36363636363637,67.16417910447761,20.895522388059707,83.5820895522388,37.31343283582089,5,f5,1,44.776119402985074,-1.4925373134328346,1,f2,0,77.61194029850746,31.343283582089555
ecoli__NumericFeature[f6;-2std],11,30.303030303030297,67.16417910447761,10.447761194029859,77.61194029850746,20.895522388059707,"5, 4","f5, target",2,64.17910447761194,7.462686567164178,0,f6,0,82.08955223880598,25.373134328358216
ecoli__NumericFeature[f6;-1std],11,24.242424242424242,67.16417910447761,7.462686567164189,77.61194029850746,17.910447761194035,"5, 4","f5, target",2,65.67164179104478,5.97014925373135,0,f6,0,82.08955223880598,22.388059701492548
ecoli__NumericFeature[f6;+1std],11,18.181818181818176,67.16417910447761,4.477611940298509,74.6268656716418,11.940298507462687,"5, 9","f5, target",2,62.68656716417911,0.0,0,f6,0,82.08955223880598,19.402985074626866
ecoli__NumericFeature[f6;+2std],11,54.54545454545454,67.16417910447761,35.820895522388064,73.13432835820896,41.7910447761194,9,target,1,44.776119402985074,13.432835820895523,0,f6,0,82.08955223880598,50.74626865671642
ecoli__NumericFeature[f1;+2std],11,48.484848484848484,67.16417910447761,29.85074626865672,70.1492537313433,32.83582089552239,"8, 4","f1, target",0,85.07462686567165,47.76119402985074,0,f6,1,37.3134328358209,0.0
elusage__NumericFeature[average_temperature;-2std],7,40.0,45.45454545454545,0.0,90.9090909090909,45.45454545454545,3,target,0,54.54545454545454,9.090909090909088,3,target,0,54.54545454545454,9.090909090909088
elusage__NumericFeature[average_temperature;+1std],7,20.000000000000007,45.45454545454545,-18.181818181818183,63.63636363636363,0.0,"2, 5","target, target",0,63.63636363636363,0.0,5,target,0,63.63636363636363,0.0
elusage__NumericFeature[average_temperature;+2std],7,20.000000000000007,45.45454545454545,-9.090909090909088,45.45454545454545,-9.090909090909088,0,average_temperature,0,81.81818181818183,27.27272727272728,0,average_temperature,0,81.81818181818183,27.27272727272728
energy-y1__NumericFeature[f2;-2std],59,61.8421052631579,89.54248366013073,45.751633986928105,88.23529411764706,44.44444444444444,0,f2,0,84.31372549019608,40.52287581699346,0,f2,0,84.31372549019608,40.52287581699346
energy-y1__NumericFeature[f2;-1std],59,39.473684210526315,89.54248366013073,32.67973856209151,88.23529411764706,31.372549019607842,0,f2,0,84.31372549019608,27.450980392156865,0,f2,0,84.31372549019608,27.450980392156865
energy-y1__NumericFeature[f2;-0.5std],59,18.42105263157895,89.54248366013073,13.725490196078438,88.23529411764706,12.418300653594772,0,f2,0,84.31372549019608,8.496732026143794,0,f2,0,84.31372549019608,8.496732026143794
energy-y1__NumericFeature[f2;+0.5std],59,14.473684210526317,89.54248366013073,13.07189542483661,90.84967320261438,14.379084967320265,0,f2,0,84.31372549019608,7.843137254901967,0,f2,0,84.31372549019608,7.843137254901967
energy-y1__NumericFeature[f2;+1std],59,28.947368421052634,89.54248366013073,24.183006535947715,89.54248366013073,24.183006535947715,0,f2,0,84.31372549019608,18.954248366013072,0,f2,0,84.31372549019608,18.954248366013072
energy-y1__NumericFeature[f2;+2std],59,35.526315789473685,89.54248366013073,39.869281045751634,90.19607843137256,40.52287581699346,0,f2,0,84.31372549019608,34.64052287581699,0,f2,0,84.31372549019608,34.64052287581699
energy-y1__NumericFeature[f7;-2std],59,19.736842105263154,89.54248366013073,12.418300653594772,84.9673202614379,7.843137254901955,0,f2,1,69.28104575163398,-7.843137254901967,0,f2,1,69.28104575163398,-7.843137254901967
energy-y1__NumericFeature[f7;-1std],59,13.157894736842103,89.54248366013073,3.9215686274509887,96.73202614379085,11.111111111111116,0,f2,1,77.77777777777779,-7.843137254901955,0,f2,1,77.77777777777779,-7.843137254901955
energy-y1__NumericFeature[f7;+2std],59,17.105263157894733,89.54248366013073,9.80392156862745,88.88888888888889,9.15032679738561,0,f2,1,71.89542483660131,-7.843137254901967,0,f2,1,71.89542483660131,-7.843137254901967
energy-y2__NumericFeature[f2;-2std],57,60.526315789473685,86.9281045751634,47.05882352941176,88.88888888888889,49.019607843137244,0,f2,0,79.73856209150327,39.869281045751634,0,f2,0,79.73856209150327,39.869281045751634
energy-y2__NumericFeature[f2;-1std],57,35.526315789473685,86.9281045751634,33.333333333333336,88.88888888888889,35.29411764705882,0,f2,0,79.73856209150327,26.14379084967321,0,f2,0,79.73856209150327,26.14379084967321
energy-y2__NumericFeature[f2;-0.5std],57,17.105263157894733,86.9281045751634,15.032679738562093,77.77777777777779,5.882352941176472,0,f2,0,79.73856209150327,7.843137254901967,0,f2,0,79.73856209150327,7.843137254901967
energy-y2__NumericFeature[f2;+0.5std],57,15.78947368421052,86.9281045751634,13.725490196078438,93.4640522875817,20.261437908496738,0,f2,0,80.3921568627451,7.189542483660139,0,f2,0,80.3921568627451,7.189542483660139
energy-y2__NumericFeature[f2;+1std],57,22.368421052631582,86.9281045751634,30.718954248366014,94.11764705882352,37.908496732026144,0,f2,0,79.08496732026144,22.87581699346405,0,f2,0,79.08496732026144,22.87581699346405
energy-y2__NumericFeature[f2;+2std],57,26.315789473684205,86.9281045751634,37.90849673202615,94.11764705882352,45.09803921568628,0,f2,0,79.08496732026144,30.065359477124183,0,f2,0,79.08496732026144,30.065359477124183
energy-y2__NumericFeature[f7;-2std],57,17.105263157894733,86.9281045751634,22.87581699346406,95.42483660130719,31.372549019607852,"9, 12, 15","target, target, target",1,71.89542483660131,7.843137254901967,0,f2,1,58.82352941176471,-5.228758169934633
energy-y2__NumericFeature[f3;+1std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,0,f2,1,67.3202614379085,-7.843137254901955,0,f2,1,67.3202614379085,-7.843137254901955
energy-y2__NumericFeature[f3;+2std],57,11.842105263157887,86.9281045751634,11.764705882352944,93.4640522875817,18.300653594771244,0,f2,1,67.3202614379085,-7.843137254901955,0,f2,1,67.3202614379085,-7.843137254901955
